STEVAL-MKI251A (LSM6DSV320X)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
73	-51	978
22	-210	993
70	-74	950
78	-189	964
72	-234	975
122	-209	920
52	-211	974
12	-180	977
27	-235	991
98	-171	896
103	-257	949
2	-261	1097
91	-170	861
94	-153	915
68	-130	1041
124	-105	938
129	-99	949
155	-176	940
140	-89	927
142	-80	923
152	-134	968
177	-72	928
102	-137	985
57	-171	1041
131	-127	943
150	-258	890
117	-353	896
11	-68	1072
88	15	979
119	-201	941
104	-193	1020
202	-259	887
148	-379	926
128	-142	924
98	117	976
112	-51	983
125	-183	946
90	-145	997
115	-238	957
99	-180	971
104	-147	956
109	-154	949
121	-143	959
113	-238	953
131	-157	917
120	-181	944
160	-248	948
218	-275	944
211	-267	918
240	-246	767
-6	-588	1008
-14	-434	1093
204	-186	826
147	-420	871
128	-236	977
82	-254	907
45	-404	937
93	-276	1000
139	-352	873
127	-327	935
194	-369	856
168	-380	848
-55	-79	994
22	-248	993
180	-491	1078
264	-108	644
145	-84	759
-93	-521	1201
17	-500	909
126	-324	919
159	-383	965
203	-345	888
163	-274	861
74	-376	907
35	-338	940
134	-282	950
173	-328	977
170	-137	749
17	-268	1075
-17	-410	1181
153	-128	847
133	-179	1009
219	-299	886
220	-377	894
271	-330	898
269	-185	792
-47	-189	1070
42	-136	987
189	-238	945
215	-173	939
241	-178	862
245	-232	973
190	-192	909
-6	-204	850
46	-82	894
99	-345	967
217	-281	957
287	-133	965
276	-247	892
201	-162	921
-92	-126	975
89	112	803
158	-290	988
55	-546	1150
216	-95	876
120	-242	564
31	-551	1085
184	-418	1220
339	-39	594
201	-25	794
139	-167	756
197	-367	1084
200	-276	1112
209	29	520
-65	-553	1269
72	-455	1238
332	91	776
143	-237	899
90	3	736
158	-26	989
343	-408	867
178	41	625
-1	-270	1159
294	-498	1169
282	95	662
90	-517	1019
49	-980	1308
396	-109	733
337	-12	863
-292	-725	1347
83	-76	877
397	120	820
-113	-1202	1218
-104	-94	831
169	609	1018
179	-985	1101
245	178	572
183	786	1230
98	-792	964
278	-477	319
78	-297	1421
-115	-661	1400
186	-404	705
224	-495	908
117	-167	951
161	149	1142
197	-274	1014
273	-130	636
132	87	1185
-131	-423	1367
136	-183	613
292	-193	853
-101	-766	1243
6	-83	806
294	36	938
149	-317	907
158	443	734
231	303	939
182	-565	782
254	-70	833
207	334	946
134	-275	811
303	-200	880
392	-37	910
255	-307	809
-18	-251	966
-111	-213	1138
0	-238	1001
-16	-320	941
25	-288	957
76	-105	951
77	-160	941
123	-277	922
107	-210	928
77	-121	908
31	-228	966
73	-185	936
71	-17	932
26	-275	966
95	-456	872
57	-287	902
93	-495	850
119	-593	794
108	-374	833
148	-352	873
30	-138	1002
44	-251	953
89	-521	876
87	-322	919
83	-392	992
101	-385	902
176	-246	745
31	-272	933
59	-237	926
155	-317	875
258	-333	911
306	-364	813
-45	-274	1097
110	-231	1034
279	-316	781
-16	-373	966
-10	-600	945
-82	81	975
-85	524	1032
67	-231	1008
87	-428	997
181	-283	821
87	-356	941
-41	-516	1063
50	-333	918
102	-101	895
92	-415	889
91	-477	883
98	-420	890
94	-412	869
100	-420	864
117	-484	873
127	-442	853
146	-547	807
140	-532	808
113	-521	837
91	-528	852
94	-455	850
111	-496	847
123	-466	827
118	-519	837
104	-515	835
97	-514	823
98	-529	842
108	-466	837
111	-597	863
117	-479	821
100	-404	807
104	-538	858
126	-491	824
110	-538	840
122	-504	839
124	-479	828
115	-524	846
104	-514	834
92	-549	838
107	-473	848
107	-430	850
122	-494	822
116	-540	820
90	-511	829
95	-515	841
102	-526	850
114	-470	826
122	-503	836
114	-508	840
98	-491	829
101	-516	837
116	-511	832
110	-514	816
94	-535	833
94	-546	842
109	-500	814
110	-493	828
107	-520	840
109	-511	824
106	-520	822
101	-534	830
101	-517	830
105	-513	825
104	-524	832
108	-516	820
112	-525	818
109	-525	829
109	-509	822
104	-525	828
102	-538	834
105	-525	824
105	-528	824
107	-532	831
105	-515	825
104	-529	829
107	-530	829
108	-512	818
106	-527	830
107	-514	832
108	-505	824
106	-520	828
110	-522	829
110	-520	825
108	-519	822
109	-525	827
108	-521	831
108	-514	824
107	-520	826
109	-519	830
111	-513	823
104	-524	828
106	-530	832
109	-513	825
105	-519	825
107	-528	827
108	-515	830
107	-515	828
108	-520	828
106	-518	831
107	-521	826
