A_X [mg]	A_Y [mg]	A_Z [mg]
-129	-1273	-76
-299	-1234	-35
-356	-1199	-21
-406	-1240	-15
-444	-1424	-88
-693	-1711	138
-836	-1567	292
-777	-1508	335
-634	-1305	351
-608	-1129	363
-683	-1083	398
-727	-1273	196
-650	-1633	-15
-406	-1515	-54
-233	-1372	32
-273	-1262	-37
-361	-1229	-126
-416	-1322	-166
-373	-1404	-164
-321	-1442	-174
-223	-1362	-307
19	-1126	-320
262	-985	-382
137	-749	-367
-56	-1011	-167
-122	-1243	-114
-315	-1321	-65
-366	-1413	61
-375	-1497	125
-387	-1527	-31
-662	-1768	145
-794	-1695	351
-748	-1521	380
-734	-1212	357
-756	-1135	367
-703	-1030	325
-635	-1224	161
-585	-1633	-25
-429	-1585	-63
-303	-1425	-16
-316	-1305	-66
-380	-1290	-131
-425	-1406	-175
-422	-1548	-180
-379	-1643	-249
-232	-1544	-390
163	-1214	-351
488	-851	-378
255	-693	-377
31	-1049	-277
-195	-1229	-201
-373	-1371	-102
-465	-1509	23
-518	-1526	95
-507	-1612	52
-706	-1959	312
-713	-1777	576
-578	-1498	621
-568	-1103	565
-691	-1128	470
-760	-1116	282
-608	-1448	81
-403	-1672	9
-298	-1612	30
-319	-1453	-17
-337	-1335	-133
-374	-1338	-194
-378	-1447	-227
-290	-1558	-220
-246	-1492	-232
-139	-1280	-262
82	-1023	-203
287	-789	-247
178	-633	-225
-128	-1012	-54
-230	-1320	2
-348	-1509	-59
-416	-1596	5
-477	-1540	59
-687	-1586	242
-746	-1682	285
-582	-1541	309
-527	-1424	373
-691	-1118	341
-784	-1204	367
-733	-1131	299
-584	-1401	136
-420	-1511	4
-345	-1446	21
-353	-1341	15
-365	-1256	-68
-407	-1247	-139
-451	-1304	-177
-426	-1354	-196
-399	-1300	-211
-267	-1255	-261
-56	-1029	-207
205	-864	-205
156	-756	-220
-132	-1041	-31
-240	-1348	65
-311	-1472	16
-293	-1453	37
-382	-1425	16
-482	-1429	-49
-690	-1554	133
-758	-1500	205
-681	-1482	135
-712	-1253	141
-751	-1124	215
-764	-1086	219
-692	-1172	189
-582	-1354	35
-436	-1461	-79
-370	-1504	-50
-337	-1354	-43
-291	-1239	-105
-295	-1192	-152
-291	-1248	-171
-293	-1321	-161
-282	-1342	-187
-220	-1232	-261
-78	-1131	-244
44	-1012	-253
-14	-825	-223
-205	-1006	-62
-246	-1071	18
-280	-1114	-41
-340	-1156	-16
-402	-1299	-17
-460	-1471	-128
-644	-1665	9
-793	-1617	185
-774	-1549	153
-739	-1190	242
-739	-1190	303
-693	-1061	274
-600	-1249	140
-494	-1352	16
-380	-1377	15
-349	-1310	29
-305	-1201	-47
-311	-1167	-112
-327	-1241	-145
-321	-1432	-131
-333	-1604	-206
-250	-1493	-360
-43	-1367	-367
144	-1070	-396
71	-703	-289
-60	-976	-64
-125	-1147	-21
-278	-1169	-48
-286	-1133	56
-310	-1230	105
-349	-1360	24
-607	-1666	139
-773	-1687	244
-765	-1551	170
-673	-1208	280
-701	-1234	355
-715	-1090	240
-644	-1334	47
-504	-1398	-60
-371	-1362	-7
-342	-1272	6
-343	-1177	-78
-365	-1179	-143
-363	-1254	-166
-330	-1316	-153
-329	-1440	-179
-241	-1425	-292
-105	-1226	-319
42	-1051	-317
29	-786	-259
-166	-973	-29
-206	-1119	156
-159	-1027	21
-180	-1029	-18
-331	-1184	14
-452	-1404	-35
-713	-1719	24
-957	-1631	36
-878	-1409	-72
-595	-1279	45
-634	-1278	266
-721	-1156	224
-666	-1126	92
-574	-1276	0
-440	-1389	-28
-362	-1385	8
-304	-1243	-26
-284	-1140	-63
-301	-1121	-105
-293	-1203	-143
-273	-1317	-151
-273	-1423	-234
-235	-1257	-316
-167	-1172	-259
-130	-989	-277
-182	-808	-224
-278	-978	20
-310	-1000	65
-233	-932	-28
-197	-912	30
-296	-1063	76
-375	-1251	40
-541	-1573	91
-711	-1645	257
-728	-1532	210
-683	-1242	232
-658	-1312	359
-645	-1091	303
-594	-1152	94
-497	-1252	-18
-392	-1252	-12
-323	-1121	1
-298	-1031	-75
-318	-1060	-135
-343	-1176	-172
-323	-1326	-173
-319	-1484	-207
-277	-1625	-350
-162	-1480	-369
12	-1283	-265
123	-837	-219
-63	-641	-138
-360	-817	2
-357	-849	20
-283	-932	1
-339	-1131	103
-410	-1321	124
-495	-1455	156
-622	-1474	313
-613	-1531	268
-571	-1439	226
-593	-1229	385
-674	-1140	510
-647	-1174	277
-471	-1416	-10
-257	-1449	-72
-163	-1284	13
-263	-1152	21
-332	-1089	-53
-351	-1192	-160
-356	-1448	-216
-314	-1683	-264
-236	-1576	-364
-55	-1258	-291
71	-966	-215
81	-544	-180
-91	-625	15
-213	-881	88
-248	-1032	3
-327	-1160	27
-353	-1287	115
-386	-1348	123
-476	-1423	272
-590	-1459	545
-586	-1472	504
-593	-1419	317
-663	-1410	309
-629	-1335	303
-511	-1244	253
-503	-1247	95
-516	-1307	-79
-499	-1204	-156
-414	-1007	-166
-365	-980	-177
-432	-1176	-254
-465	-1527	-381
-377	-1795	-567
-356	-1668	-688
-149	-1751	-519
580	-1032	-615
652	-416	-254
214	-895	254
117	-1046	121
-43	-1238	152
-118	-1225	348
-118	-1174	543
-161	-1136	647
-222	-1203	748
-258	-1075	718
-251	-1115	568
-434	-1430	383
-932	-1261	220
-1285	-1348	201
-758	-1304	104
-458	-1369	-6
-544	-1601	42
-551	-1594	-26
-413	-1348	-54
-375	-1223	-56
-489	-1220	-103
-525	-1284	-156
-436	-1290	-154
-281	-1289	-224
-309	-1225	-303
-206	-1135	-306
-61	-978	-293
69	-628	-292
94	-572	52
-101	-867	348
-81	-1052	261
-94	-1280	116
-193	-1596	195
-370	-1868	383
-611	-1841	551
-826	-1369	899
-527	-1136	948
-101	-1275	739
-188	-1302	635
-456	-1575	439
-596	-1527	287
-565	-1722	216
-555	-1826	58
-483	-1539	-136
-387	-1268	-214
-391	-1267	-240
-355	-1228	-290
-289	-1225	-287
-272	-1249	-273
-260	-1307	-345
-186	-1259	-387
-75	-1295	-296
149	-980	-254
216	-509	-101
-123	-747	228
-204	-969	276
-115	-1171	126
-288	-1559	218
-353	-1947	571
-656	-2015	630
-647	-1716	790
-273	-1298	1094
-71	-1313	862
-249	-1138	615
-602	-1453	465
-814	-1558	202
-694	-1805	92
-529	-1930	23
-413	-1627	-99
-329	-1352	-117
-383	-1284	-127
-408	-1328	-179
-331	-1453	-184
-233	-1529	-150
-108	-1372	-189
221	-915	-191
297	-650	-182
202	-568	-135
82	-636	-144
-260	-1168	-75
-422	-1703	-14
-613	-2193	135
-796	-1960	297
-502	-1467	-77
-510	-1629	136
-450	-1673	700
-540	-1403	961
-695	-1046	824
-871	-1289	639
-788	-1614	276
-396	-1761	57
-213	-1995	141
-408	-1785	156
-483	-1502	-24
-460	-1395	-143
-510	-1351	-234
-409	-1434	-256
-240	-1433	-237
-127	-1258	-244
-37	-1004	-251
38	-872	-246
93	-801	-238
46	-606	-335
-161	-892	-203
-384	-1243	-78
-316	-1532	-7
-549	-1782	28
-299	-1848	347
-834	-1813	-155
-953	-1893	233
-588	-1438	979
-497	-1367	861
-375	-1154	775
-631	-1342	622
-652	-1351	408
-488	-1526	313
-365	-1850	357
-397	-1846	202
-417	-1641	-13
-402	-1455	-108
-396	-1368	-148
-324	-1320	-175
-234	-1278	-159
-184	-1310	-200
-50	-1104	-228
213	-786	-214
260	-744	-221
78	-722	-236
-185	-971	-189
-441	-1418	-53
-556	-1827	-6
-646	-1970	62
-628	-1775	-23
-680	-1634	-63
-657	-1603	109
-597	-1458	637
-747	-1365	897
-782	-1052	638
-854	-1295	551
-740	-1439	306
-473	-1739	112
-321	-1949	202
-406	-1951	180
-426	-1707	-33
-404	-1491	-134
-391	-1357	-191
-299	-1334	-237
-207	-1294	-239
-141	-1225	-319
95	-874	-343
349	-743	-346
210	-819	-361
-96	-907	-300
-396	-1386	-60
-448	-1736	150
-587	-1973	154
-619	-1857	224
-259	-1712	4
-322	-1854	147
-586	-1741	562
-756	-1521	608
-954	-1172	459
-967	-841	384
-935	-1159	379
-769	-1360	194
-578	-1926	29
-355	-1977	42
-355	-1916	37
-472	-1783	-87
-468	-1666	-186
-433	-1535	-198
-340	-1486	-166
-230	-1406	-147
-83	-1296	-124
199	-794	-94
216	-660	-91
214	-684	-105
17	-670	-101
-329	-1162	17
-364	-1616	58
-449	-2008	-39
-507	-2014	-118
-653	-1764	-187
-876	-1494	-129
-583	-1619	-29
-711	-1603	221
-1029	-1347	293
-971	-1001	300
-965	-1184	411
-690	-1185	306
-506	-1490	168
-458	-1614	93
-422	-1606	79
-393	-1496	69
-345	-1415	-15
-348	-1448	-128
-377	-1520	-162
-325	-1621	-147
-279	-1677	-112
-95	-1433	-180
112	-1007	-207
85	-693	-138
-12	-447	-140
-155	-559	-67
-206	-800	-39
-289	-1150	-68
-460	-1557	-30
-600	-1776	41
-634	-1715	-175
-713	-1935	-198
-965	-1683	256
-963	-1414	508
-938	-1168	473
-828	-1060	537
-736	-1241	413
-639	-1421	236
-503	-1717	188
-342	-1753	182
-323	-1616	132
-368	-1444	0
-390	-1396	-105
-384	-1423	-176
-314	-1483	-185
-223	-1381	-187
-109	-1157	-258
59	-858	-221
109	-809	-199
91	-725	-278
-54	-833	-217
-302	-1307	-45
-433	-1581	-41
-482	-1738	-48
-528	-1731	25
-598	-1699	-12
-823	-1787	167
-810	-1723	459
-780	-1493	667
-844	-1175	545
-796	-1074	523
-788	-1169	398
-704	-1407	169
-580	-1833	95
-399	-1876	70
-350	-1792	24
-384	-1623	-77
-401	-1525	-148
-404	-1488	-204
-303	-1489	-191
-262	-1406	-155
-122	-1230	-180
185	-849	-187
317	-668	-212
276	-626	-191
8	-810	-119
-227	-1363	-46
-396	-1721	-50
-469	-2007	-12
-551	-2004	3
-632	-1903	-165
-882	-1809	102
-725	-1716	439
-720	-1479	619
-781	-1251	544
-770	-1011	509
-827	-1140	455
-690	-1216	251
-582	-1610	137
-491	-1780	102
-434	-1782	57
-374	-1626	-47
-393	-1538	-151
-435	-1528	-202
-381	-1580	-217
-285	-1434	-205
-251	-1234	-192
-140	-978	-190
-62	-822	-157
-8	-760	-149
-70	-626	-114
-253	-821	6
-273	-1016	20
-315	-1206	-23
-327	-1401	29
-400	-1637	18
-501	-1893	-163
-935	-2195	15
-1189	-1661	67
-844	-1478	352
-740	-1210	548
-684	-1066	606
-663	-1086	440
-692	-1203	160
-591	-1547	76
-377	-1619	96
-265	-1631	116
-278	-1480	1
-344	-1455	-135
-413	-1510	-192
-373	-1530	-203
-278	-1520	-196
-57	-1298	-269
369	-967	-277
729	-888	-475
212	-867	-360
-382	-1210	41
-143	-1573	-38
-284	-1836	-235
-626	-2071	-9
-541	-1739	-3
-631	-1539	-218
-734	-1606	91
-631	-1520	272
-892	-1374	381
-981	-1111	366
-1078	-1098	472
-869	-1282	360
-497	-1480	225
-177	-1776	188
-161	-1793	131
-366	-1747	26
-453	-1607	-93
-414	-1521	-187
-352	-1464	-259
-291	-1424	-275
-256	-1315	-275
-208	-1119	-301
-74	-1064	-275
304	-1020	-321
270	-632	-324
-184	-866	-68
-135	-1183	33
-167	-1432	-103
-290	-1708	-75
-428	-1896	38
-490	-1929	-78
-796	-1923	29
-970	-1668	178
-867	-1580	501
-762	-1371	600
-595	-1045	557
-576	-1051	559
-635	-1048	290
-713	-1584	107
-563	-1881	45
-294	-1810	58
-188	-1562	12
-294	-1464	-129
-378	-1474	-217
-400	-1555	-236
-329	-1557	-203
-273	-1382	-170
-110	-1110	-166
46	-973	-144
112	-834	-173
86	-675	-197
-73	-829	-96
-207	-956	-40
-303	-1180	-93
-398	-1441	-127
-561	-1809	-150
-699	-2097	-190
-1082	-2117	49
-1321	-1579	130
-836	-1547	413
-684	-1251	575
-797	-1162	613
-859	-1105	385
-914	-1550	93
-581	-1842	-9
-163	-1800	68
-104	-1577	77
-249	-1455	-63
-418	-1443	-172
-433	-1531	-216
-353	-1578	-198
-248	-1457	-210
-108	-1136	-253
154	-902	-236
172	-744	-246
12	-574	-240
-196	-731	-143
-270	-971	-78
-313	-1199	-107
-451	-1539	-15
-643	-1810	76
-638	-1910	-163
-891	-2012	-103
-910	-1732	146
-711	-1556	698
-777	-1264	859
-810	-1111	726
-798	-1179	448
-739	-1429	179
-508	-1752	95
-248	-1902	184
-236	-1714	129
-230	-1521	-91
-387	-1417	-230
-534	-1445	-262
-499	-1573	-276
-335	-1440	-255
-204	-1167	-287
66	-883	-251
240	-670	-223
211	-457	-263
6	-724	-188
-200	-1224	-1
-339	-1529	14
-431	-1765	16
-534	-1867	56
-549	-1858	-147
-763	-2014	-43
-1083	-1803	389
-1145	-1450	493
-1195	-1275	395
-967	-1073	480
-653	-1181	437
-527	-1116	291
-616	-1543	196
-628	-1846	104
-493	-1875	26
-338	-1710	-34
-364	-1591	-120
-402	-1479	-186
-362	-1390	-207
-280	-1304	-201
-235	-1154	-209
-113	-979	-209
124	-757	-147
206	-690	-182
107	-689	-158
-147	-1014	-28
-259	-1363	15
-320	-1548	-83
-394	-1703	-56
-634	-1891	-40
-1161	-1864	169
-901	-1683	435
-659	-1556	717
-663	-1241	752
-635	-1170	688
-588	-1121	458
-543	-1399	235
-534	-1757	165
-444	-1749	177
-372	-1655	59
-345	-1479	-92
-386	-1383	-162
-351	-1360	-198
-262	-1436	-175
-268	-1456	-193
-189	-1229	-247
98	-851	-215
165	-735	-248
62	-583	-201
-118	-766	-85
-257	-1088	-26
-332	-1250	-59
-365	-1398	-20
-492	-1568	51
-544	-1629	32
-670	-1902	154
-775	-1850	328
-783	-1636	562
-709	-1354	723
-664	-1216	637
-643	-1183	382
-606	-1216	198
-542	-1454	138
-425	-1443	140
-376	-1397	113
-345	-1284	-15
-345	-1285	-133
-350	-1310	-180
-296	-1404	-181
-272	-1376	-153
-217	-1325	-215
25	-1026	-201
364	-877	-230
349	-766	-325
-105	-1012	-295
-189	-1485	-154
-262	-1474	-79
-355	-1408	-52
-407	-1362	20
-462	-1419	-22
-584	-1568	44
-796	-1665	228
-932	-1624	417
-899	-1438	561
-702	-1143	624
-631	-1208	505
-556	-1180	281
-481	-1561	150
-389	-1718	121
-350	-1696	105
-348	-1505	-20
-351	-1338	-125
-385	-1271	-182
-366	-1352	-206
-304	-1451	-216
-265	-1387	-242
-95	-1122	-259
266	-893	-209
458	-669	-299
121	-855	-291
-99	-1303	-141
-266	-1522	-81
-416	-1620	-101
-469	-1695	21
-520	-1679	-21
-628	-1721	26
-829	-1750	332
-845	-1721	618
-781	-1463	671
-746	-1103	631
-741	-1198	514
-628	-1149	298
-587	-1540	172
-521	-1728	64
-435	-1673	-12
-385	-1561	-94
-347	-1469	-180
-369	-1385	-188
-348	-1441	-183
-333	-1417	-187
-280	-1323	-238
-191	-1160	-276
280	-936	-234
643	-581	-264
135	-900	-62
-151	-1381	-3
-210	-1552	-189
-354	-1769	-125
-544	-1800	65
-597	-1663	-85
-715	-1689	-157
-760	-1701	24
-723	-1573	440
-813	-1501	613
-861	-1130	454
-827	-1040	488
-675	-1033	286
-605	-1468	121
-417	-1720	98
-285	-1769	114
-271	-1676	23
-304	-1507	-109
-382	-1398	-177
-384	-1405	-201
-340	-1451	-208
-285	-1406	-247
-158	-1181	-322
223	-902	-274
309	-743	-297
112	-835	-244
-40	-1152	-115
-272	-1348	-61
-320	-1469	-83
-437	-1659	11
-582	-1672	-2
-661	-1738	-64
-922	-1926	134
-1018	-1725	340
-925	-1475	464
-806	-1170	502
-756	-1231	402
-683	-1102	245
-571	-1376	125
-465	-1502	59
-395	-1544	86
-348	-1453	5
-351	-1382	-121
-381	-1354	-145
-348	-1380	-176
-319	-1421	-160
-290	-1450	-248
-134	-1239	-285
445	-991	-369
549	-731	-452
17	-976	-230
-69	-1372	-169
-240	-1479	-209
-413	-1613	-72
-541	-1583	106
-534	-1482	21
-599	-1687	97
-687	-1833	229
-734	-1662	345
-804	-1332	408
-806	-1016	475
-830	-1012	458
-777	-1086	237
-724	-1547	55
-468	-1648	-27
-249	-1537	30
-249	-1413	21
-395	-1414	-106
-462	-1464	-207
-466	-1602	-243
-397	-1723	-312
-273	-1580	-372
493	-1089	-408
818	-788	-561
340	-809	-415
26	-1295	-285
-127	-1609	-264
-300	-1610	-168
-521	-1728	64
-516	-1598	101
-532	-1641	22
-738	-1759	349
-763	-1674	675
-702	-1519	779
-677	-1178	634
-658	-1127	533
-639	-1105	362
-595	-1382	147
-583	-1893	53
-469	-1836	3
-372	-1699	-29
-407	-1553	-136
-482	-1519	-216
-431	-1491	-241
-316	-1433	-199
-244	-1415	-179
-15	-1281	-237
415	-775	-293
532	-616	-292
179	-793	-222
-62	-1214	-211
-270	-1666	-194
-461	-1927	-138
-573	-2031	50
-601	-1816	-33
-669	-1789	-70
-700	-1862	189
-686	-1745	581
-776	-1511	750
-862	-1093	658
-851	-1143	563
-619	-1065	335
-472	-1422	128
-408	-1734	118
-396	-1733	184
-418	-1686	57
-438	-1613	-145
-523	-1541	-228
-429	-1532	-240
-319	-1457	-199
-287	-1408	-245
-50	-1175	-273
370	-812	-276
563	-613	-352
108	-880	-280
-89	-1352	-194
-250	-1647	-149
-403	-1811	-99
-450	-1914	23
-564	-1873	-23
-753	-1778	169
-772	-1720	407
-689	-1630	671
-675	-1364	677
-799	-1106	583
-810	-1155	391
-619	-1208	219
-521	-1619	114
-490	-1730	92
-501	-1722	82
-473	-1609	-43
-494	-1544	-151
-458	-1469	-202
-315	-1418	-175
-286	-1350	-163
-191	-1243	-192
59	-874	-194
259	-756	-240
228	-814	-285
-43	-1039	-254
-246	-1426	-145
-346	-1511	-81
-416	-1562	-57
-449	-1644	-9
-493	-1691	-118
-724	-1854	-79
-884	-1735	44
-809	-1584	296
-880	-1417	368
-905	-1079	392
-888	-1101	379
-732	-1097	207
-585	-1527	98
-399	-1674	85
-332	-1709	121
-350	-1568	16
-387	-1495	-123
-405	-1419	-199
-344	-1417	-229
-259	-1375	-218
-246	-1246	-261
-81	-1020	-270
258	-894	-262
339	-860	-355
-67	-1008	-232
-210	-1322	-20
-260	-1399	-61
-386	-1419	-97
-379	-1438	-103
-234	-1591	52
-608	-1716	45
-1028	-1786	310
-840	-1624	268
-876	-1425	280
-756	-1132	395
-712	-1137	428
-699	-1036	266
-669	-1341	74
-590	-1507	-18
-490	-1595	-22
-402	-1529	-34
-383	-1470	-126
-388	-1405	-186
-380	-1380	-195
-324	-1371	-170
-305	-1349	-180
-151	-1238	-201
201	-913	-197
328	-829	-270
76	-898	-232
-177	-1159	-90
-194	-1362	-16
-307	-1434	-94
-401	-1512	23
-479	-1499	56
-522	-1544	-68
-752	-1666	76
-750	-1503	221
-697	-1446	466
-799	-1267	432
-808	-1072	394
-754	-1249	260
-612	-1253	167
-516	-1556	157
-460	-1637	138
-396	-1655	41
-329	-1447	-71
-286	-1323	-99
-303	-1241	-102
-259	-1197	-150
-246	-1165	-180
-246	-1272	-243
-189	-1176	-304
164	-939	-327
226	-822	-302
-115	-876	-168
-314	-1148	-28
-253	-1318	-46
-303	-1471	-89
-408	-1611	7
-471	-1630	-22
-591	-1763	104
-825	-1725	307
-935	-1623	420
-933	-1381	517
-748	-1082	528
-610	-1139	443
-601	-1050	224
-649	-1479	80
-606	-1711	32
-492	-1712	43
-373	-1568	-17
-359	-1444	-126
-379	-1421	-195
-338	-1503	-203
-250	-1449	-174
-181	-1392	-210
33	-1096	-249
295	-849	-258
385	-842	-341
95	-917	-338
-91	-1263	-210
-264	-1499	-67
-411	-1600	-42
-431	-1654	43
-496	-1678	-19
-579	-1798	-81
-801	-1796	151
-829	-1572	479
-823	-1419	605
-772	-1215	512
-705	-1180	517
-626	-1073	395
-562	-1346	234
-490	-1649	149
-423	-1741	80
-381	-1688	14
-372	-1527	-92
-400	-1446	-173
-412	-1450	-210
-326	-1398	-193
-283	-1208	-174
-218	-1047	-191
-91	-866	-181
-45	-859	-168
35	-771	-198
-150	-801	-114
-286	-988	13
-282	-1111	16
-307	-1285	-13
-362	-1628	-2
-542	-2005	-105
-797	-2302	-20
-1303	-1764	117
-880	-1554	402
-758	-1273	575
-780	-1194	602
-712	-1236	364
-618	-1174	181
-455	-1427	129
-305	-1475	165
-334	-1505	147
-372	-1483	-3
-390	-1502	-142
-363	-1462	-200
-302	-1473	-200
-236	-1345	-165
-228	-1199	-185
-9	-897	-141
149	-824	-152
164	-793	-241
-36	-959	-179
-245	-1287	-32
-303	-1323	-4
-326	-1331	-27
-363	-1417	6
-433	-1634	-106
-600	-1924	-70
-925	-1812	217
-1037	-1564	428
-906	-1329	526
-642	-1098	626
-552	-1189	531
-626	-1158	229
-620	-1542	95
-444	-1664	114
-308	-1664	131
-289	-1524	12
-325	-1468	-137
-400	-1487	-211
-355	-1532	-208
-272	-1464	-156
-239	-1385	-202
-47	-1138	-238
277	-809	-231
266	-604	-259
61	-638	-206
-129	-990	-128
-336	-1333	-65
-446	-1595	-48
-511	-1767	60
-538	-1727	1
-611	-1764	-12
-744	-1705	286
-657	-1570	621
-733	-1446	744
-761	-1149	536
-663	-1142	462
-601	-1110	311
-560	-1332	151
-587	-1691	97
-509	-1605	62
-422	-1618	-12
-407	-1516	-127
-397	-1475	-180
-365	-1440	-170
-291	-1381	-135
-248	-1221	-145
-115	-1088	-183
182	-784	-190
233	-797	-232
85	-799	-259
-144	-1017	-184
-314	-1328	-15
-385	-1472	-49
-424	-1545	-67
-485	-1627	38
-554	-1698	28
-713	-1780	188
-849	-1625	474
-727	-1503	636
-564	-1261	541
-557	-1055	450
-651	-1130	337
-704	-1163	162
-713	-1621	84
-557	-1600	82
-426	-1633	46
-400	-1540	-39
-440	-1491	-122
-412	-1408	-141
-299	-1372	-113
-232	-1273	-106
-99	-1189	-128
144	-771	-189
310	-713	-256
156	-820	-264
-106	-1038	-254
-232	-1502	-164
-397	-1727	-107
-495	-1795	-34
-531	-1690	20
-585	-1525	-7
-667	-1542	146
-684	-1608	439
-730	-1532	617
-784	-1273	524
-816	-1036	460
-739	-1212	363
-598	-1211	182
-567	-1664	65
-515	-1691	44
-467	-1671	16
-426	-1556	-86
-433	-1462	-175
-425	-1357	-199
-320	-1284	-204
-277	-1243	-202
-222	-1277	-194
78	-1001	-179
456	-785	-220
380	-800	-201
-17	-1062	-127
-216	-1495	-90
-306	-1711	-133
-413	-1799	-123
-529	-1792	-51
-591	-1649	-144
-726	-1680	-71
-824	-1679	275
-875	-1552	627
-823	-1296	669
-695	-1076	612
-570	-1236	406
-399	-1125	192
-404	-1493	153
-567	-1688	191
-601	-1711	81
-496	-1634	-94
-533	-1491	-248
-465	-1364	-277
-332	-1272	-245
-272	-1191	-197
-226	-1213	-168
1	-1020	-220
177	-796	-276
181	-809	-300
-35	-915	-272
-241	-1227	-189
-337	-1469	-93
-426	-1524	-94
-468	-1548	-37
-516	-1575	-54
-583	-1682	-102
-758	-1720	129
-850	-1597	418
-851	-1498	475
-780	-1207	420
-711	-1181	461
-617	-1068	360
-545	-1278	239
-484	-1472	160
-407	-1645	112
-349	-1647	49
-335	-1527	-48
-341	-1424	-126
-346	-1396	-182
-298	-1411	-196
-262	-1345	-212
-89	-1109	-238
99	-838	-201
190	-842	-262
200	-764	-291
-80	-1077	-197
-294	-1389	-28
-329	-1415	-30
-340	-1461	15
-371	-1540	81
-440	-1711	19
-642	-1930	201
-914	-1799	623
-939	-1518	699
-780	-1211	628
-542	-1163	571
-503	-1121	328
-529	-1317	142
-557	-1658	117
-526	-1626	127
-464	-1627	39
-416	-1522	-147
-454	-1441	-222
-390	-1388	-224
-276	-1337	-171
-222	-1251	-183
-58	-1113	-129
187	-833	-109
347	-864	-262
136	-898	-295
-230	-1237	-79
-257	-1465	47
-241	-1519	-54
-303	-1670	-53
-439	-1728	-111
-651	-1793	-94
-930	-1653	127
-786	-1484	240
-785	-1409	369
-805	-1122	304
-798	-1053	341
-799	-1142	240
-722	-1344	77
-667	-1622	54
-545	-1660	37
-455	-1684	-32
-434	-1574	-107
-421	-1510	-138
-392	-1444	-167
-352	-1402	-169
-338	-1337	-171
-225	-1292	-219
27	-985	-190
187	-891	-252
161	-727	-271
-26	-840	-176
-181	-1059	-106
-358	-1217	-134
-514	-1420	-102
-712	-1561	-9
-673	-1533	-152
-728	-1800	-40
-988	-1831	359
-1051	-1612	490
-1011	-1367	540
-849	-1198	613
-621	-1239	427
-462	-1119	273
-472	-1365	196
-518	-1515	192
-464	-1558	113
-363	-1409	-46
-351	-1351	-143
-376	-1297	-184
-334	-1314	-189
-288	-1289	-173
-279	-1240	-195
-125	-1030	-201
142	-852	-188
219	-655	-224
19	-800	-153
-191	-1217	-41
-315	-1426	-23
-360	-1437	-8
-379	-1486	55
-409	-1530	6
-523	-1821	71
-843	-1928	405
-918	-1686	609
-892	-1298	635
-672	-1106	605
-600	-1269	395
-571	-1163	155
-517	-1468	116
-509	-1604	142
-492	-1676	68
-427	-1565	-104
-396	-1509	-191
-363	-1432	-210
-296	-1401	-194
-275	-1304	-174
-153	-1203	-137
138	-874	-142
245	-656	-147
230	-760	-114
-8	-916	-51
-279	-1303	56
-283	-1526	6
-299	-1560	-74
-359	-1648	-66
-488	-1668	-149
-691	-1698	-80
-906	-1572	142
-953	-1451	367
-929	-1326	500
-771	-1174	486
-666	-1215	472
-550	-1113	301
-525	-1335	153
-567	-1630	112
-568	-1703	81
-492	-1650	-4
-408	-1529	-126
-460	-1460	-186
-401	-1386	-195
-270	-1293	-166
-204	-1135	-143
-111	-1026	-144
-23	-779	-154
24	-791	-133
39	-758	-152
-99	-874	-87
-257	-1248	1
-359	-1542	-23
-392	-1672	24
-468	-1700	92
-545	-1523	68
-849	-1691	340
-1016	-1658	448
-708	-1408	518
-593	-1268	505
-766	-1191	323
-778	-1301	130
-558	-1156	108
-560	-1413	131
-632	-1503	48
-593	-1540	-53
-460	-1422	-149
-359	-1340	-157
-301	-1190	-118
-264	-1110	-111
-267	-1102	-128
-259	-1169	-137
-30	-1035	-177
67	-1033	-193
69	-991	-207
-79	-995	-141
-272	-1162	32
-284	-1192	-11
-327	-1212	-142
-428	-1402	-194
-660	-1556	-206
-956	-1619	42
-1152	-1416	354
-1108	-1205	382
-913	-1169	427
-650	-1144	487
-695	-1176	521
-707	-1073	319
-606	-1620	228
-398	-1730	212
-332	-1611	187
-403	-1414	127
-459	-1382	14
-395	-1317	-48
-275	-1233	-61
-228	-1107	-53
-203	-998	-86
-43	-788	-107
61	-637	-160
-1	-716	-202
-184	-824	-124
-312	-1152	5
-323	-1536	-6
-424	-1609	-67
-417	-1520	55
-449	-1362	21
-482	-1427	26
-578	-1599	181
-666	-1629	326
-831	-1503	455
-863	-1179	432
-792	-1082	499
-619	-1124	344
-529	-1270	175
-496	-1460	122
-465	-1492	100
-394	-1464	66
-364	-1386	-36
-382	-1377	-133
-379	-1373	-192
-311	-1345	-210
-289	-1279	-257
-188	-1178	-274
2	-952	-206
138	-1039	-249
135	-1002	-202
-38	-1133	-34
-197	-1203	46
-181	-1109	39
-172	-1198	95
-197	-1380	154
-728	-1655	-39
-761	-1813	37
-954	-1736	287
-937	-1447	318
-855	-1197	419
-701	-1206	506
-564	-1029	328
-618	-1298	135
-576	-1355	61
-454	-1376	119
-377	-1256	108
-364	-1242	-20
-414	-1243	-136
-409	-1360	-180
-411	-1485	-160
-344	-1531	-217
-231	-1234	-289
35	-1151	-240
271	-808	-295
123	-733	-204
-39	-1136	-57
-186	-1210	-55
-297	-1197	-21
-364	-1238	89
-380	-1287	35
-421	-1541	-65
-725	-1746	277
-953	-1600	506
-887	-1355	473
-595	-1175	543
-476	-1328	448
-529	-1169	212
-581	-1441	114
-568	-1448	113
-453	-1427	25
