A_X [mg]	A_Y [mg]	A_Z [mg]
-826	465	-283
-824	488	-105
-642	717	11
393	910	179
2663	2183	-123
3828	2384	-77
2178	914	149
799	-259	-137
469	-874	391
404	-1247	338
620	-893	259
1691	-391	8
3803	747	-223
3160	2136	-386
1311	1396	-589
151	876	-427
-366	435	-254
-891	463	-50
-681	668	12
352	991	-33
2729	2094	-336
3638	2142	-63
2082	733	96
902	-483	-89
535	-829	125
505	-930	375
600	-731	213
1607	-419	-39
4016	1132	-662
3187	2096	-321
1390	1363	-734
234	750	-415
-183	360	-185
-583	496	-138
-805	573	34
-441	923	66
1536	1393	-314
4088	2450	-565
3035	1251	-10
1083	-14	-132
461	-529	-90
367	-702	156
357	-1086	306
270	-1324	212
3625	24	-495
4461	2901	-594
1862	1658	-689
350	1251	-523
-245	646	-239
-812	455	-135
-1108	500	51
-939	540	-72
-564	861	6
3952	2790	-615
3421	1637	7
1235	81	6
483	-541	30
410	-824	271
371	-1205	263
466	-1109	155
961	-1338	240
2962	-277	-374
2112	1616	-638
702	1387	-622
-17	863	-382
-491	547	-263
-887	605	-42
-886	525	9
-564	757	144
1116	1080	52
3776	1776	-456
1275	181	138
634	-437	37
279	-526	64
93	-802	48
150	-1103	74
530	-861	151
2170	-534	-683
4241	1320	-875
2886	1726	-459
174	710	-280
-279	417	-205
-659	536	-201
-914	524	-24
-790	773	-120
53	1020	134
2453	1630	-489
4080	2162	-115
2464	846	90
347	-597	-3
56	-888	165
184	-1160	254
442	-946	164
1445	-649	-200
3899	583	-715
