A_X [mg]	A_Y [mg]	A_Z [mg]
626	-293	-617
195	-483	-335
154	-1286	-437
-238	-2638	-930
-1354	-3445	-819
-1451	-2603	-478
-553	-1206	-74
-233	-564	318
-199	-213	278
-246	114	169
-532	325	74
-201	438	214
-153	439	282
-166	247	273
306	-263	230
-858	-1644	-362
-2468	-3168	-817
-1723	-2985	-492
-383	-1825	-44
-76	-1147	-18
117	-722	-52
242	-442	-153
301	-382	-275
648	-291	-469
688	-217	-555
380	-421	-237
278	-1323	-522
-263	-2716	-827
-1163	-3487	-806
-1432	-2778	-795
-950	-1263	-193
-426	-256	282
-340	174	210
-355	393	242
-408	421	283
-110	448	266
-194	380	241
-53	107	276
-57	-680	31
-1861	-2317	-581
-2453	-3286	-414
-1311	-2510	-33
-294	-1507	-183
-10	-1024	-185
84	-605	-17
326	-376	-104
418	-312	-365
705	-265	-534
507	-244	-396
332	-589	-228
302	-1804	-696
-960	-3435	-885
-2011	-3554	-527
-1183	-1906	-282
-332	-620	118
-244	-198	251
-53	109	150
-364	284	77
-468	352	136
-175	396	181
-241	279	159
145	-4	337
-156	-903	-4
-1823	-2459	-632
-2271	-3193	-328
-1084	-2425	179
-184	-1449	45
3	-956	-93
146	-589	-80
305	-378	-160
383	-299	-375
723	-186	-537
555	-171	-361
389	-588	-217
204	-2010	-652
-1083	-3703	-772
-1772	-3606	-410
-1035	-1927	-306
-426	-658	89
-358	-58	256
-172	294	160
-382	440	165
-389	520	213
-73	479	298
-327	293	183
-13	-118	281
-316	-1221	66
-2130	-2870	-282
-2242	-3162	-192
-660	-2037	-79
-73	-1292	-76
-15	-901	-13
258	-535	-18
409	-423	-229
570	-429	-363
715	-375	-607
363	-396	-472
87	-981	-270
-93	-2285	-741
-939	-3319	-823
-1284	-3011	-477
-751	-1741	-182
-331	-732	188
-212	-207	261
-149	165	150
-423	338	135
-444	412	162
-110	436	234
-378	290	154
10	-68	260
-35	-1037	61
-1724	-2613	-470
-2263	-3213	-406
-1013	-2294	-32
-157	-1360	118
-65	-884	1
166	-558	-134
266	-475	-315
572	-451	-430
813	-327	-590
388	-384	-389
235	-1060	-329
-159	-2518	-966
-1335	-3687	-690
-1612	-3157	-422
-815	-1632	-368
-473	-640	156
-409	-159	274
-379	259	156
-570	514	112
-286	613	243
-58	565	308
-207	311	258
239	-158	401
-479	-1410	-102
-2202	-2983	-735
-1801	-3107	-190
-478	-2046	215
-4	-1286	21
125	-865	-38
166	-701	-124
275	-671	-271
692	-480	-623
610	-409	-680
58	-667	-226
117	-1472	-496
-303	-2706	-858
-1359	-3360	-505
-1412	-2457	-179
-580	-984	147
-182	-264	362
-139	55	197
-180	252	78
-449	316	66
-138	423	204
-266	370	125
-242	159	164
126	-391	200
-1283	-1963	-342
-2481	-3358	-284
-1617	-2884	306
-394	-1688	355
-47	-1031	4
95	-656	-53
285	-489	-107
394	-458	-351
549	-404	-544
391	-383	-594
97	-663	-299
49	-1676	-387
-389	-2862	-588
-1144	-3191	-244
-1085	-2317	-13
-440	-1001	72
-132	-302	209
-109	14	138
-253	266	86
-474	373	117
-100	473	211
-218	401	174
-149	85	206
259	-650	267
-1446	-2202	-199
-2368	-3275	-263
-1190	-2611	12
-283	-1598	-74
-62	-1097	-80
187	-659	-111
380	-458	-324
492	-378	-528
785	-238	-716
365	-297	-451
224	-866	-186
204	-2142	-909
-967	-3485	-1004
-1574	-3303	-378
-844	-1742	-286
-330	-622	170
-251	-117	335
-56	239	115
-389	395	10
-421	437	84
-147	470	235
-420	309	124
-43	-195	222
-241	-1273	51
-1975	-2876	-523
-2097	-3265	-464
-587	-2164	-18
-17	-1344	-28
-22	-994	-82
135	-644	-82
259	-469	-272
469	-365	-420
669	-297	-599
262	-383	-468
212	-980	-400
278	-2290	-785
-718	-3343	-622
-1314	-3054	-171
-930	-1726	-51
-448	-568	239
-315	-27	303
-222	271	98
-423	373	75
-281	369	138
-89	313	182
-382	74	148
318	-317	204
-546	-1495	-127
-2113	-2881	-434
-1567	-2792	-306
-524	-1872	-149
-151	-1425	-61
-199	-1130	-99
92	-776	-79
301	-569	-227
576	-449	-542
701	-301	-688
380	-335	-230
247	-1056	-305
-116	-2358	-954
-900	-3223	-524
-1217	-2794	-236
-770	-1499	-113
-229	-512	219
5	-124	169
-158	89	36
-418	231	-19
-304	321	126
-214	311	173
-155	147	178
164	-248	332
-731	-1439	-61
-2042	-2987	-423
-1723	-3130	-30
-643	-1987	84
29	-1153	-125
79	-768	-111
301	-521	-79
419	-390	-336
586	-253	-517
684	-126	-540
241	-329	-405
216	-1265	-439
-109	-2616	-919
-963	-3387	-579
-1212	-2801	-29
-546	-1379	170
-84	-402	457
-116	-32	377
-141	272	144
-351	420	58
-227	400	175
-136	336	254
-434	95	71
170	-351	137
-272	-1425	130
-2113	-2856	-262
-1759	-2996	-143
-447	-2009	94
-109	-1453	-30
-108	-1086	22
130	-811	-134
208	-446	-232
