A_X [mg]	A_Y [mg]	A_Z [mg]
747	1035	-228
325	1278	-583
-63	742	-557
-401	1377	-500
-573	1346	-318
234	620	458
610	700	554
499	783	266
251	684	164
114	892	-257
-183	1447	174
-481	1483	1062
48	1265	719
361	1586	-199
233	1589	-538
582	1269	-97
346	1081	147
-84	899	-232
-277	344	-431
7	257	-341
196	143	-362
290	172	126
1158	1339	1181
1097	1310	1193
861	753	-38
690	1233	-623
94	993	-529
-397	1161	-658
-685	1603	-422
-101	734	295
665	642	509
576	804	204
194	630	170
16	1019	-187
-358	1516	143
-386	1488	1074
192	1267	666
301	1513	-222
143	1588	-513
471	1314	-20
411	1043	103
33	788	-244
-239	441	-369
-40	267	-377
245	218	-267
219	171	62
1105	815	1086
1202	1495	1526
842	1140	482
753	1022	-499
246	921	-615
-88	805	-535
-658	1565	-502
-464	1244	-111
476	541	445
582	724	329
300	682	46
198	718	-43
113	1190	-194
-162	1503	399
-552	1479	1133
-126	1251	814
238	1398	160
147	1686	-522
443	1466	-350
488	1138	246
161	995	-203
-121	731	-468
-251	353	-321
87	225	-390
213	209	-357
448	334	317
1295	1342	1391
1065	1591	1391
543	740	401
789	1129	-257
271	1170	-634
-34	668	-614
-384	1445	-648
-640	1396	-219
283	605	572
653	733	346
307	678	38
91	837	-127
-49	1328	-127
-443	1483	744
-439	1387	1039
197	1233	533
331	1505	18
231	1704	-515
551	1331	-130
332	1099	147
-117	859	-366
-178	309	-445
159	242	-309
287	243	-208
621	405	587
1424	1405	1395
1078	1526	1189
763	810	375
742	1075	-336
258	977	-644
-257	1004	-650
-824	1794	-505
-501	1220	-107
551	524	337
688	711	431
301	711	175
67	854	-57
-54	1263	-217
-285	1410	329
-401	1341	1056
62	1278	809
140	1480	158
81	1617	-609
463	1435	-249
365	1197	195
-0	946	-235
-220	519	-271
-72	229	-369
305	243	-406
291	294	137
1191	831	1070
1420	1654	1409
789	1177	863
1072	1141	61
733	1503	-563
74	637	-733
-627	1272	-691
-1286	1723	-485
242	692	182
1338	556	745
250	793	497
-76	939	-411
-121	1412	-480
-313	1576	537
111	1344	518
54	1088	130
-151	1239	468
76	1582	341
326	1513	-415
604	1138	-801
495	741	-74
206	723	588
-0	654	-119
-92	242	-344
12	208	21
98	341	24
420	555	675
840	1399	1318
723	1406	982
787	559	234
1113	987	-285
718	1166	-612
292	591	-391
-199	1223	-647
-870	1541	-945
-399	870	267
452	826	704
662	847	113
342	730	50
69	1124	-197
-419	1577	65
-510	1426	893
170	1152	825
186	1507	146
290	1584	-609
536	1311	-384
376	1144	182
143	902	-71
-248	539	-374
-91	285	-383
240	180	-265
258	203	225
1089	1007	1259
1249	1749	1551
628	928	554
811	667	-398
752	1383	-684
309	1032	-633
-189	1136	-642
-801	1604	-623
-401	927	83
639	617	568
598	823	249
186	707	35
31	1134	-130
-503	1644	295
-585	1436	1204
35	1277	786
283	1501	122
288	1596	-205
445	1483	-647
521	1338	-304
494	1144	85
126	839	-79
-288	529	-258
-22	327	-377
220	211	-253
419	259	272
1158	1075	1304
1013	1489	1477
518	752	218
877	969	-450
420	1322	-700
112	672	-454
-250	1323	-463
-553	1256	-532
