A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-3601	1472	3375	-878.72034	359.21304	823.56433	12
-686	1108	3071	-167.27	270.32208	749.3613	12
56	3927	4578	13.595032	958.19775	1117.0305	12
-2585	1104	2527	-630.8522	269.36475	616.5041	12
-574	1640	2642	-139.99318	400.0813	644.621	12
-1168	2418	3231	-285.10797	589.9679	788.4785	12
-778	1462	2791	-189.71126	356.7063	680.9536	12
-2487	2237	2973	-606.92017	545.93555	725.42035	12
-458	1478	3424	-111.70416	360.5164	835.41376	12
-428	3136	4514	-104.51638	765.165	1101.5287	12
-1780	1585	3130	-434.29422	386.79758	763.78906	12
-1689	1663	3552	-411.99585	405.69824	866.6392	12
-1496	2405	3689	-364.90598	586.77765	900.12695	12
-1913	1398	2835	-466.6847	341.1041	691.743	12
-50	2018	3059	-12.141963	492.4667	746.44977	12
-1946	2549	3179	-474.7679	621.8922	775.6301	12
-1400	1436	2786	-341.51727	350.325	679.75946	12
-1485	1899	3111	-362.3991	463.25034	759.1091	12
-1435	2080	3311	-350.26193	507.41324	807.98505	12
-971	2058	3627	-236.84938	502.04105	884.87195	12
-28	2282	3597	-6.831538	556.8987	877.73236	12
-3300	2636	3732	-805.1572	643.2849	910.69037	12
-232	464	2794	-56.64925	113.148895	681.8069	12
-1578	3802	4409	-384.9667	927.75684	1075.848	12
-1563	1214	2902	-381.26654	296.26944	708.18225	12
-448	2433	3937	-109.42415	593.6991	960.61237	12
-1462	2125	3109	-356.66064	518.40076	758.71735	12
-613	1889	3183	-149.6264	460.92203	776.7712	12
-1032	2047	2850	-251.76488	499.58356	695.4965	12
-1558	1996	3104	-380.16714	487.0248	757.48175	12
-347	1745	3135	-84.58557	425.75037	764.87006	12
-2429	2932	3791	-592.6157	715.3747	924.94794	12
-413	918	3181	-100.662346	224.02655	776.2577	12
-685	3400	3960	-167.02429	829.5803	966.2309	12
-2036	1471	2512	-496.6961	358.90103	612.9254	12
-739	1814	3188	-180.41812	442.72427	777.75684	12
-1357	2185	3415	-331.0634	533.18225	833.2638	12
-1349	1568	3071	-329.22137	382.50903	749.427	12
-1307	1531	3083	-318.8964	373.578	752.17676	12
-801	2301	3469	-195.49667	561.4618	846.4113	12
-1097	2265	3421	-267.70874	552.6587	834.84546	12
-1831	1504	3389	-446.71808	366.86075	826.9925	12
-1047	1874	3664	-255.41148	457.1472	894.1091	12
-859	2001	3450	-209.64087	488.32092	841.8926	12
-1506	1616	3186	-367.41077	394.38995	777.2795	12
-1197	1253	2769	-292.0584	305.7318	675.71063	12
-282	2201	3507	-68.91661	537.135	855.7325	12
-3576	1799	4064	-872.441	438.99146	991.5021	12
87	1344	2774	21.22159	327.87466	676.79175	12
-639	3997	4961	-156.0316	975.2882	1210.5487	12
-2572	630	2994	-627.55334	153.7473	730.5924	12
-525	2357	3668	-128.05908	575.16705	895.01276	12
-1525	1558	2360	-372.0085	380.20404	575.7554	12
-434	2391	2763	-105.97829	583.50214	674.1482	12
-2067	1014	2604	-504.42053	247.3775	635.39655	12
-813	2183	3992	-198.40927	532.719	973.9912	12
-1255	1637	3452	-306.27698	399.5136	842.3236	12
-247	1995	3094	-60.190403	486.7441	754.8231	12
-2233	2496	4136	-544.80304	609.0906	1009.2785	12
-130	2016	3350	-31.631985	491.87225	817.429	12
-2434	2499	4387	-593.94855	609.68964	1070.3585	12
-741	1674	3184	-180.74593	408.52594	776.8307	12
167	2558	3756	40.796535	624.27106	916.4556	12
-1763	1700	3177	-430.07498	414.90982	775.1756	12
-533	1525	3162	-129.93175	372.06	771.4731	12
-1898	1596	3390	-463.1878	389.4738	827.09644	12
-1662	1339	2701	-405.48102	326.68225	658.99396	12
-131	2520	3747	-32.053787	614.9816	914.16736	12
-3578	1132	4415	-873.0436	276.1916	1077.3243	12
363	1598	2817	88.484535	389.86743	687.31323	12
-170	3086	3723	-41.394478	752.9277	908.5194	12
-2586	1213	2816	-630.9488	295.9898	687.1942	12
-1575	1349	3705	-384.32904	329.27707	904.0303	12
-310	2048	2774	-75.67268	499.67676	676.75104	12
-705	2418	3528	-171.91122	589.8926	860.7594	12
-1786	1723	2825	-435.77362	420.31204	689.401	12
-878	1679	3009	-214.14923	409.57852	734.2205	12
-989	2538	3824	-241.31688	619.2626	933.0324	12
-1894	1663	3544	-462.1306	405.73013	864.7368	12
-1116	1638	3283	-272.3606	399.6636	800.98584	12
-778	2665	3980	-189.8822	650.20526	970.99945	12
-994	1570	3140	-242.5716	383.19574	766.24316	12
-1276	1436	3306	-311.30606	350.33624	806.7506	12
-1301	1066	2794	-317.46262	260.171	681.85144	12
-768	2601	3822	-187.45729	634.73047	932.54474	12
-2989	1173	3198	-729.35657	286.28162	780.3894	12
-1245	1497	3569	-303.69846	365.29996	870.80597	12
-596	2140	3633	-145.50981	522.2164	886.4017	12
-2460	1709	3709	-600.3333	416.9797	904.9179	12
-442	345	1444	-107.86139	84.12787	352.31384	12
102	3591	5151	24.941793	876.1537	1256.8666	12
-9303	-787	2639	-2269.9355	-191.9288	644.0046	12
2284	1116	3307	557.2372	272.3081	806.9545	12
-1513	5237	5362	-369.0637	1277.8752	1308.3254	12
-1613	-974	2392	-393.5839	-237.71513	583.67834	12
-1847	3927	4224	-450.62372	958.08984	1030.5673	12
-1245	660	2596	-303.81952	161.13536	633.3752	12
-1639	3154	4152	-400.0096	769.6795	1013.059	12
-1313	1523	2660	-320.36908	371.61035	648.97394	12
-2222	2272	2876	-542.1696	554.3063	701.85156	12
1848	1647	4087	450.81705	401.87576	997.2065	12
-2445	3711	3821	-596.55206	905.57623	932.3386	12
-3918	-490	2121	-955.9275	-119.44495	517.5974	12
-1097	5325	4893	-267.72815	1299.2057	1193.9468	12
-641	1431	3168	-156.41629	349.17072	772.99884	12
-204	3370	4346	-49.729126	822.3154	1060.3308	12
-1565	716	1977	-381.91858	174.60909	482.28345	12
-806	2618	3033	-196.69371	638.9054	739.964	12
-1920	1972	2233	-468.50613	481.08282	544.9102	12
-342	3039	3899	-83.44495	741.559	951.30804	12
-197	1964	2555	-47.974636	479.1141	623.51276	12
-1115	3498	4590	-272.06354	853.5937	1119.9972	12
27	1392	1598	6.596925	339.72757	390.00613	12
217	2610	3659	52.998325	636.84937	892.8913	12
-146	1151	693	-35.66334	280.87234	169.18533	12
-291	3889	5537	-70.98732	948.8398	1351.0195	12
-5964	2633	3129	-1455.2084	642.4398	763.3948	12
1308	-454	3322	319.109	-110.838646	810.6043	12
-350	5373	3723	-85.32701	1311.0173	908.34766	12
1386	1732	1647	338.15692	422.58725	401.97577	12
-1732	3263	4208	-422.70935	796.0743	1026.713	12
-1956	1066	2092	-477.15292	260.0032	510.36456	12
-555	707	3240	-135.30754	172.55872	790.57	12
-918	3086	2755	-224.04434	752.9952	672.1036	12
-1109	1440	4005	-270.65326	351.2841	977.20197	12
-1329	2166	2955	-324.3665	528.542	721.0939	12
-231	401	1859	-56.4055	97.81842	453.70233	12
2099	6127	5277	512.23926	1494.9933	1287.6396	12
-6771	2238	2320	-1652.1562	546.01385	566.0105	12
-408	-376	3792	-99.635445	-91.73049	925.2747	12
179	4157	5220	43.722004	1014.3832	1273.6125	12
983	2516	3888	239.75258	613.82416	948.793	12
-1044	1783	2624	-254.81635	434.96198	640.25653	12
-1029	1873	2172	-251.06575	457.05756	529.9023	12
-2653	2099	2452	-647.24286	512.03827	598.2749	12
-1186	1434	2198	-289.37006	349.8136	536.4183	12
-1648	3149	3174	-402.16415	768.44727	774.5557	12
-572	2519	4398	-139.67267	614.74695	1073.201	12
-663	1991	5088	-161.88126	485.90118	1241.4711	12
-762	1768	3941	-185.83318	431.46588	961.6109	12
-1423	1896	3536	-347.1	462.616	862.80176	12
-1121	1382	2914	-273.4657	337.16998	711.1198	12
-1553	2055	2965	-378.88443	501.33704	723.3719	12
-742	1970	2807	-180.96587	480.61417	684.9047	12
-1022	2498	3699	-249.36696	609.4595	902.5673	12
-1029	2419	3638	-251.07185	590.26953	887.71436	12
-1226	1980	3927	-299.17386	483.13965	958.297	12
-1268	2085	3460	-309.49976	508.69128	844.3338	12
-1107	2217	3797	-270.04297	541.0482	926.58167	12
-1410	2271	3524	-344.14478	554.2444	859.82104	12
-1529	1636	2782	-373.03314	399.15427	678.8656	12
-1039	2239	3083	-253.63335	546.3242	752.25006	12
-1639	2093	3044	-399.98984	510.66663	742.6712	12
-1578	1577	3503	-385.0935	384.85983	854.7893	12
-1840	1630	3227	-449.02344	397.78836	787.34326	12
-778	1600	3356	-189.93677	390.30704	818.7505	12
-1340	2346	3690	-326.86334	572.3964	900.27625	12
-776	1207	3369	-189.42639	294.41696	821.98175	12
-1346	2223	3873	-328.47134	542.4638	945.06464	12
-671	1426	3099	-163.60213	347.83267	756.2561	12
-634	2278	3799	-154.75832	555.7108	926.99567	12
-242	1959	3627	-58.939693	478.0128	885.0975	12
-612	2262	3439	-149.42001	551.9877	839.2032	12
-1021	2288	3800	-249.15277	558.3716	927.1865	12
-428	1757	3532	-104.45368	428.75958	861.75354	12
-605	2397	4061	-147.72621	584.9754	990.86804	12
-1165	2243	3224	-284.32278	547.3517	786.61566	12
-267	1418	3105	-65.03762	345.9558	757.5345	12
-755	2524	3688	-184.1405	615.76373	899.9003	12
-931	2094	3674	-227.06047	510.8753	896.37665	12
-1281	1983	3361	-312.48404	483.76868	819.974	12
-973	1659	3774	-237.47734	404.76575	920.9642	12
-904	1691	3302	-220.62471	412.66125	805.6963	12
-516	1981	3587	-125.78917	483.48056	875.31305	12
-1855	2119	3725	-452.56967	517.1408	908.9291	12
-766	847	2591	-186.99931	206.62918	632.10187	12
-934	2394	3762	-227.86292	584.05743	917.8107	12
-1305	2037	3693	-318.48233	497.1447	900.99854	12
-1234	1458	3004	-301.08203	355.7067	733.02277	12
-803	2013	3398	-195.9351	491.11963	829.04156	12
-1019	2209	3444	-248.519	538.98157	840.28864	12
-685	1842	3273	-167.16144	449.53375	798.62164	12
-1347	2190	3685	-328.74628	534.2827	899.1686	12
-979	1879	3049	-238.87614	458.43768	744.0769	12
-828	2260	3226	-201.99934	551.412	787.2452	12
-849	2401	3481	-207.19447	585.79706	849.40436	12
-1374	1977	3204	-335.15756	482.35693	781.69495	12
-520	2179	3276	-126.88902	531.746	799.3812	12
-1216	2651	3722	-296.61456	646.77014	908.23645	12
-101	1799	2977	-24.66859	438.9924	726.2692	12
-1482	2737	3636	-361.59488	667.80273	887.1637	12
-766	2013	2999	-186.85129	491.10083	731.64386	12
-1219	2726	3627	-297.32205	665.18774	885.1031	12
-640	2144	2928	-156.26837	523.16284	714.46686	12
-1649	3004	3383	-402.32666	733.0055	825.4226	12
-1496	1806	2611	-364.96262	440.707	637.2013	12
-944	2287	3405	-230.38527	558.14844	830.7589	12
-588	2231	3092	-143.38776	544.40125	754.4829	12
-1056	2777	3187	-257.68646	677.6784	777.5643	12
-1150	2597	2915	-280.68494	633.5891	711.17535	12
-1033	2410	3117	-252.0342	587.97296	760.538	12
-411	2093	2784	-100.214066	510.7943	679.3703	12
-122	3008	3620	-29.704327	734.0106	883.3303	12
-752	3220	3446	-183.56807	785.59076	840.8155	12
-327	2172	2792	-79.79752	529.98975	681.34863	12
-118	3196	3318	-28.763756	779.72217	809.54395	12
-424	2852	3184	-103.47481	695.9054	776.9792	12
-187	2395	2997	-45.661243	584.419	731.2969	12
-851	2973	3332	-207.60153	725.31866	813.0428	12
48	2002	2731	11.722248	488.4579	666.33185	12
-206	3077	3497	-50.324043	750.73004	853.1829	12
-991	2682	2893	-241.75124	654.431	705.8099	12
-628	1917	2750	-153.22847	467.81644	671.0174	12
-776	2869	3438	-189.4048	700.1464	838.80725	12
-846	2164	3239	-206.49916	528.0952	790.2581	12
-905	2232	3196	-220.83049	544.6498	779.86847	12
-1332	2455	3232	-325.12897	599.0132	788.67413	12
-550	1671	2856	-134.08221	407.6843	696.79083	12
-349	2588	3380	-85.24466	631.53534	824.7033	12
-955	2594	3212	-233.12938	632.86896	783.7886	12
-1638	2087	2980	-399.78992	509.1293	727.03253	12
-1010	1970	2994	-246.38045	480.66867	730.5804	12
-826	2393	3384	-201.5789	583.8202	825.80646	12
-656	2368	2968	-160.18564	577.852	724.23224	12
-1086	2336	3241	-264.95792	569.9778	790.7472	12
-1044	2238	2991	-254.77464	546.0652	729.8183	12
-1174	2464	3356	-286.4616	601.1737	818.9051	12
-1638	2291	3066	-399.56808	558.9848	748.1285	12
-1018	1861	3157	-248.34422	454.15112	770.3521	12
-808	2301	3126	-197.25719	561.4165	762.6746	12
-451	2315	3373	-109.93364	564.893	823.1277	12
-1694	2355	3397	-413.36987	574.5424	828.8845	12
-1112	1641	2887	-271.3321	400.3929	704.51807	12
-1338	2395	3377	-326.59338	584.30115	824.066	12
-982	2079	3248	-239.5895	507.17194	792.50354	12
-1742	2594	3581	-425.0552	632.93915	873.8846	12
-1359	1735	2696	-331.6417	423.34363	657.8385	12
-717	2619	3601	-174.93575	639.1348	878.60406	12
-1456	2451	3079	-355.27237	597.9338	751.39136	12
-1200	2033	2841	-292.90152	496.04074	693.2647	12
-1452	2436	3164	-354.23825	594.27234	772.0713	12
-950	2474	3145	-231.87268	603.53986	767.26605	12
-784	2644	3357	-191.38914	645.2289	819.01483	12
-734	2526	3295	-179.14322	616.3573	804.03973	12
-1149	2790	3170	-280.36423	680.7166	773.51984	12
-472	2597	3132	-115.137695	633.7804	764.18066	12
-853	3176	3464	-208.12389	775.05023	845.1724	12
-926	2348	3046	-226.05495	572.9391	743.2904	12
-449	2361	3337	-109.49901	576.07404	814.2179	12
-108	2592	3030	-26.362652	632.4495	739.2471	12
-720	2723	3124	-175.65723	664.4587	762.33765	12
-1296	2207	2573	-316.28397	538.5581	627.80096	12
-827	2368	3090	-201.72551	577.67645	754.0618	12
-960	2482	3318	-234.12761	605.7267	809.49426	12
-871	2259	3309	-212.55984	551.3018	807.48694	12
-1758	2554	3132	-429.02628	623.05786	764.1103	12
-733	1670	2890	-178.96573	407.59933	705.12555	12
-852	2541	3616	-207.78665	620.02893	882.3761	12
-1683	1925	3045	-410.66046	469.7117	742.8784	12
-1368	1526	2839	-333.8182	372.43304	692.79834	12
-1400	2159	3326	-341.71597	526.88696	811.4676	12
-1122	1859	3142	-273.87045	453.6583	766.7395	12
-1052	2250	3613	-256.64566	549.02655	881.6466	12
-1393	2055	3154	-339.99597	501.3352	769.4678	12
-941	2072	3240	-229.70157	505.52014	790.50464	12
-1144	2214	3537	-279.1788	540.11725	863.12964	12
-1430	2007	3589	-348.87207	489.58685	875.69446	12
-1714	2315	3276	-418.09973	564.9692	799.446	12
