A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-930	2763	4060	-226.98007	674.28503	990.72144	12
-1466	1857	3094	-357.8071	453.03348	754.98035	12
-708	1881	3311	-172.69188	458.9602	807.8672	12
-1534	2358	3134	-374.2893	575.3569	764.6504	12
-1904	1797	3347	-464.5574	438.42877	816.60345	12
-636	1649	3073	-155.07692	402.40976	749.9141	12
-864	2732	3534	-210.91586	666.52094	862.3929	12
-1351	1916	2786	-329.52795	467.4651	679.86835	12
-1588	2149	3409	-387.5809	524.38544	831.7617	12
-1458	1840	2736	-355.7614	449.06433	667.48737	12
-178	2641	3319	-43.32619	644.3349	809.87585	12
-1873	2458	3770	-457.04938	599.6838	919.849	12
-1521	1189	3000	-371.24338	290.03775	731.9324	12
-736	2536	3747	-179.60463	618.6794	914.2017	12
-850	2255	3129	-207.43208	550.1615	763.5256	12
-1084	1660	2984	-264.41306	405.0666	728.1506	12
-1982	2061	3395	-483.57007	502.81436	828.45514	12
-1127	2047	3195	-274.86716	499.44598	779.66266	12
-1098	2204	3606	-267.87982	537.7876	879.96765	12
-884	1751	3088	-215.71284	427.1895	753.48834	12
-2536	2633	3821	-618.898	642.5138	932.42126	12
-310	1051	2494	-75.66701	256.35562	608.63336	12
-756	3273	4148	-184.34923	798.6576	1012.0542	12
-2488	1587	2395	-607.181	387.14594	584.2618	12
236	984	2558	57.550922	240.1443	624.0748	12
-2049	3614	4129	-499.87222	881.8617	1007.3776	12
-1330	1354	3000	-324.46832	330.4966	732.0467	12
-103	2434	3688	-25.074041	593.86206	899.9768	12
-1289	3207	3956	-314.4857	782.5835	965.2041	12
-191	1625	2967	-46.7256	396.55933	723.97327	12
-1322	3519	4191	-322.55994	858.56226	1022.6788	12
-1679	904	2658	-409.6779	220.57315	648.4691	12
-170	2132	3619	-41.3905	520.1379	883.11096	12
-757	2219	2876	-184.6814	541.31464	701.7074	12
-959	1738	3083	-234.10161	424.04138	752.23	12
-1992	1942	2915	-485.97653	473.8671	711.37695	12
328	1462	3192	80.00194	356.66284	778.93964	12
-2263	3222	3794	-552.2618	786.2472	925.7658	12
-350	935	2839	-85.49928	228.20757	692.7667	12
-2139	2926	4117	-522.0186	713.83075	1004.5133	12
-180	646	2785	-44.032684	157.52882	679.656	12
-2005	3332	4532	-489.12082	813.0754	1105.7278	12
-1782	447	2124	-434.7299	108.97171	518.14044	12
-330	2388	3411	-80.411285	582.57513	832.2732	12
-1578	2325	3530	-385.06317	567.2878	861.38007	12
-1428	1342	3260	-348.32053	327.46005	795.44275	12
-1297	1327	2891	-316.4393	323.88388	705.48083	12
-1267	3252	4036	-309.23816	793.44025	984.82196	12
-805	1412	2226	-196.49008	344.41928	543.12415	12
-1274	3385	4489	-310.97595	825.8185	1095.4373	12
-2145	1278	2400	-523.347	311.81134	585.5603	12
423	2477	3880	103.2573	604.3209	946.7276	12
-2090	2528	3249	-509.91925	616.7185	792.6509	12
-476	935	2620	-116.25833	228.08362	639.337	12
-2449	3290	3905	-597.5544	802.7498	952.74457	12
-359	1135	2752	-87.5731	276.99463	671.51447	12
-1551	2806	3686	-378.36148	684.7636	899.40906	12
-1174	1557	3259	-286.56268	379.88556	795.1343	12
-1916	2438	3357	-467.40756	594.87006	819.0301	12
-350	1533	3046	-85.44141	373.9411	743.18005	12
-1888	3408	3762	-460.5779	831.6159	918.0436	12
-1571	973	2661	-383.32602	237.3498	649.2268	12
-879	2653	3438	-214.44057	647.3374	838.9738	12
-523	2183	2992	-127.69964	532.73065	730.07495	12
-2442	3067	3787	-595.94147	748.2632	924.0535	12
-767	722	2167	-187.10303	176.24675	528.7638	12
-391	3307	3954	-95.31517	806.8879	964.889	12
-576	2098	2668	-140.62888	511.8227	651.0903	12
-2262	3120	4085	-551.81744	761.1969	996.67645	12
-1297	1212	2582	-316.48605	295.78406	629.9941	12
346	3394	4754	84.319016	828.2109	1160.0698	12
-1935	2612	3159	-472.244	637.3595	770.7976	12
-450	1065	2765	-109.770966	259.79678	674.6079	12
-1404	2732	3264	-342.51004	666.6418	796.3029	12
-472	2217	3120	-115.09806	540.8814	761.19446	12
-1207	1824	2782	-294.57767	444.96426	678.90546	12
-1426	2571	3460	-347.98645	627.2946	844.20685	12
-1076	1628	2990	-262.6374	397.22757	729.58844	12
-277	2461	3712	-67.46665	600.4103	905.83466	12
-2156	2240	2964	-525.9874	546.4602	723.3194	12
-822	1278	3269	-200.68633	311.91898	797.7011	12
-1473	2612	3404	-359.47626	637.3485	830.63556	12
-917	1668	3123	-223.83107	407.07657	761.9171	12
-1473	2313	3686	-359.40326	564.48303	899.4587	12
-1372	1987	3629	-334.71423	484.92908	885.4063	12
-836	1479	3080	-203.90636	360.89362	751.5683	12
-620	2575	3209	-151.29337	628.1962	783.0233	12
-2337	1917	2931	-570.31757	467.77106	715.2678	12
-864	1471	3124	-210.78462	359.0165	762.1375	12
-704	2515	3252	-171.8674	613.5845	793.48883	12
-664	2563	3331	-162.12541	625.43	812.67706	12
-1435	1740	3151	-350.08096	424.67557	768.96277	12
-952	2194	3621	-232.3606	535.304	883.50684	12
-1523	2058	3571	-371.5883	502.1755	871.382	12
-308	1708	3242	-75.22941	416.74765	791.16223	12
-1736	2323	3478	-423.62415	566.7755	848.64813	12
-1718	1819	3375	-419.23026	443.81015	823.562	12
-519	2124	3112	-126.60774	518.26117	759.4046	12
-434	2057	3538	-105.790634	501.98788	863.35913	12
-2086	1824	2880	-509.00635	445.1558	702.6837	12
-1167	1777	3297	-284.69556	433.5012	804.4101	12
-1047	1953	2917	-255.35219	476.41843	711.6822	12
-1148	2186	3823	-280.034	533.41754	932.87274	12
-1950	1715	2950	-475.87363	418.38535	719.89276	12
-328	1927	3406	-80.13206	470.06833	830.95013	12
-2023	2734	3141	-493.51846	667.0904	766.4768	12
-247	1675	3628	-60.336674	408.65662	885.3363	12
-3519	2695	3882	-858.5371	657.53394	947.1519	12
350	459	2613	85.49937	111.96146	637.5891	12
-1193	3724	4090	-291.10492	908.56305	997.94366	12
0	519	2429	0.07257689	126.715775	592.70807	12
-3169	3125	3809	-773.16925	762.5897	929.32385	12
-320	-4	1751	-78.163536	-0.8934677	427.23846	12
-625	4193	4873	-152.58058	1023.14056	1188.9448	12
-2295	1329	2797	-559.99615	324.37967	682.40796	12
-1254	2420	3877	-305.86255	590.3674	945.8962	12
-1038	2353	3322	-253.34657	574.16254	810.5253	12
-714	2520	3665	-174.2574	614.9907	894.16	12
-2164	1902	2386	-528.13135	464.00986	582.12714	12
-589	2009	3024	-143.80612	490.2219	737.92316	12
-1760	2519	3280	-429.4003	614.5839	800.44073	12
-1284	1694	3328	-313.1764	413.3253	812.0483	12
-1715	2330	3037	-418.48373	568.4708	741.14514	12
-1107	2059	3105	-270.20993	502.3159	757.60205	12
-884	2457	3249	-215.6769	599.45514	792.80835	12
-1823	1989	2858	-444.8566	485.19586	697.2935	12
-2449	2357	3816	-597.439	575.1192	931.16187	12
-572	1678	2490	-139.49673	409.52075	607.6616	12
368	3284	3355	89.74227	801.2047	818.5585	12
-3380	3100	3885	-824.72144	756.3095	947.9939	12
-3086	1374	3095	-752.8983	335.14386	755.2814	12
-421	2474	3457	-102.60463	603.58746	843.5674	12
-272	3388	3623	-66.48863	826.7798	884.0948	12
-1665	2004	2474	-406.34503	489.03284	603.76154	12
-1454	2306	2693	-354.82764	562.7497	657.11255	12
-1310	2155	2833	-319.62967	525.8292	691.1737	12
-186	2083	3483	-45.467308	508.2354	849.7624	12
-2719	2395	2840	-663.4669	584.4098	692.8915	12
-356	1483	2524	-86.93908	361.79327	615.93665	12
-1221	3099	4250	-298.04242	756.20844	1036.9558	12
-1173	1297	2888	-286.28833	316.45807	704.57	12
-4436	2750	3819	-1082.4331	670.94116	931.8313	12
-2462	1649	1761	-600.819	402.43005	429.68326	12
-735	4334	4332	-179.40578	1057.3925	1056.9946	12
-1980	2516	3655	-483.09445	613.84436	891.74225	12
-2635	2009	2349	-642.92017	490.278	573.1162	12
247	1428	2593	60.273003	348.53668	632.78986	12
-1474	3594	4085	-359.67584	876.8947	996.81085	12
-2021	1576	2328	-493.1779	384.52667	568.15295	12
-1104	4085	3656	-269.45932	996.8029	891.95514	12
-1262	3526	3396	-307.98367	860.2491	828.6126	12
-153	3261	3212	-37.255596	795.6072	783.8478	12
-642	3867	3387	-156.56027	943.5977	826.3139	12
-1282	2913	2049	-312.78598	710.75757	499.98584	12
369	3140	2727	89.938034	766.0826	665.3082	12
-601	2523	2561	-146.72379	615.6945	624.94116	12
1668	2399	2485	407.02008	585.4249	606.3116	12
-3216	4471	2625	-784.7339	1090.9138	640.5879	12
5528	-2639	-323	1348.8696	-643.8781	-78.83784	12
-5950	12074	5890	-1451.7905	2945.9692	1437.1951	12
-4679	-1552	852	-1141.6481	-378.6934	207.83675	12
3140	-24	3630	766.0414	-5.8931074	885.8188	12
-1453	7921	4317	-354.6089	1932.6885	1053.3771	12
-889	1963	3321	-216.80742	478.86966	810.2121	12
-1458	1847	2611	-355.63705	450.68866	637.0247	12
820	1948	1613	200.05376	475.19745	393.4511	12
-189	2921	2407	-46.01133	712.6269	587.2348	12
-868	2405	1657	-211.83871	586.92926	404.2234	12
-393	2004	3090	-95.93587	488.9406	753.922	12
-1860	2777	2864	-453.7947	677.57837	698.7522	12
823	580	1550	200.8365	141.51857	378.31207	12
1787	6270	6043	435.928	1529.97	1474.3722	12
-5775	1422	1090	-1409.0625	346.97128	266.01483	12
-418	66	5736	-102.07943	16.04999	1399.624	12
-1192	4339	3990	-290.79538	1058.6581	973.4607	12
-463	1681	4303	-112.869026	410.1874	1049.9055	12
-1946	940	2073	-474.7691	229.4082	505.7935	12
792	1904	2098	193.3183	464.56845	511.89108	12
-1253	3836	2808	-305.63666	936.101	685.14844	12
-714	1578	2079	-174.12448	385.07715	507.24744	12
-1356	2426	2909	-330.7664	591.85345	709.9165	12
-86	2430	3825	-20.951784	592.8305	933.29144	12
-1357	3506	4406	-331.1756	855.56476	1074.9589	12
-782	2075	3756	-190.7265	506.32816	916.557	12
-1912	2767	4159	-466.4935	675.23846	1014.8539	12
-341	1687	3459	-83.29133	411.68085	844.0812	12
-510	3360	3492	-124.407486	819.89136	852.12134	12
-381	2091	3138	-93.006325	510.23938	765.6843	12
-545	2512	2797	-133.00471	612.8274	682.374	12
87	3050	3226	21.107656	744.19855	787.1723	12
-278	3265	3554	-67.90112	796.59546	867.12445	12
31	3585	3710	7.495483	874.8514	905.1387	12
-1415	3260	3191	-345.17477	795.4362	778.6486	12
-212	2117	2722	-51.710117	516.51013	664.24164	12
-1047	3182	3992	-255.47481	776.49713	973.93756	12
-769	2091	3291	-187.60048	510.163	803.0204	12
-949	3021	3527	-231.45143	737.1703	860.66925	12
-858	2401	2814	-209.4168	585.7665	686.5233	12
-1108	3170	3405	-270.2744	773.45514	830.73376	12
-484	2862	3626	-118.102425	698.256	884.7317	12
-1210	3509	3883	-295.14017	856.2886	947.5303	12
-1817	2338	3315	-443.38513	570.46027	808.87317	12
-2027	2106	4010	-494.57358	513.83936	978.3467	12
-1545	1572	3418	-376.98666	383.59976	834.09863	12
-643	2581	3915	-156.84547	629.6509	955.1411	12
-1030	2146	3837	-251.40889	523.55096	936.1825	12
-1493	2086	3334	-364.32684	508.86603	813.5204	12
-2074	2268	3468	-506.09375	553.3341	846.123	12
-1659	1633	3434	-404.84586	398.42767	837.85266	12
-1468	2307	3710	-358.1637	562.79816	905.12317	12
-1221	1550	3492	-298.02713	378.27396	852.09656	12
-731	2212	3920	-178.33188	539.6175	956.4445	12
-1098	1926	3685	-267.94266	470.01718	899.0614	12
-1255	1982	3210	-306.28793	483.6787	783.33026	12
-1200	1951	3151	-292.77066	476.04852	768.912	12
-1375	1844	3653	-335.46002	449.82977	891.3117	12
-1041	1564	3565	-253.96136	381.6516	869.86914	12
-1108	2007	4107	-270.42065	489.69757	1002.14105	12
-1080	1572	3385	-263.58682	383.53937	826.0232	12
-1251	2221	4144	-305.36478	542.0017	1011.2509	12
-1575	1560	3330	-384.2307	380.57327	812.4222	12
-1021	1987	3526	-249.04391	484.9276	860.39453	12
-1325	2427	3153	-323.3279	592.2069	769.2296	12
-804	1477	3282	-196.25874	360.39713	800.87427	12
-1549	2111	3492	-377.8926	515.1535	851.9546	12
-999	1405	2997	-243.64497	342.7129	731.24365	12
-996	1976	3476	-243.01944	482.23724	848.18353	12
-1012	2553	4089	-246.89966	622.83795	997.83704	12
-1325	2203	3652	-323.3815	537.65076	891.02484	12
-869	1678	3354	-211.92456	409.4889	818.30664	12
-988	2035	3814	-240.96114	496.43768	930.5127	12
-365	2016	3650	-89.17019	492.00858	890.51764	12
-545	1887	3613	-132.96977	460.38254	881.4675	12
-302	1747	3658	-73.60912	426.25412	892.62866	12
-284	2286	4149	-69.245766	557.8136	1012.28357	12
-462	1847	3767	-112.613174	450.69897	919.1016	12
-593	1464	3298	-144.66942	357.21857	804.59753	12
-547	1391	3315	-133.4844	339.3117	808.96857	12
-741	1666	3719	-180.79239	406.41205	907.50836	12
-673	1291	3420	-164.25133	314.88678	834.37476	12
-1108	765	3174	-270.26312	186.69392	774.4696	12
-1225	1943	3238	-298.88785	474.0469	789.9769	12
-1182	1644	3759	-288.31042	401.23386	917.20044	12
-394	1109	2674	-96.16068	270.5034	652.47174	12
-808	922	3671	-197.08685	224.92131	895.76697	12
-340	2226	3505	-82.88126	543.07684	855.2226	12
-440	1897	3667	-107.28728	462.7737	894.82745	12
-1357	2273	4176	-331.1121	554.6442	1018.848	12
-732	1316	3074	-178.50804	321.0866	749.9744	12
-1335	2708	3802	-325.6413	660.72345	927.77277	12
-1199	1719	3391	-292.6345	419.54614	827.505	12
-1263	1970	3369	-308.07794	480.61618	822.0035	12
-1278	2266	3321	-311.90778	553.0119	810.26764	12
-1210	2369	2711	-295.17078	578.1197	661.3786	12
-1593	937	3251	-388.73248	228.58038	793.1386	12
-2201	1618	3855	-537.00714	394.8212	940.67114	12
-387	2051	2206	-94.38746	500.5165	538.2012	12
-1028	3032	3803	-250.87491	739.8061	927.9597	12
-806	1887	3400	-196.72435	460.4903	829.6705	12
-1515	1994	3582	-369.7785	486.58377	873.9659	12
-1947	2283	3134	-475.13937	556.9956	764.7865	12
-1342	2708	3520	-327.33786	660.8049	858.7928	12
-169	2434	3321	-41.143127	593.9705	810.4066	12
-1308	2979	3608	-319.13373	726.79095	880.33575	12
-996	2409	3004	-243.12167	587.6757	732.9371	12
-860	2776	3377	-209.7686	677.35645	823.9565	12
-671	2893	2874	-163.81023	705.8485	701.21185	12
-1024	2788	2957	-249.91962	680.3432	721.4661	12
-934	1968	2884	-228.00711	480.14896	703.70734	12
-810	2507	3258	-197.52698	611.60046	795.0174	12
-1314	2458	3126	-320.70944	599.65485	762.8259	12
-1237	2429	3167	-301.7576	592.6277	772.83093	12
-977	2407	2816	-238.46979	587.3845	687.07776	12
-546	2687	3055	-133.2643	655.563	745.343	12
-261	2534	3161	-63.598293	618.31476	771.23773	12
-932	2642	3160	-227.47176	644.7024	770.9383	12
-853	2138	3181	-208.24243	521.6319	776.20306	12
-616	2347	3408	-150.33498	572.567	831.60236	12
250	2173	2931	60.89169	530.1403	715.2468	12
-407	3561	3494	-99.42928	868.8332	852.47626	12
-221	2719	2699	-53.919132	663.4116	658.5654	12
-503	2741	3673	-122.77544	668.79736	896.1594	12
-712	2469	2965	-173.75127	602.36536	723.3958	12
-570	2442	2841	-139.01979	595.7385	693.1101	12
-671	2618	2888	-163.66727	638.86884	704.6352	12
-272	2354	3181	-66.47341	574.3585	776.0728	12
