A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-286	1765	3309	-69.71934	430.7526	807.51624	12
-2028	2997	3487	-494.72482	731.17896	850.815	12
-59	1012	3360	-14.326937	246.87039	819.8336	12
-1314	2812	3379	-320.6871	686.04724	824.5347	12
-1227	2207	3523	-299.4913	538.42163	859.5381	12
-1769	2352	3877	-431.74918	573.7913	945.897	12
413	955	3141	100.68772	232.91615	766.3434	12
-607	2868	3351	-148.09569	699.7821	817.68365	12
-1858	1961	3198	-453.26022	478.45767	780.364	12
-606	1098	2859	-147.80447	267.92255	697.5709	12
-198	3057	4309	-48.296333	745.92474	1051.4934	12
-4571	2130	3380	-1115.282	519.62585	824.82745	12
2465	369	3201	601.3954	89.96611	780.95013	12
-2272	4902	4457	-554.3135	1196.1364	1087.464	12
-821	-1115	1462	-200.3785	-272.17523	356.6168	12
-2484	4131	3927	-606.13495	1007.9792	958.0663	12
-95	-245	2468	-23.136517	-59.780807	602.2472	12
-2909	3824	4470	-709.80475	933.17163	1090.7526	12
489	-1158	1815	119.313835	-282.57178	442.77664	12
-392	5768	5201	-95.74109	1407.3805	1269.1462	12
-4196	-949	1393	-1023.8706	-231.45575	339.95184	12
1165	3393	5395	284.323	827.9648	1316.4108	12
-3409	1547	2739	-831.88196	377.54434	668.1957	12
875	2367	4061	213.48564	577.4427	990.8751	12
-3085	686	2230	-752.76984	167.26537	544.162	12
2031	2491	3815	495.5868	607.8283	930.9545	12
-4271	2216	2161	-1042.0507	540.6784	527.36145	12
412	658	3749	100.47084	160.44656	914.6536	12
-1915	3468	3759	-467.35645	846.182	917.2549	12
262	-181	2851	63.843292	-44.20119	695.6734	12
-2447	3404	4260	-597.1858	830.51587	1039.4587	12
-3364	1020	2511	-820.8064	248.88246	612.7535	12
435	1869	3900	106.08728	456.09476	951.4905	12
-1491	3273	3879	-363.7132	798.53687	946.5329	12
-162	908	2585	-39.56117	221.496	630.6648	12
-1072	3198	3635	-261.62173	780.4307	887.0456	12
-1682	811	2896	-410.46637	197.92595	706.58716	12
35	2955	4482	8.589863	721.06134	1093.4863	12
-1977	2256	3451	-482.4874	550.3898	842.1467	12
1039	1997	3673	253.5549	487.25104	896.2507	12
-2597	2322	2750	-633.762	566.6796	670.9851	12
-182	2278	3671	-44.399918	555.7563	895.64087	12
-2658	1550	2748	-648.6129	378.26852	670.4444	12
1230	2213	4558	300.1701	539.9727	1112.2633	12
-5741	2839	3156	-1400.7891	692.6557	770.0173	12
2318	-1869	2668	565.59033	-456.03613	651.0378	12
-748	4905	3552	-182.44464	1196.8385	866.72046	12
-1231	714	2204	-300.3802	174.23001	537.77454	12
-2931	2637	3581	-715.1477	643.3607	873.7017	12
-781	115	3524	-190.48433	27.96721	859.75183	12
-1189	3734	4323	-290.0418	911.2175	1054.9027	12
-378	490	2750	-92.33284	119.4427	671.0348	12
-1273	3852	3993	-310.7314	939.8412	974.35223	12
-1964	597	2213	-479.17072	145.7157	539.9958	12
-1878	3335	4755	-458.2697	813.8388	1160.2139	12
22	552	2239	5.317455	134.66066	546.41266	12
214	3893	4395	52.15877	949.91364	1072.4979	12
-4961	264	2365	-1210.5116	64.50892	577.1403	12
1472	1760	4387	359.2076	429.38525	1070.4999	12
-915	3271	3405	-223.15103	798.2101	830.93994	12
-976	1428	3793	-238.16127	348.40073	925.4317	12
-2831	2029	3043	-690.7995	495.10202	742.5204	12
1112	1604	3872	271.39813	391.4754	944.69165	12
-4087	3284	2860	-997.13293	801.3379	697.9405	12
-1	522	2777	-0.32714742	127.26155	677.48065	12
170	4209	4103	41.52993	1027.0908	1001.17883	12
-1792	812	2780	-437.15408	198.0398	678.44	12
-779	2273	3484	-190.08073	554.6478	850.02014	12
-1384	2805	4173	-337.7617	684.3012	1018.2363	12
-2316	1348	3301	-565.2183	328.9024	805.4655	12
717	1076	3371	174.9041	262.44998	822.4913	12
-1076	3525	3586	-262.55612	860.2108	874.9623	12
-1011	698	2279	-246.58788	170.37343	556.0225	12
-1538	2680	3918	-375.27148	653.9494	956.0944	12
-1518	1591	3065	-370.50797	388.2245	747.8287	12
-1444	2282	3666	-352.4546	556.7246	894.5869	12
-460	1878	3319	-112.22156	458.24567	809.82434	12
-740	2415	3554	-180.55344	589.2184	867.0597	12
-1362	1459	2437	-332.227	356.00775	594.6393	12
-1919	2824	3875	-468.15033	689.0083	945.3847	12
-881	1090	2811	-215.00282	265.8707	685.88086	12
70	2576	3894	17.170265	628.5448	950.0342	12
-3216	2045	2897	-784.6813	498.87958	706.97437	12
-646	1186	2937	-157.54459	289.4809	716.55853	12
-1309	2952	4054	-319.34177	720.2514	989.07855	12
-559	1056	2299	-136.51595	257.5557	560.8501	12
-439	3391	3499	-107.15274	827.4684	853.7131	12
-3274	1585	3597	-798.94995	386.74265	877.6884	12
-226	1605	3597	-55.154037	391.5331	877.66235	12
-931	2947	3678	-227.14282	719.10944	897.52277	12
-529	1853	3623	-128.99513	452.19778	884.1191	12
-2165	2132	2797	-528.15717	520.1494	682.34906	12
-546	1322	3373	-133.17636	322.4939	822.89215	12
-1540	2651	2992	-375.7769	646.7799	729.9866	12
-750	1623	3091	-183.03232	396.0021	754.11053	12
-2961	3313	3741	-722.3977	808.3731	912.9012	12
-658	143	2851	-160.62611	34.85368	695.7442	12
-20	3870	4213	-4.7625875	944.39844	1028.0023	12
-1867	1889	2583	-455.66873	460.9336	630.3054	12
-1796	2616	3902	-438.21713	638.3454	952.14764	12
337	1101	3204	82.15687	268.57	781.7971	12
-497	4078	3872	-121.217255	995.0455	944.65936	12
-2850	1009	2165	-695.2836	246.25653	528.38	12
1342	1809	4139	327.42715	441.39484	1010.00604	12
-3439	2741	2929	-839.1519	668.8239	714.6302	12
-916	983	3455	-223.6116	239.88307	843.07623	12
-729	3059	3804	-177.88707	746.3658	928.2931	12
-487	2091	3586	-118.832146	510.2345	875.05994	12
-3895	1984	2960	-950.3877	484.0083	722.285	12
605	1101	3413	147.5066	268.7066	832.8283	12
-1787	3943	3819	-436.05322	962.11194	931.7316	12
-1092	226	2378	-266.3671	55.206978	580.3094	12
-1101	2960	3753	-268.7555	722.2204	915.66156	12
-611	1124	2750	-149.15863	274.2089	671.10223	12
-2276	2670	3598	-555.309	651.4511	877.81006	12
-1498	874	2843	-365.62485	213.16476	693.7952	12
556	2895	3941	135.57242	706.34283	961.612	12
-2143	1675	2936	-522.9044	408.70203	716.2754	12
-3206	2080	4025	-782.1576	507.43842	982.06024	12
-400	1335	2827	-97.62217	325.74734	689.67053	12
-318	3430	4529	-77.47271	836.8732	1105.1573	12
-3179	1081	2505	-775.6876	263.8628	611.18463	12
618	2083	3914	150.86044	508.2557	955.08124	12
-1453	2446	3253	-354.62592	596.9423	793.78937	12
-704	1614	3272	-171.68053	393.9011	798.3211	12
-1654	2420	3571	-403.5606	590.4746	871.25354	12
285	1220	3933	69.43023	297.61218	959.72626	12
-1659	2390	3230	-404.90704	583.10046	788.07104	12
-1803	1850	3670	-439.86462	451.44812	895.60114	12
-1606	2690	4050	-391.77457	656.4054	988.1645	12
-775	1400	3995	-189.03049	341.6751	974.8605	12
515	2441	3252	125.65549	595.6646	793.4191	12
-1154	2055	3377	-281.46686	501.40552	824.09814	12
-1050	1217	2744	-256.1025	297.04202	669.5163	12
-150	2368	3198	-36.573364	577.88086	780.1996	12
-1170	1106	2431	-285.54077	269.74722	593.10657	12
-914	1505	3982	-223.079	367.2561	971.6525	12
-2629	769	3032	-641.5036	187.69002	739.9183	12
331	1644	3500	80.70803	401.21512	854.0736	12
-1828	1896	4477	-446.13263	462.678	1092.4023	12
-554	1426	3335	-135.07564	347.85666	813.6532	12
-2050	1950	3803	-500.29294	475.85907	927.84717	12
-1199	1291	3147	-292.51654	315.0001	767.83746	12
-902	1170	3108	-220.00798	285.44913	758.2445	12
-978	745	3326	-238.70355	181.68825	811.4469	12
-1935	889	3265	-472.08133	217.02603	796.6358	12
-847	1191	2481	-206.70291	290.55975	605.4093	12
-1011	2211	4208	-246.57123	539.40283	1026.763	12
-1555	1811	4176	-379.38318	441.89374	1018.9573	12
-2137	1451	3853	-521.45654	354.1415	940.0705	12
-189	1582	3480	-46.140663	386.0496	849.0323	12
-3077	941	4057	-750.8241	229.7092	989.9737	12
-1435	476	2891	-350.02585	116.11774	705.3243	12
-1245	2363	4203	-303.6666	576.5075	1025.6405	12
-3042	287	2566	-742.1468	70.14045	626.0106	12
-668	2153	4007	-162.94147	525.367	977.73376	12
-778	1463	3029	-189.8908	356.86774	738.9669	12
-2437	900	3348	-594.63605	219.48396	816.82184	12
-1524	558	2793	-371.88947	136.1921	681.60443	12
-2077	1653	4080	-506.81793	403.3205	995.48755	12
-1953	1348	3163	-476.50974	328.91882	771.8275	12
-2173	2035	3836	-530.1011	496.64243	935.9011	12
-1867	946	3600	-455.55753	230.8727	878.3287	12
-1147	2322	3786	-279.82285	566.57806	923.8594	12
-2231	1648	2974	-544.3582	402.08832	725.57574	12
-1825	1837	3614	-445.3042	448.34283	881.8851	12
-1837	1583	3461	-448.3485	386.28055	844.3831	12
-1512	1888	3346	-369.04288	460.72058	816.5328	12
-1429	1610	2882	-348.65994	392.7182	703.26666	12
-1558	1975	3539	-380.0741	482.00854	863.5449	12
-2011	1533	3024	-490.6513	374.0231	737.8272	12
-1203	2116	3742	-293.46646	516.3721	913.0448	12
-2312	1296	3024	-564.0398	316.16388	737.8438	12
-1951	1786	3565	-476.1305	435.7797	869.9443	12
-1878	1427	3228	-458.34927	348.26117	787.535	12
-1327	1618	3321	-323.90573	394.84225	810.2773	12
-1492	1644	2977	-364.0156	401.22403	726.4881	12
-1617	1463	3118	-394.5904	356.9564	760.7653	12
-2201	1328	3052	-536.9478	323.97754	744.6151	12
-1944	1886	3565	-474.26266	460.07446	869.93976	12
-1879	1560	3165	-458.45184	380.62015	772.26337	12
-2059	1854	3478	-502.48502	452.4297	848.7342	12
-2346	1343	3379	-572.5016	327.63962	824.40704	12
-2043	1544	3582	-498.59537	376.81882	873.9088	12
-1840	1390	2948	-448.95337	339.09427	719.27936	12
-1395	1644	3232	-340.3759	401.1396	788.5003	12
-3007	847	3196	-733.68506	206.73587	779.808	12
-1861	1393	3234	-453.9884	339.9282	789.18976	12
-1814	1747	3475	-442.63913	426.2495	847.8635	12
-2226	1504	3408	-543.1432	367.0405	831.5731	12
-1786	1454	3326	-435.75275	354.71338	811.6402	12
-1316	1653	3356	-321.07346	403.2672	818.8431	12
-1889	1523	3220	-460.8051	371.6746	785.5853	12
-1855	1641	3338	-452.6727	400.45016	814.4092	12
-2167	1635	3368	-528.86615	398.92328	821.7712	12
-2074	1736	3438	-506.16403	423.56348	838.8114	12
-2141	1744	3353	-522.5091	425.55035	818.14124	12
-2022	1872	3290	-493.34885	456.66162	802.6579	12
-2441	1501	2950	-595.7034	366.33078	719.77954	12
-2239	1335	3287	-546.24194	325.82355	802.0449	12
-2155	1509	3249	-525.85443	368.26334	792.73517	12
-2006	1720	3223	-489.352	419.66006	786.3449	12
-2304	1700	3059	-562.2261	414.82104	746.4097	12
-2051	1623	3190	-500.37677	396.0297	778.46747	12
-2190	1688	3189	-534.39685	411.79813	777.9968	12
-2193	1526	3036	-535.0005	372.375	740.7038	12
-2170	1817	3289	-529.59314	443.40634	802.5709	12
-2195	1923	3347	-535.5621	469.2387	816.6913	12
-2317	1472	3000	-565.25757	359.19913	731.914	12
-2122	1777	3305	-517.664	433.63638	806.4821	12
-2089	1566	3073	-509.66507	382.13998	749.74316	12
-2080	1623	3270	-507.4397	396.10504	797.8825	12
-2341	1780	2992	-571.23035	434.39865	729.9343	12
-2423	2204	3087	-591.1587	537.7793	753.1699	12
-1937	2043	3139	-472.54852	498.44492	766.0203	12
-1754	1222	3311	-427.8703	298.25528	807.77216	12
-2360	1265	3251	-575.84216	308.73798	793.22925	12
-2049	1375	3147	-499.91632	335.4671	767.9836	12
-1506	1793	3321	-367.4231	437.56125	810.3995	12
-2027	1694	3513	-494.54196	413.43164	857.2208	12
-1068	1542	3263	-260.53214	376.31494	796.06433	12
-1221	1565	3747	-298.00272	381.84476	914.1552	12
-1107	1036	3872	-270.01108	252.72417	944.74677	12
-1471	2002	3921	-359.0198	488.48083	956.6357	12
-1852	1434	3078	-451.81647	349.93723	751.0053	12
-1967	2129	3186	-480.06775	519.554	777.41754	12
-1971	1636	2993	-480.97617	399.12204	730.2298	12
-1739	1629	3080	-424.4061	397.3763	751.5086	12
-1228	1809	3092	-299.7014	441.2756	754.3388	12
-1223	1917	3040	-298.52908	467.8482	741.798	12
-1304	1474	3610	-318.2509	359.58234	880.92773	12
-1278	1674	3907	-311.9199	408.35608	953.2355	12
-1613	1464	3413	-393.47458	357.10083	832.6852	12
-1984	3302	3020	-484.06226	805.7845	736.8612	12
-2009	1621	3203	-490.22653	395.64185	781.4922	12
-1370	1972	3256	-334.29514	481.1002	794.4996	12
-1623	1669	2806	-395.9387	407.21252	684.55225	12
-1485	1596	3363	-362.38425	389.40228	820.56104	12
-1375	1962	3550	-335.43024	478.83545	866.17065	12
-1102	2136	3339	-268.91696	521.1449	814.657	12
-1359	2059	3606	-331.64966	502.37854	879.7774	12
-1229	2060	3353	-299.93948	502.6412	818.22314	12
-1403	2120	3146	-342.4323	517.2333	767.6151	12
-1448	1658	3243	-353.28333	404.5677	791.2931	12
-1446	648	3367	-352.77097	158.0723	821.5074	12
-2293	1584	3492	-559.4691	386.57822	851.97205	12
-2155	2526	2448	-525.77026	616.31024	597.4326	12
-1545	5438	-513	-377.0729	1326.8607	-125.28569	12
-1410	8110	-544	-344.08722	1978.9403	-132.73381	12
-544	5006	57	-132.6755	1221.4619	14.0031395	12
299	3204	-269	72.94026	781.78046	-65.62473	12
678	3499	738	165.38246	853.8113	180.1055	12
960	3126	713	234.32912	762.69476	174.09175	12
428	3522	1175	104.33562	859.2735	286.5935	12
6	3431	1381	1.5832875	837.2192	336.94675	12
-553	3745	2065	-134.88234	913.8028	503.98163	12
-914	2771	2475	-223.01642	676.18713	603.9895	12
-916	3361	1997	-223.41681	820.1336	487.2937	12
-1431	4001	2194	-349.11166	976.34863	535.3856	12
-1390	3121	2566	-339.10507	761.573	626.09436	12
-1492	2878	2716	-363.93903	702.3228	662.65936	12
-1532	3188	2603	-373.75363	777.82324	635.158	12
-1560	2538	2677	-380.55225	619.2261	653.1564	12
-1339	2403	2777	-326.63898	586.3388	677.6034	12
-1559	2611	2519	-380.47153	637.0151	614.63135	12
-2372	2761	3375	-578.78296	673.575	823.5255	12
-2090	2217	2786	-509.90158	540.99695	679.79144	12
-1557	3100	2556	-380.02658	756.4965	623.78174	12
-1440	2448	2694	-351.3062	597.2715	657.42065	12
-1516	3073	3084	-369.92712	749.73663	752.43243	12
-1242	3018	2946	-302.93005	736.487	718.90173	12
-837	2905	2773	-204.14449	708.81714	676.6799	12
-1009	2872	3034	-246.26085	700.78503	740.39685	12
-972	3161	2616	-237.06024	771.1787	638.2762	12
-1112	3403	2478	-271.38403	830.3442	604.7455	12
-1222	2693	2837	-298.172	657.131	692.31445	12
-1246	2883	2622	-304.01468	703.34015	639.65125	12
-1141	2413	3062	-278.29657	588.7039	747.01965	12
-1316	2661	2465	-321.1509	649.30865	601.42	12
-1325	2673	2804	-323.2505	652.311	684.12384	12
-1501	2016	2605	-366.32205	492.00394	635.6978	12
-1083	3376	2275	-264.28998	823.7124	555.08624	12
-1026	3525	2172	-250.32727	859.98883	529.8897	12
-1227	3177	2510	-299.30765	775.18805	612.4662	12
-654	4190	2165	-159.68658	1022.30884	528.1403	12
-641	4491	1917	-156.47765	1095.8641	467.66074	12
-867	3272	2220	-211.49252	798.35406	541.7696	12
-836	2250	2723	-203.90292	548.8913	664.4572	12
-907	2811	2349	-221.2581	685.97833	573.13715	12
-1101	2801	2917	-268.5322	683.5637	711.8131	12
-1293	2160	2920	-315.42596	527.0847	712.4207	12
-1441	2642	2851	-351.7085	644.7467	695.5736	12
-1196	2736	2440	-291.82538	667.70374	595.4749	12
-1380	3459	3020	-336.67184	843.89545	736.99097	12
-929	3421	2424	-226.78516	834.665	591.41626	12
-1021	3300	2258	-249.16705	805.26575	551.0122	12
-744	3412	2176	-181.62358	832.4197	530.8435	12
-605	3873	2526	-147.51408	945.1168	616.3802	12
-509	3489	2080	-124.09543	851.358	507.43597	12
-249	4262	1679	-60.75996	1040.0266	409.7959	12
-183	4014	1668	-44.59134	979.49493	406.9377	12
-106	4086	1633	-25.795378	996.99866	398.45395	12
188	3778	1423	45.930393	921.72266	347.28857	12
317	4206	1529	77.390884	1026.1617	373.1721	12
421	4223	1203	102.67908	1030.3129	293.57043	12
524	3919	1146	127.86392	956.2961	279.70007	12
671	3919	1296	163.68779	956.23236	316.20728	12
753	4048	1371	183.64563	987.7462	334.5849	12
969	3013	1528	236.46773	735.07367	372.9092	12
1191	3052	1834	290.5013	744.7734	447.42892	12
1359	3926	1875	331.65182	957.87256	457.62024	12
1490	3875	1317	363.61694	945.3879	321.43582	12
1573	3020	1470	383.83554	736.7986	358.7193	12
1482	3195	2212	361.69873	779.5197	539.7338	12
1451	4084	2265	354.14606	996.456	552.7624	12
1504	2876	2414	367.0255	701.79974	588.9531	12
1389	2437	2420	338.94382	594.71674	590.41547	12
1483	3158	2234	361.84366	770.62994	545.0465	12
1552	2335	2438	378.6128	569.7302	594.87726	12
1626	2869	2331	396.72098	700.09937	568.8467	12
1738	2982	2348	424.0774	727.7242	572.7905	12
1739	2650	2420	424.2119	646.6446	590.53723	12
1785	1947	2198	435.47937	475.0362	536.3384	12
2159	1801	1985	526.90375	439.46896	484.26547	12
1992	1218	1974	486.10855	297.24966	481.63107	12
1700	1717	2455	414.8456	419.02435	598.9842	12
1331	2180	3141	324.78366	532.01556	766.5021	12
1425	2057	2846	347.80914	502.01962	694.3461	12
1853	2376	1838	452.17767	579.7531	448.43683	12
2372	3024	2530	578.7349	737.8923	617.3143	12
2527	3727	2835	616.6594	909.454	691.7987	12
2705	2826	2762	660.13696	689.61615	673.8395	12
2320	2948	3032	565.9752	719.2654	739.8243	12
2072	3497	3103	505.6406	853.198	757.1534	12
1798	2855	2787	438.72934	696.70105	680.1426	12
1630	2697	2650	397.6035	658.0461	646.5451	12
1439	2309	2602	351.00244	563.4048	634.8001	12
1595	2719	2560	389.2253	663.41895	624.53723	12
2116	2377	2392	516.2614	580.0035	583.6946	12
2150	2438	2437	524.5492	594.87354	594.7017	12
2330	2799	2400	568.41455	682.93225	585.6991	12
1907	2618	2161	465.29956	638.89404	527.3383	12
2159	1988	1715	526.8323	484.97336	418.43738	12
2574	2483	1826	628.0369	605.78375	445.47144	12
2281	2061	1316	556.6816	502.86157	321.05026	12
2475	2171	1207	603.89325	529.7822	294.53595	12
3027	1796	679	738.65155	438.1413	165.6336	12
2755	2561	486	672.17065	624.99927	118.68465	12
2838	1438	139	692.56067	350.92737	33.905834	12
3092	1950	-14	754.4214	475.7813	-3.376331	12
3078	2103	244	751.0943	513.1921	59.542736	12
3312	2079	-49	808.1668	507.28537	-11.9400215	12
3427	2722	37	836.1251	664.2636	9.111602	12
3403	2362	330	830.2147	576.427	80.52178	12
3312	2688	151	808.1022	655.7916	36.76942	12
3201	3252	398	780.9916	793.532	97.13815	12
3138	2409	433	765.57153	587.8273	105.53311	12
3150	2628	303	768.59906	641.3199	73.870964	12
3035	3495	201	740.50555	852.70966	48.95385	12
2879	3607	560	702.4805	880.1975	136.61739	12
2786	3569	709	679.7236	870.85016	173.02716	12
2742	2949	576	669.0202	719.5933	140.58151	12
2548	3472	434	621.6843	847.20636	105.870125	12
2528	4107	395	616.9296	1002.0025	96.36429	12
2461	3483	247	600.59784	849.9216	60.318222	12
2271	3791	457	554.0153	925.1138	111.55296	12
2004	4012	580	488.9658	979.0426	141.46019	12
1847	3501	758	450.73782	854.1457	185.01807	12
1729	3484	944	421.7813	850.1742	230.2608	12
1594	3800	754	389.03333	927.1585	183.9998	12
1777	4094	509	433.53275	998.9355	124.197205	12
1728	4039	785	421.7057	985.42834	191.48709	12
1692	4314	1241	412.79648	1052.5009	302.8621	12
1684	3714	1097	410.9904	906.11536	267.6489	12
1486	3558	1654	362.58963	868.165	403.6013	12
1440	3643	2032	351.43152	888.7883	495.7072	12
1121	3037	2033	273.57272	740.96704	496.15872	12
1142	2860	2425	278.6139	697.89276	591.664	12
972	2983	2361	237.08862	727.83026	576.1091	12
1042	3455	2356	254.22835	843.1211	574.89185	12
984	3003	2240	240.03305	732.76013	546.5173	12
951	3285	2476	232.08932	801.6444	604.0647	12
1050	3184	2196	256.29422	776.8622	535.8746	12
869	2850	2555	211.92947	695.41266	623.4881	12
966	2687	2675	235.65761	655.5704	652.6769	12
1179	3028	2326	287.73566	738.89325	567.63214	12
1168	3186	2362	284.94482	777.3536	576.33856	12
1222	2751	2587	298.13547	671.1427	631.2365	12
1244	3047	2571	303.48126	743.36127	627.2058	12
1230	3045	2587	300.22638	743.0551	631.2406	12
1188	3482	2694	289.9675	849.5038	657.3107	12
951	2736	2658	232.12207	667.6892	648.5419	12
1058	3029	2494	258.24603	739.1368	608.4368	12
1225	3521	2243	299.00314	859.0087	547.3486	12
1274	2911	2395	310.7827	710.22455	584.3978	12
1012	2681	2634	246.81427	654.247	642.7609	12
1005	3358	2522	245.1604	819.4491	615.2979	12
1099	3486	2491	268.15015	850.5226	607.7437	12
1172	2506	2540	285.9852	611.573	619.6886	12
1243	3029	2321	303.26785	738.99097	566.43134	12
1213	3077	2248	295.9741	750.6853	548.4448	12
1324	3369	2440	323.13394	821.98663	595.3353	12
1360	2785	2410	331.9202	679.4233	588.0844	12
1244	3183	2364	303.4324	776.54425	576.72485	12
980	2702	2611	239.08319	659.23517	637.02765	12
1029	3624	2612	251.1627	884.32495	637.32855	12
