STEVAL-MKI227A (LSM6DSV16X)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
75	-213	642
106	-353	658
146	-406	817
173	-341	810
97	-377	816
137	-287	898
154	-356	863
117	-327	879
133	-259	881
128	-330	871
137	-266	853
126	-265	850
110	-279	882
105	-265	854
95	-291	836
103	-262	760
90	-281	702
74	-356	655
15	-248	574
-68	-139	486
-115	-291	435
-202	-358	596
-308	-202	596
-350	-218	459
-464	-346	649
-642	-142	700
-657	-157	527
-741	-482	719
-891	-360	790
-961	-255	653
-1083	-335	758
-1087	-273	719
-1105	-374	727
-1110	-451	767
-1104	-386	697
-1227	-496	808
-1127	-433	886
-1055	-281	733
-1151	-321	621
-1067	-206	766
-995	-161	644
-1103	16	678
-1110	185	814
-986	-190	328
-983	-302	138
-963	-164	162
-916	-198	82
-929	-240	131
-920	-310	108
-923	-298	146
-921	-301	174
-923	-315	161
-913	-312	146
-913	-351	178
-928	-318	240
-921	-247	274
-931	-251	286
-950	-292	320
-954	-240	413
-950	-234	434
-960	-271	508
-956	-207	520
-968	-211	542
-984	-210	651
-986	-155	611
-1006	-225	639
-1020	-276	658
-1028	-258	653
-1000	-272	660
-980	-286	618
-970	-319	662
-942	-330	645
-904	-369	642
-832	-414	674
-808	-367	695
-786	-354	714
-718	-359	700
-631	-348	773
-548	-335	745
-519	-334	723
-453	-364	782
-381	-358	773
-366	-315	760
-288	-315	719
-200	-369	762
-191	-335	722
-145	-309	679
-62	-333	704
-30	-347	656
-16	-417	707
-7	-378	691
27	-340	708
68	-378	734
47	-361	756
75	-404	842
111	-421	826
69	-376	885
60	-401	866
61	-420	873
59	-359	914
89	-323	841
80	-313	883
73	-324	870
93	-364	847
61	-335	835
55	-320	768
70	-319	716
14	-309	597
-11	-319	560
-41	-320	566
-106	-340	530
-190	-288	536
-300	-219	491
-325	-316	444
-469	-355	461
-673	-251	487
-695	-307	676
-793	-261	739
-852	-196	569
-859	-436	782
-1009	-424	922
-1024	-404	737
-1025	-520	921
-1129	-336	993
-1099	-380	795
-1056	-565	813
-1079	-561	801
-1056	-456	744
-992	-186	674
-952	-202	543
-972	-329	507
-1023	-200	511
-1034	-161	432
-1031	-151	311
-1022	-92	274
-957	-130	282
-947	-194	229
-974	-225	148
-941	-248	126
-924	-232	118
-936	-256	124
-940	-317	162
-953	-295	196
-955	-314	213
-928	-367	201
-931	-354	233
-951	-303	201
-947	-314	173
-927	-314	165
-925	-266	139
-941	-281	165
-939	-274	145
-965	-266	234
-959	-190	236
-957	-155	243
-989	-229	349
-979	-200	389
-1017	-175	575
-1021	-146	570
-1016	-202	601
-1070	-260	725
-1067	-195	680
-1072	-202	715
-1095	-237	667
-1075	-254	645
-1080	-258	674
-1062	-348	687
-995	-363	733
-1008	-283	739
-957	-330	733
-891	-366	778
-866	-345	799
-756	-351	758
-695	-364	833
-566	-311	768
-480	-328	731
-440	-372	776
-288	-367	667
-232	-347	657
-198	-268	644
-124	-301	676
-14	-284	613
38	-322	553
59	-415	634
170	-309	567
192	-370	602
161	-426	652
203	-289	605
260	-281	676
233	-334	731
257	-278	738
272	-209	840
222	-238	860
270	-342	896
244	-259	950
239	-151	865
265	-324	875
234	-288	826
258	-189	786
220	-280	727
201	-284	676
191	-280	619
145	-200	500
133	-267	574
55	-351	444
-63	-244	502
-146	-324	549
-223	-311	479
-338	-210	635
-393	-356	581
-517	-355	790
-710	-278	691
-735	-471	755
-813	-324	1013
-857	-192	572
-855	-550	903
-996	-432	981
-1056	-293	640
-1065	-429	1012
-1041	-293	820
-1115	-397	717
-1154	-336	966
-981	-12	736
-1017	-125	589
-1083	-359	573
-1037	-338	580
-1013	-157	540
-975	-129	364
-1004	-146	353
-989	-149	345
-1022	-159	352
-1074	-42	407
-977	-248	277
-918	-444	159
-933	-329	100
-934	-332	90
-939	-286	132
-978	-205	203
-979	-185	220
-990	-294	253
-1040	-300	429
-987	-104	428
-968	-243	405
-993	-321	520
-1000	-214	580
-1045	-232	547
-1050	-228	558
-1045	-242	626
-1058	-219	599
-1059	-260	637
-1027	-286	616
-1014	-314	644
-1019	-347	685
-997	-313	671
-952	-361	760
-898	-342	702
-869	-368	768
-778	-350	823
-746	-249	787
-682	-252	754
-558	-294	737
-554	-208	779
-392	-194	629
-297	-358	663
-323	-191	590
-162	-306	519
-91	-497	631
-95	-343	580
-41	-435	688
-8	-326	676
1	-290	746
29	-292	809
78	-216	757
67	-343	881
33	-246	809
71	-273	827
113	-356	885
81	-279	835
93	-351	890
120	-381	920
86	-271	895
101	-340	891
103	-419	935
93	-331	927
97	-349	929
81	-307	923
89	-368	906
76	-375	925
71	-226	905
79	-343	919
83	-286	944
54	-276	943
58	-403	972
82	-287	952
38	-336	906
79	-373	894
44	-255	813
39	-243	749
56	-317	658
-9	-316	639
33	-235	690
-117	-242	548
-156	-249	569
-144	-272	496
-322	-302	393
-332	-413	566
-441	-355	467
-622	-217	505
-648	-353	561
-757	-334	565
-943	-357	740
-918	-298	534
-1053	-390	636
-1116	-526	765
-1137	-252	661
-1376	-478	838
-540	-305	345
