A_X [mg]	A_Y [mg]	A_Z [mg]
458	-1145	283
477	-1360	245
711	-881	118
1454	-742	-252
4052	1082	-806
4598	2507	-652
2292	2146	-659
558	1656	-771
-346	1121	-432
-817	686	-346
-1225	361	-14
-1015	595	54
-519	590	-1
780	1349	-36
3596	2894	-390
4480	2574	-268
2413	975	69
892	-18	10
461	-494	147
464	-784	425
650	-891	279
770	-1036	140
2627	49	-253
4291	2000	-609
3005	2419	-513
1374	1802	-682
283	1243	-525
-476	583	-237
-714	350	-214
-1050	271	62
-865	411	164
-259	723	106
1461	1549	-89
4095	3102	-459
3660	2192	-97
1577	472	47
659	-201	-209
133	-577	122
446	-864	275
595	-1297	267
464	-1263	241
2338	-834	-348
4357	1570	-731
3522	2483	-597
1517	1499	-660
262	1285	-564
-320	821	-292
-871	735	-187
-1225	629	-9
-925	707	30
-1061	426	111
658	1513	171
3334	3013	-48
3213	2179	2
1973	1062	224
1077	71	181
951	-597	126
903	-980	333
630	-1458	461
539	-975	367
946	-737	385
2225	17	299
2501	2078	-215
1017	1851	-574
116	922	-514
-288	533	-354
-851	400	-262
-1094	397	-50
-990	413	-46
-833	586	3
-202	740	148
1860	2431	-364
2659	2046	-140
1541	287	117
776	-190	100
645	-524	527
591	-899	433
456	-1112	351
677	-586	381
1603	-559	187
3354	854	-331
4231	2537	-412
2246	1810	-318
-44	863	-572
-474	648	-502
-945	758	-319
-1381	704	-91
-1028	644	-93
-972	845	-118
-54	710	225
1078	1402	-64
3153	3353	-1019
4718	2793	-1028
1578	-28	-128
475	-841	259
1039	-851	282
481	-1467	279
832	-817	137
1261	-573	-127
3001	95	-546
4129	2415	-746
2845	2274	-741
1203	1616	-688
-104	1101	-364
-1030	289	20
-1058	458	160
-964	417	238
-732	590	183
53	834	-61
1581	1996	-260
3464	2934	-439
3460	2041	-89
1869	691	26
979	-197	-109
545	-819	407
439	-1168	459
637	-1030	332
922	-550	253
2364	107	-105
3686	1695	-243
2999	2496	-364
1505	1613	-542
563	1117	-474
93	673	-340
-593	481	-165
-883	414	-79
-779	551	-105
-569	612	17
539	1006	-73
2752	2430	-296
4015	2386	-13
2514	1053	282
1016	-69	122
712	-345	265
312	-809	369
220	-972	142
566	-734	85
2029	-408	-184
3882	1641	-410
3202	2072	-336
1530	1335	-497
738	1136	-501
66	557	-248
-264	421	-215
-637	484	-140
-932	612	-57
-448	742	-17
863	1447	41
3270	2588	-288
3866	2234	-75
2046	729	252
1024	-196	-27
585	-620	262
417	-844	431
386	-1067	315
698	-687	244
2488	-13	-72
4110	1389	-290
3470	2447	-452
1749	1632	-666
521	1099	-540
-174	719	-291
-723	520	-284
-1083	543	23
-1297	523	19
-746	579	24
1359	1343	-76
3561	2654	-634
3749	2017	-33
2216	720	87
826	-128	-134
633	-548	243
484	-683	413
616	-689	397
556	-820	281
574	-693	207
3197	1398	-340
3545	2121	-567
1588	1423	-524
828	1208	-549
-86	574	-304
-505	432	-193
-766	305	-59
-948	159	84
-623	585	65
-848	426	141
1303	1686	20
3644	2730	-160
2325	1141	-162
1141	76	-215
765	-461	-7
656	-724	211
665	-860	293
676	-1137	349
447	-721	357
1253	-518	-75
2880	304	-523
2351	1868	-508
1028	1509	-674
232	908	-482
-291	621	-215
-504	422	-236
-820	434	-87
-900	475	-51
-726	562	110
-115	426	202
1632	1731	-159
2602	1688	-109
1855	334	22
1060	-247	95
707	-532	449
540	-924	467
574	-1268	260
719	-776	37
1410	-766	-294
3055	873	-924
3799	2400	-866
1964	1527	-433
112	913	-394
-46	457	-219
-326	367	-88
-706	483	185
-683	261	232
-718	431	263
-339	138	236
700	464	-34
2743	2518	144
3566	2492	259
1380	333	114
360	-438	137
658	-341	165
603	-1041	305
809	-938	242
603	-972	100
1756	-788	-300
3804	1619	-980
3310	2210	-530
1797	1466	-501
555	996	-651
-381	408	-168
-598	368	-54
-795	198	235
-675	201	307
-421	157	148
433	406	299
1920	1750	105
3206	2470	-124
2941	1694	137
1353	638	235
684	-117	211
877	-279	302
865	-434	294
786	-748	101
969	-394	-137
1677	-381	-196
2814	393	-422
3084	1744	-715
2193	1356	-779
1125	1115	-878
-84	671	-496
-667	311	-98
-773	546	5
-606	584	319
-390	611	366
-20	915	237
1640	2170	367
2772	2742	421
2802	2015	333
2052	1082	219
882	194	112
433	-647	161
500	-1121	73
634	-975	84
1169	-518	183
2494	391	-449
3167	2010	-762
2491	2430	-776
1359	1621	-969
412	1187	-759
-263	711	-455
-843	371	-76
-853	510	121
-454	844	226
36	1009	240
1532	2036	-134
3143	2725	-323
2735	1671	-20
1302	674	60
586	27	-18
364	-212	300
435	-747	295
764	-731	166
1567	-262	108
2920	944	-326
3195	2621	-587
1899	1860	-661
756	1156	-703
139	781	-548
-283	355	-255
-683	269	-189
-788	361	-25
-369	692	218
768	975	-96
2814	2302	-250
3457	2297	60
2228	991	154
1038	224	52
374	-275	72
212	-497	168
284	-709	221
301	-904	169
1215	-663	-33
3128	542	-297
3772	1889	-443
2407	1936	-501
832	1335	-500
103	903	-296
-298	444	-133
-622	314	-121
-641	304	23
