A_X [mg]	A_Y [mg]	A_Z [mg]
708	-283	635
722	-286	641
721	-292	664
713	-309	636
695	-307	617
701	-322	638
718	-304	640
698	-297	633
709	-305	657
705	-302	649
696	-318	647
710	-319	637
705	-307	625
709	-308	646
710	-294	639
697	-301	642
706	-315	659
707	-305	641
695	-309	637
700	-296	648
703	-294	650
711	-305	644
710	-295	631
700	-316	642
705	-306	651
696	-305	644
706	-315	646
709	-289	638
698	-302	644
713	-315	651
703	-302	635
702	-319	650
707	-310	642
699	-301	637
700	-309	647
703	-309	646
705	-309	645
701	-305	639
700	-318	654
709	-307	643
705	-310	634
707	-313	644
704	-306	640
692	-316	643
705	-313	648
708	-315	640
704	-315	640
705	-312	642
704	-313	636
702	-310	634
710	-312	631
711	-318	628
702	-319	636
709	-319	647
705	-315	638
708	-314	630
721	-314	631
711	-320	632
701	-321	634
707	-314	635
712	-315	629
711	-311	624
715	-315	629
720	-319	631
715	-315	626
714	-317	630
720	-314	634
714	-309	624
712	-312	625
723	-317	635
714	-309	617
709	-313	624
724	-308	632
726	-305	616
717	-318	624
717	-313	627
725	-311	628
717	-303	622
720	-312	625
729	-309	624
715	-301	615
719	-317	630
727	-305	627
717	-302	610
724	-309	620
723	-309	631
714	-312	623
718	-313	625
721	-307	623
723	-307	619
719	-309	626
720	-301	625
725	-314	629
718	-315	624
719	-305	618
728	-311	627
723	-303	619
719	-301	621
725	-309	633
721	-304	621
715	-304	621
728	-308	631
728	-302	613
724	-307	618
732	-307	631
721	-301	616
721	-312	626
728	-303	627
720	-303	615
722	-307	618
730	-299	618
729	-307	620
731	-304	619
728	-301	614
722	-308	619
729	-306	624
734	-300	612
733	-309	609
732	-305	612
732	-298	613
734	-306	619
728	-299	611
731	-303	615
738	-304	616
729	-301	608
731	-302	609
740	-298	609
735	-305	611
729	-302	608
732	-299	608
738	-304	611
738	-307	610
734	-303	606
739	-307	607
740	-307	609
728	-298	610
733	-310	616
733	-304	610
733	-300	602
741	-304	605
737	-302	602
730	-305	601
733	-301	611
738	-304	612
741	-303	603
742	-308	604
736	-309	609
723	-305	611
724	-319	618
739	-316	609
748	-304	592
757	-308	600
738	-300	601
723	-294	606
727	-291	609
733	-302	594
751	-313	597
756	-299	600
747	-304	599
745	-302	605
738	-304	605
737	-306	603
740	-304	603
743	-302	597
750	-295	597
748	-299	595
746	-292	598
736	-311	612
746	-309	608
742	-302	588
739	-293	590
758	-279	593
741	-309	593
732	-316	610
741	-314	608
751	-302	600
753	-294	583
747	-295	586
742	-299	610
732	-312	605
734	-301	603
742	-305	599
756	-301	593
757	-289	585
738	-309	595
736	-313	623
738	-299	609
737	-306	588
750	-298	593
740	-280	583
728	-287	602
732	-299	609
742	-308	598
751	-303	601
739	-298	596
742	-306	603
749	-296	593
740	-304	591
745	-308	607
749	-305	603
745	-308	602
745	-301	600
744	-301	596
748	-299	605
742	-306	595
748	-301	598
751	-293	595
738	-305	597
740	-304	609
740	-297	593
739	-303	599
752	-304	601
742	-306	590
743	-307	599
747	-304	606
736	-300	595
745	-301	599
750	-306	602
746	-302	589
742	-305	600
739	-305	599
744	-302	596
740	-302	600
747	-305	596
752	-309	595
732	-307	592
740	-308	606
750	-303	598
744	-313	596
742	-309	601
737	-303	600
743	-312	603
744	-305	588
739	-314	598
749	-311	607
737	-308	592
738	-314	604
750	-306	607
738	-307	591
742	-310	598
744	-303	595
738	-309	593
743	-310	602
739	-307	595
739	-313	598
748	-307	603
746	-306	598
744	-320	610
741	-310	602
743	-298	581
744	-290	582
744	-279	584
748	-295	609
745	-308	618
747	-305	598
749	-312	601
739	-303	586
744	-299	592
742	-299	601
742	-300	597
744	-308	609
738	-308	605
746	-311	601
743	-306	600
740	-305	594
741	-307	605
743	-308	608
740	-309	596
737	-311	599
742	-307	599
739	-299	597
741	-308	605
746	-305	604
742	-309	601
743	-311	595
745	-303	593
741	-308	598
740	-303	594
743	-302	595
746	-309	595
749	-318	598
745	-313	595
742	-307	596
745	-308	594
747	-311	586
750	-313	592
750	-303	583
745	-310	589
751	-314	596
748	-311	585
744	-316	594
749	-310	594
745	-309	587
752	-313	591
751	-309	584
745	-310	585
746	-313	594
745	-309	591
750	-311	586
753	-310	587
746	-309	595
746	-316	590
748	-310	590
751	-304	588
751	-306	585
745	-305	586
751	-305	584
757	-306	595
750	-310	602
747	-312	594
752	-306	592
753	-305	588
746	-302	583
746	-302	588
750	-303	592
749	-304	590
752	-315	589
755	-301	584
747	-306	588
740	-312	595
747	-300	590
755	-306	589
758	-301	590
753	-307	589
741	-317	595
742	-311	591
746	-309	590
746	-304	591
750	-306	590
748	-310	595
748	-305	588
749	-315	590
748	-310	594
749	-306	593
749	-314	594
753	-309	592
751	-308	589
745	-312	586
749	-313	593
744	-308	589
749	-307	590
753	-304	594
745	-310	590
748	-314	593
748	-307	591
748	-310	589
750	-306	593
749	-300	589
748	-308	593
747	-310	597
746	-308	588
750	-312	592
750	-308	596
743	-305	589
750	-307	590
747	-307	587
745	-311	590
750	-313	593
742	-307	588
745	-307	592
753	-313	594
747	-308	589
747	-311	590
752	-316	592
746	-310	585
749	-308	589
752	-306	594
743	-307	585
748	-313	588
752	-310	591
745	-311	586
750	-311	589
752	-308	596
746	-307	588
751	-307	586
749	-312	598
743	-309	587
748	-311	592
745	-305	595
746	-302	588
746	-310	593
744	-308	588
749	-307	588
749	-308	593
754	-306	594
743	-302	585
753	-306	593
755	-313	593
745	-315	590
758	-307	599
741	-300	583
746	-308	588
757	-307	595
740	-308	587
748	-311	591
755	-301	587
747	-303	584
754	-309	595
749	-305	593
743	-307	584
753	-309	588
749	-306	590
753	-307	597
754	-304	595
746	-308	586
753	-311	590
747	-298	584
747	-303	588
758	-302	591
751	-305	584
751	-310	592
751	-302	591
747	-310	590
755	-307	594
750	-304	582
752	-311	587
752	-308	590
745	-312	582
752	-308	588
750	-304	588
750	-313	587
755	-306	589
744	-314	590
749	-315	589
753	-306	586
745	-312	585
751	-310	589
747	-311	592
743	-314	587
751	-311	586
748	-310	584
748	-311	588
749	-309	594
743	-315	590
748	-314	589
750	-307	587
749	-315	585
749	-309	587
745	-312	592
749	-319	595
748	-314	588
744	-313	583
750	-310	586
747	-316	594
745	-315	597
744	-311	590
747	-312	590
750	-311	592
742	-316	591
744	-316	595
747	-311	592
745	-315	592
752	-313	595
741	-315	591
741	-316	597
747	-310	592
742	-313	585
748	-314	596
739	-315	593
744	-318	593
746	-315	592
743	-318	591
749	-317	592
745	-317	592
745	-321	596
743	-314	590
740	-317	590
745	-315	590
745	-318	595
743	-320	594
744	-315	588
746	-319	594
748	-316	592
746	-315	589
746	-314	593
743	-314	589
742	-318	592
745	-319	589
748	-314	588
746	-315	597
740	-321	588
743	-317	591
747	-317	593
747	-320	586
748	-318	590
742	-317	590
739	-318	592
744	-320	594
748	-319	586
752	-315	592
743	-320	590
747	-322	590
746	-319	590
737	-321	586
745	-321	595
743	-316	593
746	-315	590
745	-318	591
743	-317	592
739	-317	591
741	-321	591
750	-320	592
743	-321	592
748	-319	595
746	-312	591
738	-324	593
745	-323	596
740	-319	589
741	-322	591
747	-316	592
742	-322	591
746	-321	596
737	-324	595
739	-331	594
744	-321	588
738	-320	591
741	-326	594
739	-325	585
742	-331	594
740	-331	591
740	-327	587
741	-324	590
740	-325	591
741	-330	590
739	-329	585
742	-331	591
739	-328	590
741	-324	590
739	-328	592
740	-328	590
739	-327	591
737	-333	591
743	-328	591
740	-318	588
746	-327	589
741	-329	592
733	-331	591
742	-333	588
744	-329	590
742	-325	589
740	-318	582
737	-329	591
737	-331	590
736	-331	587
742	-333	597
740	-329	593
730	-332	590
732	-337	595
737	-340	593
740	-341	588
734	-344	601
733	-342	609
734	-329	594
728	-340	588
731	-347	589
729	-338	592
721	-355	611
721	-342	611
722	-343	599
717	-361	598
724	-351	596
725	-353	606
712	-355	622
714	-352	620
702	-349	615
700	-363	624
705	-366	636
683	-360	626
678	-374	622
683	-388	651
671	-388	671
682	-386	669
695	-390	656
679	-346	637
687	-379	654
668	-369	680
674	-346	655
719	-421	641
678	-356	693
668	-357	734
642	-372	697
637	-381	661
604	-357	686
599	-332	670
673	-410	632
612	-420	658
600	-445	674
600	-356	686
599	-354	698
647	-459	656
624	-429	623
599	-414	615
609	-402	616
615	-372	640
634	-374	648
616	-381	644
620	-364	614
669	-396	635
647	-425	680
591	-380	638
623	-402	621
677	-441	653
624	-365	669
641	-383	661
677	-407	671
642	-363	671
636	-385	651
652	-369	682
669	-346	688
649	-362	673
675	-375	694
593	-318	598
729	-376	725
568	-282	550
