# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
346970027,-27.328,-33.672,1006.256
346978370,-27.328,-34.160,1005.768
346986712,-27.816,-33.672,1005.768
346995055,-28.304,-34.160,1006.744
347003398,-27.816,-33.672,1006.256
347011750,-28.304,-33.184,1005.280
347020092,-28.304,-34.648,1005.768
347028436,-28.304,-34.648,1004.792
347036780,-27.816,-34.648,1005.280
347045122,-28.792,-33.184,1005.768
347053473,-28.304,-33.672,1004.792
347061815,-27.816,-34.648,1006.256
347070156,-27.816,-34.160,1005.768
347078507,-28.304,-33.672,1006.744
347086850,-27.816,-34.648,1006.256
347095191,-28.304,-33.672,1005.280
347103535,-27.816,-34.160,1004.304
347111884,-27.816,-33.672,1006.256
347120226,-27.328,-34.160,1006.256
347128569,-27.328,-33.672,1005.768
347136920,-27.816,-33.672,1005.280
347145262,-27.816,-33.672,1004.792
347153604,-27.816,-34.160,1004.792
347161947,-27.816,-33.672,1005.768
347170297,-27.328,-34.160,1006.256
347178640,-27.328,-34.648,1006.256
347186982,-27.328,-34.648,1006.744
347195332,-27.816,-34.160,1005.280
347203676,-28.304,-34.160,1006.744
347212019,-27.328,-33.672,1005.768
347220362,-28.304,-33.184,1004.792
347228711,-28.792,-32.208,1005.280
347237055,-28.304,-33.184,1006.744
347245397,-28.792,-33.184,1005.280
347253742,-28.304,-33.672,1004.792
347262085,-28.304,-33.672,1005.280
347270428,-27.816,-33.672,1004.792
347278779,-28.304,-34.160,1005.280
347287122,-27.328,-34.160,1004.792
347295465,-27.328,-34.648,1006.256
347303808,-27.328,-35.136,1006.256
347312151,-27.328,-35.136,1005.768
347320500,-27.328,-35.136,1005.768
347328844,-27.816,-35.136,1006.744
347337186,-28.792,-34.160,1006.256
347345529,-28.304,-33.672,1008.208
347353880,-28.304,-33.184,1005.280
347362223,-28.304,-33.672,1003.816
347370566,-29.280,-33.672,1003.816
347378909,-28.304,-33.672,1003.816
347387260,-28.304,-34.160,1004.304
347395602,-27.816,-34.648,1004.304
347403945,-28.304,-34.160,1007.720
347412287,-27.328,-34.160,1007.720
347420638,-26.840,-34.160,1005.280
347428981,-25.864,-34.648,1003.816
347437323,-26.352,-34.160,1005.280
347445666,-27.816,-34.160,1005.768
347454017,-28.792,-34.160,1005.768
347462359,-29.280,-34.160,1006.256
347470702,-29.280,-33.672,1006.256
347479044,-29.280,-34.160,1005.280
347487395,-28.304,-34.160,1005.280
347495738,-28.304,-34.160,1004.792
347504080,-27.328,-33.672,1005.768
347512430,-27.816,-33.672,1005.280
347520773,-27.328,-32.696,1005.768
347529116,-27.816,-33.672,1005.768
347537459,-27.328,-33.672,1005.280
347545801,-28.304,-34.648,1005.280
347554153,-28.304,-33.672,1004.304
347562496,-27.816,-33.672,1003.816
347570839,-28.304,-34.160,1006.256
347579182,-28.792,-33.672,1007.720
347587526,-28.792,-34.160,1006.256
347595876,-28.304,-34.160,1004.304
347604220,-27.816,-34.160,1005.280
347612563,-27.816,-33.672,1006.256
347620906,-28.304,-34.160,1006.256
347629248,-28.304,-33.672,1004.792
347637599,-28.792,-33.184,1005.768
347645941,-27.816,-33.184,1005.768
347654283,-27.816,-33.672,1004.792
347662626,-28.304,-33.672,1005.280
347670976,-27.816,-34.160,1005.768
347679318,-27.816,-33.672,1004.304
347687661,-27.328,-33.672,1005.768
347696012,-27.816,-34.160,1005.768
347704354,-28.304,-34.648,1005.768
347712696,-28.304,-33.672,1005.768
347721046,-28.304,-34.160,1005.280
347729388,-27.328,-34.160,1004.792
347737730,-27.816,-34.160,1005.280
347746080,-27.328,-34.160,1005.768
347754423,-27.816,-34.160,1005.768
347762765,-27.816,-33.184,1006.256
347771108,-27.328,-34.160,1005.768
347779451,-28.304,-34.648,1005.768
347787802,-27.816,-34.160,1006.256
347796145,-27.816,-33.672,1006.744
347804489,-28.792,-33.672,1006.744
347812832,-28.304,-33.672,1006.256
347821175,-28.304,-34.160,1005.768
347829524,-27.816,-34.648,1006.744
347837868,-27.816,-34.160,1005.768
347846211,-27.816,-34.160,1004.304
347854555,-27.328,-34.648,1005.768
347862905,-28.304,-34.160,1004.304
347871248,-27.816,-33.184,1004.304
347879591,-27.816,-34.160,1006.744
347887934,-28.304,-33.672,1006.744
347896276,-29.280,-34.160,1005.768
347904627,-28.792,-34.160,1004.792
347912969,-29.280,-34.648,1004.792
347921311,-28.792,-34.160,1006.744
347929662,-28.304,-34.648,1007.232
347938005,-27.328,-33.672,1005.768
347946347,-27.816,-34.160,1004.792
347954689,-27.816,-33.672,1003.816
347963040,-27.328,-33.184,1005.280
347971382,-28.304,-34.160,1006.256
347979724,-27.816,-33.184,1007.232
347988075,-27.328,-33.672,1007.232
347996418,-27.816,-33.672,1006.744
348004761,-27.816,-33.672,1004.304
348013103,-27.328,-34.648,1005.768
348021454,-27.328,-33.672,1006.256
348029797,-27.816,-34.160,1005.280
348038139,-27.816,-33.672,1006.256
348046482,-27.816,-33.672,1006.256
348054832,-28.304,-33.184,1004.304
348063175,-27.816,-34.160,1004.792
348071518,-27.816,-34.160,1005.280
348079860,-28.304,-33.672,1005.768
348088210,-27.816,-33.672,1005.768
348096553,-27.816,-34.648,1005.280
348104895,-28.304,-34.160,1005.280
348113238,-28.304,-34.160,1006.744
348121590,-27.816,-33.672,1006.256
348129931,-27.328,-34.648,1005.280
348138273,-27.816,-34.648,1006.256
348146616,-27.328,-33.672,1005.280
348154967,-28.304,-33.184,1006.256
348163310,-28.792,-33.672,1004.792
348171652,-28.792,-33.184,1005.280
348179995,-28.792,-33.672,1005.280
348188345,-28.304,-34.160,1005.768
348196688,-27.816,-33.672,1006.256
348205030,-28.304,-34.160,1006.744
348213380,-28.304,-33.672,1006.256
348221723,-28.304,-33.184,1005.768
348230066,-28.304,-34.160,1005.768
348238415,-28.304,-33.672,1005.280
348246757,-27.328,-34.648,1004.304
348255099,-28.304,-34.160,1005.280
