# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
88324490,-1006.256,3189.568,6851.032
88332832,-873.520,3051.464,7049.648
88341182,-612.928,3436.008,6205.896
88349523,-316.224,3199.816,5570.032
88357865,-373.808,3024.624,4980.040
88366208,-401.624,2241.872,4230.960
88374558,-325.496,1836.832,3310.592
88382900,-389.424,1197.552,2596.160
88391242,-414.800,980.880,2068.632
88399585,-500.688,896.456,1628.456
88407928,-486.536,783.240,1217.560
88416279,-474.336,664.168,829.600
88424621,-488.488,514.840,386.496
88432964,-426.024,397.232,-132.736
88441306,-296.704,264.496,-687.104
88449649,-178.608,53.680,-1285.880
88457992,-274.744,-1126.792,-1709.464
88466341,-207.888,-397.720,-2813.808
88474683,243.024,-609.512,-3535.560
88483025,-37.088,-573.400,-3296.928
88491375,196.664,-479.216,-3379.400
88499718,192.760,-489.952,-3498.472
88508061,149.816,-843.264,-3545.320
88516403,260.592,-799.344,-3547.760
88524746,332.816,-800.320,-3420.392
88533089,299.632,-640.256,-3276.920
88541439,144.936,-580.232,-2634.224
88549782,226.920,-433.832,-2291.648
88558126,241.072,-166.896,-1998.848
88566469,217.648,95.648,-1528.904
88574812,105.896,693.448,-954.528
88583153,1.952,610.488,-187.392
88591502,-410.896,828.136,503.616
88599845,-755.912,1029.192,1457.656
88608186,-1104.344,985.760,2350.696
88616536,-1205.848,1122.888,3165.656
88624877,-1238.056,1360.056,4010.384
88633220,-1151.680,1574.288,5108.384
88641563,-1184.376,2241.872,6168.808
88649912,-832.528,2901.160,6830.536
88658253,-383.568,3238.368,6852.008
88666596,-125.904,3606.808,6086.336
88674938,33.672,3473.096,5427.048
88683280,90.280,2967.528,4793.136
88691631,25.376,2494.168,4033.320
88699974,16.104,2109.136,3182.248
88708317,-333.792,1393.728,2359.480
88716659,-347.456,1161.928,1796.816
88725001,-436.760,887.184,1410.808
88733352,-536.312,395.280,1149.240
88741695,-649.528,93.208,854.488
88750037,-438.224,255.224,330.864
88758380,-237.656,345.504,3.416
88766723,-120.048,137.128,-100.528
88775067,-134.200,-517.768,-230.824
88783409,-78.080,-185.928,-1104.832
88791753,-104.432,-280.600,-1450.336
88800104,-43.920,-35.136,-1793.888
88808447,195.688,-367.952,-2333.128
88816790,321.104,-269.376,-3192.496
88825133,199.104,-627.568,-3459.920
88833476,285.968,-894.016,-3723.928
88841819,328.424,-1073.600,-3951.824
88850161,344.528,-1165.832,-4089.440
88858511,330.376,-1124.840,-4059.672
88866854,228.872,-896.944,-3705.872
88875197,111.264,-805.688,-3169.560
88883538,-3.416,-657.824,-2629.344
88891881,-188.856,-507.032,-1989.088
88900231,-294.264,304.512,-1564.528
88908572,-407.480,340.136,-772.016
88916915,-524.112,1600.640,-432.856
88925257,-1051.640,1012.600,1427.400
88933608,-1579.168,1498.648,2465.376
88941951,-1913.936,1553.304,3865.936
88950293,-1670.912,2039.352,5097.160
88958635,-1606.984,2542.968,6142.944
88966979,-1532.320,2768.424,6739.280
88975321,-1494.744,2989.000,6821.264
88983672,-1073.112,3122.224,6456.240
88992014,-749.568,3079.768,5950.184
89000356,-630.008,2907.504,5372.392
89008699,-554.856,2582.984,4680.896
89017042,-554.368,2336.544,3970.368
89025392,-582.184,1375.672,3535.560
89033734,-616.344,1858.304,2432.192
89042077,-550.464,897.920,2384.368
89050419,-770.552,877.912,1787.056
89058762,-762.744,365.512,1458.632
89067113,-724.680,346.480,842.776
89075456,-549.000,581.696,349.896
89083799,-440.176,472.384,183.976
89092142,-444.568,204.472,-116.144
89100485,-558.760,-598.776,-644.160
89108828,-231.800,-233.264,-1937.360
89117177,-421.144,-489.464,-2001.288
89125519,-9.760,-404.064,-2647.888
89133861,154.208,-483.608,-3290.096
89142203,221.064,-721.264,-3851.296
89150552,167.384,-960.384,-4044.056
89158894,212.280,-1238.056,-4113.840
89167236,380.152,-1092.632,-4175.328
89175578,482.144,-1049.688,-4004.040
89183921,427.488,-964.288,-3571.672
89192272,402.112,-646.600,-3093.432
89200614,347.944,-386.496,-2425.360
89208957,328.912,-93.696,-1900.272
89217300,290.360,645.136,-1543.056
89225643,73.200,689.056,-540.704
89233993,-369.416,1071.160,231.800
89242336,-719.800,1206.824,1318.088
89250679,-1206.336,1335.168,2506.856
89259020,-1415.688,1632.848,3750.280
89267363,-1192.184,2083.760,4941.488
89275714,-938.912,2575.176,6122.448
89284056,-1100.928,3220.312,7153.104
89292399,-1034.560,3679.520,7409.792
89300742,-718.824,3816.160,6955.464
89309085,-511.424,3936.208,6217.608
89317428,-445.056,3513.112,5552.464
89325777,-444.080,3101.728,4778.984
89334120,-587.064,2577.128,4041.616
89342463,-666.608,1993.968,3150.528
89350804,-712.480,2044.720,2114.016
89359147,-959.408,706.136,1883.192
89367490,-1076.528,1060.912,998.936
89375840,-901.336,501.176,612.440
89384182,-916.952,308.904,-4.392
89392525,-703.696,328.424,-710.528
89400867,-721.752,-711.016,-1139.968
89409210,-422.120,-697.352,-2476.112
89417560,-692.472,-540.704,-2745.488
89425902,-15.128,-300.608,-3341.824
89434244,156.648,-329.400,-4032.832
89442586,-0.488,-1081.896,-4338.320
89450938,67.344,-1537.200,-4723.352
89459279,118.584,-1435.696,-4898.056
89467622,206.424,-1216.096,-4779.472
89475964,252.296,-1263.920,-4389.560
89484313,345.016,-935.984,-4033.320
89492656,286.944,-871.080,-3034.872
89500997,559.248,-0.976,-2914.824
89509340,443.592,66.368,-2353.624
