# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
420955083,-550.952,462.136,-252.296
420963426,-442.616,473.848,-441.152
420971769,-404.064,415.776,-629.520
420980121,-376.736,346.480,-906.704
420988464,-356.728,240.584,-1197.552
420996807,-381.128,64.416,-1522.560
421005150,-405.528,-141.032,-1893.440
421013493,-436.272,-348.920,-2223.816
421021843,-458.232,-498.736,-2536.624
421030185,-395.768,-567.056,-2852.848
421038532,-378.688,-584.136,-2967.040
421046876,-445.056,-499.224,-2952.888
421055218,-474.824,-434.808,-2870.416
421063568,-492.880,-412.360,-2692.296
421071911,-550.464,-398.208,-2398.032
421080253,-591.456,-246.440,-2124.752
421088602,-611.952,-68.808,-1837.320
421096945,-585.600,198.128,-1500.112
421105287,-483.608,528.504,-1146.800
421113637,-430.416,780.312,-656.360
421121978,-497.760,911.096,-155.672
421130321,-534.848,957.456,249.368
421138672,-705.648,953.552,623.664
421147015,-910.608,853.512,992.592
421155357,-1117.032,752.496,1334.192
421163699,-1229.272,900.848,1803.160
421172051,-1100.440,1318.088,2463.424
421180393,-820.816,1598.688,3163.704
421188736,-733.952,1556.232,3877.648
421197078,-766.648,1304.424,4575.976
421205428,-747.616,981.368,5098.624
421213771,-716.384,622.688,5363.608
421222114,-709.552,297.192,5577.840
421230456,-732.488,49.288,5626.152
421238807,-730.048,13.664,5377.760
421247150,-629.520,40.504,5028.352
421255492,-603.168,111.264,4697.976
421263843,-554.368,168.360,4302.696
421272186,-554.368,190.808,3910.344
421280529,-561.200,267.424,3486.760
421288872,-550.952,463.112,2943.128
421297216,-500.688,573.888,2480.504
421305566,-488.000,697.840,2041.304
421313910,-435.784,728.584,1785.592
421322252,-411.384,732.976,1540.128
421330594,-438.224,682.712,1544.520
421338946,-501.176,592.920,1470.832
421347288,-535.824,507.032,1269.776
421355631,-562.176,459.696,943.792
421363974,-555.832,425.048,620.248
421372325,-512.400,430.416,302.560
421380666,-460.672,379.664,61.976
421389008,-378.200,368.928,-190.808
421397358,-308.904,389.424,-386.008
421405700,-217.160,331.840,-496.784
421414043,-175.680,215.208,-635.864
421422394,-175.680,201.544,-832.528
421430736,-198.616,103.944,-955.992
421439079,-171.288,22.936,-1166.808
421447428,-232.776,-80.032,-1400.072
421455770,-303.048,-219.112,-1650.904
421464113,-345.992,-289.384,-1996.408
421472455,-385.032,-406.016,-2188.192
421480805,-354.288,-459.208,-2349.720
421489148,-384.056,-483.608,-2341.424
421497491,-410.408,-503.128,-2216.984
421505834,-403.576,-541.680,-2105.232
421514186,-426.512,-520.696,-2013.488
421522529,-427.976,-442.128,-1920.280
421530872,-437.736,-309.880,-1735.328
421539215,-440.176,-191.784,-1467.416
421547558,-444.568,-6.344,-1215.608
421555909,-462.624,223.992,-1036.024
421564251,-558.272,356.240,-765.184
421572595,-624.152,427.976,-549.000
421580938,-773.968,498.248,-243.512
421589289,-887.184,613.904,110.288
421597630,-966.240,664.168,540.216
421605973,-1057.984,794.952,986.248
421614322,-1183.888,951.600,1445.456
421622664,-1164.368,1297.592,1893.928
421631006,-964.288,1521.584,2444.880
421639356,-826.184,1748.016,2950.936
421647698,-816.912,1695.800,3582.408
421656040,-831.064,1563.064,4143.608
421664390,-780.800,1287.344,4549.624
421672732,-755.424,958.432,4805.824
421681075,-726.144,774.944,5002.488
421689426,-671.488,551.928,5162.552
