# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
389234947,46.360,-5.368,505.568
389243288,44.408,-5.856,529.480
389251638,37.088,-5.368,549.976
389259980,23.912,-10.248,572.912
389268321,3.904,-11.712,592.920
389276670,-13.176,-8.784,607.560
389285014,-15.128,2.440,620.248
389293356,-26.352,13.176,642.696
389301707,-67.832,24.400,690.520
389310051,-111.264,25.376,771.528
389318393,-136.640,16.104,845.704
389326736,-166.896,30.744,931.104
389335079,-183.000,-9.272,1036.024
389343430,-213.256,29.768,1114.592
389351773,-222.528,-8.784,1233.176
389360115,-246.928,15.616,1306.864
389368458,-243.024,11.712,1396.656
389376809,-237.656,37.576,1458.632
389385151,-205.936,35.624,1519.144
389393492,-201.056,64.904,1564.040
389401842,-175.680,113.216,1582.096
389410184,-145.424,139.080,1614.304
389418526,-130.296,168.848,1652.368
389426875,-121.024,183.000,1694.824
389435217,-121.512,202.032,1728.496
389443567,-96.624,208.376,1744.600
389451909,-56.608,212.280,1715.808
389460253,-20.496,214.232,1651.392
389468595,-20.496,210.816,1569.408
389476946,-49.288,196.176,1484.008
389485289,-72.712,173.728,1397.144
389493631,-81.984,156.648,1319.064
389501974,-78.568,141.032,1244.400
389510323,-76.128,122.000,1178.032
389518665,-75.640,106.872,1106.296
389527007,-81.008,87.840,1045.296
389535358,-81.008,55.144,998.936
389543700,-79.056,54.168,934.520
389552043,-65.392,28.792,895.480
389560394,-47.336,21.960,830.576
389568736,-30.744,5.368,770.064
389577079,-41.480,-5.856,730.048
389585421,-21.472,7.320,670.512
389593771,-5.856,-8.296,625.616
389602115,-3.416,-5.368,588.040
389610457,10.248,-13.176,556.320
389618800,15.616,-21.472,528.992
389627144,11.224,-28.792,510.448
389635495,26.840,-21.472,478.240
389643838,40.016,-21.472,465.552
389652181,43.432,-13.664,456.768
389660524,50.752,0.488,458.232
389668874,70.760,0.488,467.504
389677217,69.296,0.488,490.928
389685561,52.704,2.928,507.520
389693903,40.504,7.808,513.376
389702254,31.720,-0.488,532.408
389710595,21.472,0.976,541.680
389718938,0.000,14.152,573.400
389727281,-16.592,15.128,613.904
389735632,-38.064,19.520,649.040
389743974,-69.784,22.936,701.744
389752317,-88.328,35.136,738.832
389760659,-111.264,44.896,799.832
389769010,-144.448,-1.464,915.488
389777352,-181.536,40.504,997.960
389785694,-177.632,2.928,1089.216
389794045,-183.488,-8.296,1170.224
389802387,-188.856,4.880,1254.648
389810729,-208.376,41.480,1301.496
389819080,-223.992,34.648,1389.824
389827421,-256.200,64.904,1486.936
389835764,-255.712,86.864,1573.800
389844106,-240.096,110.776,1633.336
389852457,-199.592,142.984,1671.400
389860801,-174.216,175.192,1702.144
389869145,-157.624,210.328,1704.096
389877487,-153.720,218.136,1718.736
389885830,-165.432,209.352,1751.920
389894181,-158.112,203.984,1756.800
389902523,-127.368,193.736,1716.784
389910865,-119.560,187.392,1652.368
389919208,-104.920,189.344,1566.968
389927560,-105.408,184.464,1470.832
389935902,-108.336,164.944,1372.744
389944244,-108.824,150.304,1288.808
389952595,-107.848,129.320,1208.288
389960937,-106.384,108.824,1128.744
389969279,-99.064,94.184,1047.248
389977629,-90.768,81.008,974.536
389985972,-92.720,64.416,917.928
389994314,-86.864,20.496,870.592
390002657,-92.720,38.552,799.832
390011007,-74.176,6.344,767.624
390019349,-51.240,0.488,713.944
390027691,-35.136,-21.960,684.176
