A_X [mg],A_Y [mg],A_Z [mg],G_X [dps],G_Y [dps],G_Z [dps]
-87.901,-81.557,1009.67,0.86625,0.0175,0.02625
-85.095,-79.91,1006.99,0.60375,0,-0.035
-86.315,-82.472,1012.97,0.41125,-0.0525,-0.0175
-86.62,-84.607,1016.87,0.63,-0.0175,0.00875
-87.474,-79.971,1009.73,0.88375,0.00875,0.00875
-88.084,-76.372,1005.77,0.8225,-0.00875,-0.00875
-91.317,-80.52,1014.06,0.455,-0.04375,-0.06125
-93.452,-86.559,1024.74,0.46375,-0.02625,-0.02625
-90.768,-86.559,1021.38,0.8575,-0.02625,0
-89.304,-81.923,1012.11,1.015,0.035,-0.035
-89.487,-81.435,1009.31,0.72625,0.02625,-0.035
-86.864,-86.62,1013.88,0.46375,-0.07,0.00875
-86.437,-88.694,1016.38,0.6475,-0.035,0.00875
-90.829,-83.631,1012.17,0.93625,0.00875,-0.0525
-90.097,-79.178,1007.96,0.875,-0.02625,-0.00875
-91.866,-81.74,1014.98,0.51625,-0.07875,0.00875
-90.89,-86.376,1023.09,0.4725,-0.0875,-0.0175
-89.365,-84.363,1020.16,0.735,-0.0175,-0.00875
-88.633,-78.934,1012.36,0.8225,0.02625,0.0175
-86.742,-78.69,1010.71,0.595,0,0.02625
-86.559,-83.021,1014.74,0.46375,-0.035,0.00875
-83.997,-84.668,1016.2,0.65625,0.00875,0.00875
-86.62,-81.069,1008.57,0.90125,0.0525,-0.02625
-88.694,-80.947,1006.74,0.77875,0.0175,-0.04375
-88.572,-84.119,1011.26,0.525,-0.07875,-0.04375
-90.768,-87.901,1019.8,0.5075,0,-0.0175
-91.683,-87.535,1019.86,0.735,-0.0175,-0.0525
-91.439,-84.241,1016.32,0.84,0.00875,0
-90.158,-81.923,1013.15,0.7,0,-0.00875
-89.731,-83.204,1017.17,0.5425,-0.0175,-0.0175
-86.01,-83.509,1018.21,0.49,0,-0.0175
-86.01,-82.96,1015.53,0.67375,0,-0.0525
-85.461,-79.056,1009.25,0.79625,0.04375,-0.00875
-86.986,-79.483,1007.78,0.7,0.0175,-0.0175
-86.803,-81.069,1010.34,0.58625,-0.00875,0.00875
-89.121,-84.607,1015.83,0.56875,0,0.00875
-89.548,-85.217,1016.08,0.7175,0.035,0.00875
-90.219,-83.143,1014.74,0.84875,0.0175,0.04375
-90.402,-83.021,1013.09,0.70875,-0.02625,0.0175
-88.572,-84.424,1016.38,0.55125,-0.06125,-0.0175
-88.084,-85.4,1015.77,0.5425,-0.06125,-0.00875
-85.766,-82.167,1012.54,0.74375,-0.0175,0.00875
-85.949,-79.239,1008.63,0.79625,0.00875,0
-87.901,-78.568,1009.43,0.665,0.035,0.0175
-89.975,-82.045,1015.65,0.55125,0.00875,0.00875
-90.829,-83.753,1019.62,0.63,0,-0.035
-91.195,-82.594,1017.11,0.84875,-0.02625,-0.0175
-91.805,-81.801,1015.89,0.76125,0,0.00875
-90.341,-84.912,1015.83,0.60375,0,0
-87.291,-85.705,1016.38,0.62125,-0.0175,-0.0175
-85.522,-83.143,1010.77,0.7875,-0.0175,-0.0175
-85.583,-80.825,1007.9,0.77875,-0.035,-0.00875
-84.668,-82.167,1009.92,0.58625,-0.09625,-0.035
-85.278,-84.546,1012.97,0.53375,0,0
-90.036,-83.448,1014.98,0.7175,0.04375,0
-88.877,-80.215,1010.1,0.805,0,-0.02625
-90.707,-79.788,1013.51,0.6125,0.02625,0.02625
-91.866,-84.241,1020.59,0.49875,0.02625,0.00875
-88.023,-84.241,1017.91,0.65625,0.00875,0.0175
-85.644,-79.605,1010.83,0.805,0.035,0.035
-85.766,-79.117,1005.46,0.74375,0,0
-88.328,-81.862,1010.04,0.525,-0.00875,-0.04375
-89.792,-84.851,1016.5,0.58625,-0.06125,0
-90.219,-84.668,1015.35,0.81375,-0.04375,0.04375
-89.06,-82.411,1012.6,0.7875,0,0.0525
-90.646,-84.668,1016.38,0.595,0.035,-0.02625
-91.256,-86.742,1021.26,0.53375,-0.0525,0.00875
-89.304,-87.047,1021.38,0.7,-0.0175,-0.00875
-87.047,-82.411,1014.06,0.8575,0.07875,0
-87.474,-77.287,1006.74,0.72625,0.0175,0.0175
-87.108,-79.483,1010.53,0.5775,-0.035,0.04375
-88.999,-83.265,1018.82,0.55125,0,0.02625
-92.781,-83.326,1020.29,0.70875,0.06125,-0.035
-93.696,-82.289,1016.32,0.81375,0.06125,-0.0175
-92.293,-84.241,1015.28,0.67375,0.00875,0.00875
-90.402,-84.241,1016.44,0.62125,-0.00875,-0.0175
-88.572,-85.095,1016.2,0.63,-0.07,-0.00875
-84.241,-84.119,1013.33,0.7,-0.0875,0.0175
-85.217,-83.326,1010.53,0.7175,0,0
-86.071,-83.265,1009.43,0.72625,0.0175,-0.035
-87.596,-81.618,1010.22,0.69125,-0.02625,-0.035
-87.962,-81.984,1014.37,0.63875,-0.0525,0
-91.134,-83.387,1017.6,0.6475,0.00875,-0.00875
-90.28,-83.265,1016.08,0.7875,0.00875,-0.0175
-89.06,-79.727,1013.33,0.8225,0.02625,-0.0175
-90.89,-80.703,1014.8,0.665,0.00875,-0.0175
-92.171,-83.814,1019.62,0.49,-0.02625,-0.00875
-87.291,-85.522,1017.48,0.63,0.00875,0
-87.291,-82.472,1012.48,0.84875,-0.00875,-0.0175
-86.01,-79.422,1007.48,0.76125,-0.02625,0.00875
-84.851,-82.594,1010.16,0.5425,-0.02625,-0.00875
-86.132,-84.241,1013.45,0.51625,-0.0175,-0.0175
-86.071,-85.034,1014.37,0.7,0.0175,-0.04375
-88.084,-82.106,1011.44,0.7875,0.035,-0.035
