# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
332872246,-308.904,238.632,1837.320
332880590,-380.640,269.376,2287.744
332888941,-372.832,447.496,2775.744
332897285,-353.312,467.016,3178.344
332905628,-105.896,723.704,3117.832
332913971,178.608,885.232,2805.512
332922314,104.920,547.048,2854.312
332930657,-21.472,486.048,2298.480
332938999,-86.376,476.776,1889.048
332947349,-85.400,410.408,1487.912
332955691,-74.664,309.392,1226.344
332964033,-143.472,127.856,938.912
332972383,-166.896,56.120,680.760
332980724,-159.576,-22.936,517.280
332989066,-116.632,-134.200,417.728
332997409,-82.960,-227.408,310.368
333005752,-62.952,-323.056,227.896
333014102,-49.776,-390.888,156.160
333022445,-29.280,-418.216,91.744
333030787,-0.488,-453.352,61.000
333039130,35.136,-484.584,36.600
333047472,56.608,-499.224,-4.392
333055823,67.344,-500.200,-37.088
333064165,91.256,-490.440,-42.944
333072508,102.480,-461.648,-30.256
333080851,108.336,-396.744,-21.472
333089200,118.096,-321.104,-14.152
333097544,101.504,-233.752,-1.464
333105885,99.552,-151.280,34.648
333114228,92.720,-66.368,135.664
333122573,51.728,17.568,310.368
333130915,-52.216,76.616,589.016
333139258,-162.016,82.960,918.904
333147608,-248.392,123.464,1244.400
333155951,-212.768,164.456,1599.176
333164292,-271.328,318.664,2022.760
333172635,-337.696,367.952,2586.400
333180986,-343.552,393.816,3010.960
333189329,-87.352,739.320,3176.880
333197671,26.840,1034.560,2822.592
333206014,204.472,649.040,3070.008
333214356,35.136,581.208,2545.408
333222706,0.000,577.792,2058.384
333231048,-79.056,469.944,1634.800
333239391,-73.200,337.208,1419.592
333247734,-159.088,164.456,1159.488
333256084,-193.248,92.720,870.104
333264426,-188.856,14.152,690.520
333272768,-148.840,-82.472,563.152
333281109,-124.440,-160.552,442.616
333289460,-112.728,-254.736,347.456
333297802,-86.376,-347.456,261.568
333306143,-75.152,-418.216,180.072
333314493,-54.656,-480.192,99.552
333322835,-22.448,-515.816,9.272
333331177,0.488,-548.024,-54.168
333339519,27.328,-575.352,-91.744
333347869,40.992,-569.496,-126.880
333356211,70.272,-549.976,-150.304
333364554,86.864,-520.208,-151.768
333372896,91.744,-454.328,-147.864
333381244,108.336,-374.296,-126.392
333389587,120.048,-279.624,-89.792
333397929,117.608,-192.760,-37.088
333406279,119.072,-97.112,35.136
333414622,86.864,-18.544,185.928
333422966,20.984,13.176,496.784
333431310,-92.232,50.264,894.992
333439652,-164.944,89.792,1284.416
333447995,-140.056,126.880,1721.176
333456338,-176.656,211.792,2204.296
333464689,-234.240,381.128,2620.560
333473031,-190.808,488.488,2942.640
333481374,-115.168,450.424,3146.136
333489717,91.256,683.200,3078.304
333498058,76.616,869.616,2399.008
333506407,210.816,552.416,2435.120
333514749,55.144,366.488,1914.424
333523091,-48.312,307.928,1486.448
333531442,-55.144,216.672,1215.608
333539785,-40.016,58.560,1058.472
333548127,-109.312,-50.752,805.200
333556469,-131.272,-96.136,629.520
333564811,-119.560,-194.712,530.456
333573162,-91.744,-275.720,446.520
333581504,-75.152,-358.680,377.224
333589846,-66.368,-427.976,295.728
333598189,-66.856,-464.576,213.256
333606539,-56.120,-502.640,148.352
333614881,-31.232,-524.600,87.352
333623223,-2.928,-522.648,11.224
333631566,42.944,-502.152,-49.288
333639915,69.784,-459.208,-62.952
333648257,81.984,-409.920,-45.384
333656601,92.720,-363.072,-15.128
333664944,105.408,-305.000,32.208
333673289,134.688,-216.672,95.648
333681631,159.576,-116.632,162.992
333689975,140.056,-32.696,212.768
333698318,77.104,27.328,285.968
333706669,-43.920,49.288,526.064
333715011,-168.360,48.800,905.728
333723353,-291.824,-4.392,1347.368
333731696,-324.032,131.760,1782.664
333740046,-293.776,179.096,2317.512
333748389,-182.512,402.600,2704.984
333756731,-129.808,671.000,2955.328
333765073,59.048,765.672,3246.176
333773416,83.448,905.240,3028.528
333781766,185.928,584.136,3048.536
333790108,85.888,545.584,2397.544
333798451,-10.736,478.728,1877.824
333806793,-15.616,389.912,1421.056
333815142,-88.816,205.448,1119.472
333823484,-173.240,70.272,795.440
333831824,-202.520,-21.960,569.496
333840175,-177.144,-111.264,433.344
333848517,-138.104,-189.832,314.760
333856859,-100.040,-276.696,252.784
333865201,-81.496,-354.288,186.416
333873553,-61.000,-421.144,115.656
333881893,-33.672,-477.264,58.560
333890235,-8.784,-523.136,17.568
333898578,7.320,-558.272,-20.008
333906928,34.648,-578.768,-71.248
333915271,54.168,-560.712,-107.848
333923614,72.224,-532.896,-106.872
333931956,76.616,-491.904,-81.008
333940300,80.520,-426.512,-45.384
333948644,91.744,-342.088,-16.104
333956986,83.448,-243.024,23.424
333965338,59.536,-144.936,126.392
333973680,37.088,-68.808,286.944
333982022,33.672,5.856,470.920
333990366,-36.600,89.304,677.832
333998709,-159.088,125.416,1047.248
334007052,-241.072,163.968,1509.872
334015403,-244.488,324.520,1988.600
334023746,-210.328,402.112,2456.104
334032088,-183.488,518.256,2882.128
334040430,-149.816,394.792,3126.128
334048773,108.336,758.840,3122.712
334057123,71.248,905.728,2577.616
334065466,274.744,528.016,2659.112
334073809,37.576,420.168,2131.096
334082151,-25.864,396.256,1673.352
334090493,-72.712,326.472,1362.496
334098844,-75.640,154.696,1173.152
334107187,-157.136,14.152,927.200
334115528,-192.272,-47.336,695.400
334123870,-171.288,-121.024,545.584
334132221,-118.096,-203.984,440.176
334140562,-91.744,-285.968,354.288
334148904,-86.376,-375.760,260.592
334157246,-69.296,-435.296,183.000
334165598,-42.456,-473.848,121.512
334173941,-6.832,-508.008,66.368
334182282,25.376,-529.968,17.080
334190626,48.800,-553.392,-32.696
334198969,50.752,-552.416,-78.568
334207313,66.856,-530.944,-101.504
334215656,85.400,-481.656,-103.456
334224007,96.624,-405.528,-78.080
334232350,116.144,-314.272,-51.240
334240692,136.152,-206.912,-2.928
334249033,139.568,-132.248,98.088
334257378,105.896,-62.464,208.864
334265729,-0.488,-20.984,399.184
334274071,-92.232,-0.976,638.304
334282414,-185.928,18.544,986.736
334290757,-254.736,62.464,1433.744
334299100,-284.504,203.984,1892.952
334307442,-221.552,232.776,2473.184
334315792,-163.968,496.296,2892.864
334324133,-71.736,528.504,3127.592
334332475,188.368,857.416,3151.504
334340825,84.424,1030.656,2679.120
334349167,347.456,605.608,2730.360
334357508,24.888,457.744,2161.840
334365851,0.000,398.696,1684.088
334374201,-61.000,323.544,1301.984
334382544,-9.760,177.632,1077.504
334390887,-105.896,6.832,818.376
334399230,-176.168,-70.272,581.696
334407572,-159.088,-159.576,482.632
334415921,-111.264,-232.776,401.136
334424264,-78.080,-312.320,342.088
334432606,-64.904,-393.816,280.112
334440956,-31.720,-436.760,230.336
334449298,-11.224,-469.944,180.072
334457642,9.760,-524.112,117.120
334465982,13.176,-557.296,42.944
334474325,18.544,-580.720,-38.552
334482677,37.088,-574.864,-119.560
334491019,64.416,-534.360,-127.368
334499363,81.008,-467.016,-86.376
334507705,97.600,-378.200,-28.304
334516048,104.920,-281.088,0.000
334524390,110.776,-194.712,44.896
334532742,104.432,-111.752,155.184
334541085,72.712,-42.944,363.560
334549427,-1.464,1.464,652.456
334557770,-106.384,26.352,962.336
334566113,-183.488,11.224,1369.328
334574455,-186.904,103.456,1724.592
334582804,-176.656,180.560,2102.304
334591146,-175.192,404.552,2468.304
334599488,-98.088,437.736,2833.328
334607838,-32.696,543.144,2877.248
334616180,178.120,577.304,2861.632
334624523,132.248,780.800,2485.384
334632866,242.536,458.232,2415.112
334641208,36.112,387.472,1850.008
334649559,-28.792,358.680,1453.264
334657901,24.888,244.000,1185.840
334666244,-34.160,67.344,955.016
334674587,-132.736,-26.352,713.944
334682929,-143.960,-128.344,562.176
334691281,-121.024,-218.624,436.760
334699623,-104.432,-304.512,310.368
334707966,-109.312,-407.968,212.280
334716309,-109.312,-492.880,118.584
334724650,-107.848,-533.384,54.656
334732994,-93.208,-570.472,9.760
334741345,-57.096,-582.672,-49.776
334749689,-30.256,-569.496,-80.520
334758031,7.808,-538.752,-95.160
334766374,31.232,-484.584,-75.640
334774717,52.216,-418.704,-44.408
334783060,77.592,-341.600,13.176
334791410,110.288,-229.360,118.584
334799753,108.824,-118.096,224.480
334808097,67.344,-54.656,369.416
334816440,-23.424,-25.864,575.352
334824782,-183.488,6.832,929.152
334833124,-264.984,-25.376,1485.472
334841475,-307.928,113.704,2021.784
334849817,-171.288,206.424,2631.296
334858158,-69.296,579.256,2892.864
334866508,7.808,670.024,3133.936
334874850,73.688,769.576,2992.904
334883192,174.704,670.512,2723.040
334891541,219.112,697.352,2353.136
334899883,57.584,427.488,2075.952
334908226,-68.808,296.216,1533.296
334916568,-91.256,252.784,1138.992
334924917,-79.544,61.488,915.488
334933259,-125.416,-79.056,657.824
334941602,-150.304,-158.600,473.360
334949944,-135.664,-233.264,353.312
334958287,-88.816,-294.264,291.336
334966638,-66.856,-378.688,263.520
334974980,-56.608,-451.400,214.232
334983323,-42.456,-475.312,148.840
334991666,-14.152,-502.152,117.120
335000015,27.328,-537.288,97.112
335008358,57.096,-560.224,64.416
335016701,66.856,-563.640,29.768
