A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
343	-196	845
66	-292	887
-119	-209	1135
0	-238	1001
-19	-332	945
52	-226	953
70	-98	952
109	-249	923
114	-240	931
80	-121	907
30	-236	969
86	-133	921
40	-65	961
65	-438	913
75	-325	885
80	-443	868
119	-593	794
118	-362	835
122	-309	912
10	-108	1008
86	-478	888
83	-368	904
86	-379	988
109	-370	885
158	-249	765
3	-257	978
129	-272	863
205	-337	928
333	-359	807
-45	-274	1097
172	-249	975
195	-310	817
-47	-514	991
-28	-294	935
-114	564	1037
61	-175	1006
92	-414	986
186	-284	812
13	-421	1029
-4	-483	988
98	-108	889
93	-363	893
91	-477	883
98	-423	888
93	-399	865
109	-465	868
122	-450	867
142	-520	815
142	-538	806
111	-526	839
89	-506	852
101	-467	850
119	-484	836
122	-494	830
106	-524	839
97	-514	823
99	-515	842
109	-497	843
114	-587	856
109	-385	795
98	-522	854
126	-494	826
109	-542	842
126	-484	832
119	-504	837
112	-514	841
92	-544	835
105	-490	846
107	-430	850
124	-505	819
106	-537	824
90	-501	832
100	-534	852
111	-478	830
122	-499	834
113	-505	839
96	-497	830
108	-517	838
116	-510	822
98	-527	824
92	-548	844
109	-500	814
109	-498	832
108	-520	836
108	-511	821
103	-532	827
100	-522	831
105	-512	825
104	-524	832
110	-516	817
111	-529	824
109	-514	826
106	-517	824
102	-538	834
105	-525	824
105	-530	825
107	-527	830
104	-517	825
106	-536	832
108	-513	819
106	-526	829
107	-512	831
108	-508	824
107	-522	829
111	-521	827
108	-519	822
109	-524	826
108	-521	831
108	-514	823
107	-521	829
111	-515	827
107	-518	824
105	-531	833
109	-514	825
105	-520	825
108	-526	828
107	-512	830
108	-519	827
106	-519	831
107	-520	827
107	-530	827
105	-526	827
106	-514	826
107	-523	825
106	-525	825
106	-523	829
106	-516	828
106	-523	827
108	-522	827
108	-523	823
106	-536	825
104	-528	826
107	-523	826
109	-520	826
102	-520	828
106	-525	830
105	-512	824
108	-518	825
110	-530	830
102	-517	830
111	-512	823
112	-525	826
113	-521	828
108	-520	826
107	-518	827
109	-513	829
107	-513	829
108	-523	824
109	-516	828
106	-516	829
107	-525	826
108	-520	828
107	-517	828
107	-526	828
109	-519	827
111	-519	827
108	-520	826
107	-521	828
108	-525	820
106	-518	829
106	-511	828
107	-518	834
110	-514	830
109	-515	829
110	-513	833
109	-508	831
110	-511	830
109	-510	833
106	-511	833
111	-511	833
109	-504	828
102	-523	836
108	-507	831
110	-515	832
106	-513	838
108	-503	828
110	-511	832
108	-511	834
106	-510	835
108	-504	834
116	-511	837
117	-508	832
117	-499	835
107	-505	831
105	-517	841
107	-508	841
113	-499	832
110	-511	837
108	-499	828
101	-515	846
107	-500	833
112	-506	833
121	-503	836
107	-498	838
108	-509	834
124	-498	832
112	-503	835
105	-508	838
106	-500	838
107	-502	841
111	-498	823
112	-503	832
104	-514	845
107	-502	837
111	-511	835
110	-500	838
110	-502	836
108	-495	841
111	-505	832
112	-505	839
110	-487	839
109	-513	838
113	-496	836
107	-508	836
109	-501	837
109	-501	835
110	-492	838
108	-506	837
111	-503	836
113	-488	838
110	-507	834
109	-502	842
111	-499	838
108	-501	834
114	-493	837
112	-500	841
108	-504	838
106	-520	838
110	-492	834
108	-500	835
113	-503	843
108	-492	836
107	-506	839
108	-500	838
109	-502	837
111	-503	838
108	-498	841
111	-497	838
111	-500	836
109	-499	840
108	-497	838
107	-498	838
110	-499	838
109	-501	838
108	-501	835
108	-500	837
107	-506	839
110	-493	836
110	-493	841
113	-499	837
110	-498	841
108	-502	838
109	-503	839
110	-491	851
112	-497	843
109	-492	838
114	-492	838
108	-505	839
110	-495	837
113	-485	839
109	-498	840
111	-503	838
111	-495	842
109	-496	841
111	-499	838
110	-497	841
108	-493	841
110	-495	838
108	-495	841
109	-497	842
112	-488	838
109	-499	842
108	-497	842
111	-491	840
110	-497	840
112	-498	841
113	-495	838
109	-495	840
109	-495	845
109	-502	849
116	-493	832
113	-486	842
108	-490	844
109	-492	839
110	-497	842
110	-493	841
111	-491	839
109	-499	844
109	-492	841
110	-494	839
111	-498	841
111	-497	841
110	-495	839
109	-495	842
109	-497	840
110	-491	839
109	-496	842
108	-493	837
107	-498	844
111	-492	838
111	-497	839
110	-496	843
109	-499	837
109	-494	842
108	-499	837
109	-501	838
111	-505	844
111	-490	834
107	-497	845
111	-484	840
108	-497	837
111	-500	846
107	-489	839
112	-501	844
118	-484	843
110	-487	841
108	-482	843
120	-481	846
116	-482	832
104	-492	845
111	-511	819
115	-512	824
100	-514	844
103	-519	836
109	-509	823
101	-529	833
96	-531	828
95	-528	826
102	-505	832
95	-542	833
87	-557	817
78	-531	825
27	-506	837
-114	-617	893
-269	-826	841
-492	-846	863
-603	-538	757
-832	71	613
-711	-447	872
-165	-12	594
-301	-390	741
-104	-679	741
-122	-153	853
-110	-78	887
-383	-786	1083
190	-1844	1700
1020	-1072	1191
69	-101	156
-513	-367	253
-505	23	1554
-870	-559	960
-649	-291	435
-491	-126	472
-869	-962	391
-875	-854	59
-983	256	174
-389	-365	739
-414	-290	437
-1206	-241	-10
-1357	-712	-80
-891	-412	220
-684	-575	506
-947	-630	235
-1074	-787	228
-915	-499	388
-667	-649	520
-630	-146	514
-914	-268	590
-2214	265	-97
-1617	-1071	-128
-914	3652	-623
-1053	1916	253
-695	-658	129
-768	-325	-97
-690	-767	-181
-638	-502	-63
-567	-347	15
-606	-269	-84
-781	-467	0
-979	-555	32
-938	-603	3
-879	-437	42
-862	-365	22
-831	-414	26
-818	-772	-15
-697	-1028	136
-653	-857	99
-623	-674	202
-684	-590	350
-811	-517	343
-911	-336	285
-902	-190	256
-838	-118	258
-791	-99	241
-799	-211	219
-888	-301	199
-1074	-392	137
-1421	-408	-51
-1843	-566	-198
-1423	-674	-311
-1165	-1015	-9
-928	-883	-65
-672	-788	-137
-644	-679	-184
-693	-599	-157
-716	-435	-73
-678	-319	7
-633	-394	56
-668	-473	59
-765	-567	72
-869	-647	115
-1023	-766	261
-1617	3424	1862
-816	867	742
-759	-62	449
-802	-203	234
-707	-264	85
-683	-429	82
-742	-595	131
-856	-642	154
-1611	-1075	386
-1414	-679	224
-851	-105	183
-800	69	127
-766	-217	76
-1022	-179	121
-1032	-391	246
-967	-432	181
-932	-353	31
-836	-304	-45
-805	-323	-36
-809	-421	3
-806	-524	57
-793	-499	70
-781	-403	68
-785	-330	90
-800	-277	115
-863	-264	126
-985	-335	172
-1240	-385	143
-1647	-511	221
-908	-422	190
-757	-521	373
-822	-595	305
-926	-670	188
-1017	-447	124
-836	-476	142
-690	-528	169
-649	-602	231
-760	-580	296
-938	-351	302
-1014	-295	262
-957	-204	110
-928	104	146
-814	-55	171
-776	-277	163
-779	-459	134
-807	-490	68
-1060	-501	40
-1335	-695	219
-904	-702	264
-675	-447	69
-927	-401	6
-1124	-449	49
-1212	-378	189
-1034	-203	146
-855	-138	57
-802	-233	22
-856	-380	34
-888	-449	57
-893	-446	108
-967	-381	112
-1120	-324	115
-961	-265	234
-682	-195	292
-622	-229	213
-801	-357	307
-855	-342	385
-777	-353	433
-771	-265	344
-712	-374	375
-793	-387	327
-796	-379	285
-847	-440	317
-957	-406	322
-1018	-319	295
-1209	-204	205
-1412	-185	168
-1276	-278	253
-997	-363	201
-1022	-410	159
-1143	-390	111
-1106	-300	104
-1081	-263	114
-1107	-263	52
-1135	-306	35
-1061	-338	79
-883	-305	63
-687	-259	26
