Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
14856609	4682	-3311	-5516	2284.816	-1615.768	-2691.808	-873	-2364	-336	-61.110	-165.480	-23.520	1761	31.879	
14866932	5261	-4409	-6180	2567.368	-2151.592	-3015.840	-1712	-2828	-179	-119.840	-197.960	-12.530	1755	31.855	
14877254	6579	-4851	-6750	3210.552	-2367.288	-3294.000	-2688	-3367	-134	-188.160	-235.690	-9.380	1755	31.855	
14887576	6615	-6317	-7548	3228.120	-3082.696	-3683.424	-3771	-4016	-213	-263.970	-281.120	-14.910	1750	31.836	
14897899	6881	-6866	-8539	3357.928	-3350.608	-4167.032	-4995	-4709	-391	-349.650	-329.630	-27.370	1750	31.836	
14908221	8265	-7935	-8693	4033.320	-3872.280	-4242.184	-6329	-5492	-269	-443.030	-384.440	-18.830	1750	31.836	
14918543	10872	-8368	-7154	5305.536	-4083.584	-3491.152	-7814	-6441	339	-546.980	-450.870	23.730	1750	31.836	
14928866	13083	-9604	-4341	6384.504	-4686.752	-2118.408	-9463	-7602	1173	-662.410	-532.140	82.110	1754	31.852	
14939188	14233	-11158	-688	6945.704	-5445.104	-335.744	-11313	-8911	1489	-791.910	-623.770	104.230	1754	31.852	
14949510	13787	-13477	3105	6728.056	-6576.776	1515.240	-13288	-10248	1165	-930.160	-717.360	81.550	1763	31.887	
14959833	11799	-15391	6332	5757.912	-7510.808	3090.016	-15259	-11399	786	-1068.130	-797.930	55.020	1763	31.887	
14970155	6815	-13023	8536	3325.720	-6355.224	4165.568	-16982	-12047	1054	-1188.740	-843.290	73.780	1771	31.918	
14980476	6868	3736	-4271	3351.584	1823.168	-2084.248	-4950	-10761	-1029	-346.500	-753.270	-72.030	1771	31.918	
14990798	4692	-5020	-5316	2289.696	-2449.760	-2594.208	-2060	-1542	349	-144.200	-107.940	24.430	1757	31.863	
15001120	7937	-12175	2947	3873.256	-5941.400	1438.136	-2674	-4438	154	-187.180	-310.660	10.780	1757	31.863	
15011442	13340	-8405	3185	6509.920	-4101.640	1554.280	-1104	-6746	877	-77.280	-472.220	61.390	1758	31.867	
15021765	12203	-9994	4948	5955.064	-4877.072	2414.624	-2149	-7948	2828	-150.430	-556.360	197.960	1758	31.867	
15032087	11198	-5737	3815	5464.624	-2799.656	1861.720	-3684	-11229	4616	-257.880	-786.030	323.120	1767	31.902	
15042409	8795	-2972	2757	4291.960	-1450.336	1345.416	-6622	-11496	4237	-463.540	-804.720	296.590	1767	31.902	
15052732	7177	-2127	1335	3502.376	-1037.976	651.480	-7118	-11142	2170	-498.260	-779.940	151.900	1756	31.859	
15063054	5397	-2548	181	2633.736	-1243.424	88.328	-5903	-10808	387	-413.210	-756.560	27.090	1756	31.859	
15073376	4035	-3796	-664	1969.080	-1852.448	-324.032	-4569	-10356	-490	-319.830	-724.920	-34.300	1761	31.879	
15083699	3310	-5114	-1095	1615.280	-2495.632	-534.360	-3457	-9770	-560	-241.990	-683.900	-39.200	1761	31.879	
15094021	3117	-6165	-1062	1521.096	-3008.520	-518.256	-2645	-9098	-126	-185.150	-636.860	-8.820	1761	31.879	
15104343	3164	-6189	-1047	1544.032	-3020.232	-510.936	-2147	-8400	565	-150.290	-588.000	39.550	1761	31.879	
15114666	2882	-5636	-1026	1406.416	-2750.368	-500.688	-1867	-7702	1336	-130.690	-539.140	93.520	1763	31.887	
15124988	2446	-4566	-1003	1193.648	-2228.208	-489.464	-1707	-6985	2052	-119.490	-488.950	143.640	1763	31.887	
15135310	2408	-3693	-1422	1175.104	-1802.184	-693.936	-1595	-6247	2628	-111.650	-437.290	183.960	1762	31.883	
15145633	2383	-3258	-1600	1162.904	-1589.904	-780.800	-1498	-5516	3028	-104.860	-386.120	211.960	1762	31.883	
15155955	2321	-2821	-1456	1132.648	-1376.648	-710.528	-1414	-4809	3222	-98.980	-336.630	225.540	1768	31.906	
15166277	2337	-2374	-1286	1140.456	-1158.512	-627.568	-1322	-4137	3271	-92.540	-289.590	228.970	1768	31.906	
15176600	2593	-2050	-1108	1265.384	-1000.400	-540.704	-1210	-3517	3251	-84.700	-246.190	227.570	1769	31.910	
15186922	2894	-1828	-1030	1412.272	-892.064	-502.640	-1091	-2968	3250	-76.370	-207.760	227.500	1769	31.910	
15197244	3161	-1544	-1000	1542.568	-753.472	-488.000	-979	-2498	3295	-68.530	-174.860	230.650	1751	31.840	
15207567	3524	-1388	-1034	1719.712	-677.344	-504.592	-879	-2098	3343	-61.530	-146.860	234.010	1751	31.840	
15217889	3939	-1213	-978	1922.232	-591.944	-477.264	-792	-1774	3315	-55.440	-124.180	232.050	1757	31.863	
15228211	4170	-1180	-733	2034.960	-575.840	-357.704	-716	-1520	3148	-50.120	-106.400	220.360	1757	31.863	
15238534	4145	-1202	-510	2022.760	-586.576	-248.880	-651	-1320	2831	-45.570	-92.400	198.170	1764	31.891	
15248856	3883	-1073	-283	1894.904	-523.624	-138.104	-594	-1150	2413	-41.580	-80.500	168.910	1764	31.891	
15259178	3473	-639	-378	1694.824	-311.832	-184.464	-508	-980	1972	-35.560	-68.600	138.040	1760	31.875	
15269501	3035	-253	-658	1481.080	-123.464	-321.104	-370	-788	1570	-25.900	-55.160	109.900	1760	31.875	
15279823	2771	-66	-938	1352.248	-32.208	-457.744	-184	-565	1294	-12.880	-39.550	90.580	1750	31.836	
15290146	2664	-17	-1097	1300.032	-8.296	-535.336	23	-326	1216	1.610	-22.820	85.120	1750	31.836	
15300468	2733	-63	-1227	1333.704	-30.744	-598.776	233	-90	1313	16.310	-6.300	91.910	1757	31.863	
15310790	2687	-27	-1289	1311.256	-13.176	-629.032	433	125	1436	30.310	8.750	100.520	1757	31.863	
15321113	2726	-29	-1308	1330.288	-14.152	-638.304	628	317	1430	43.960	22.190	100.100	1769	31.910	
15331437	2619	38	-1342	1278.072	18.544	-654.896	819	481	1239	57.330	33.670	86.730	1769	31.910	
15341758	2415	133	-1397	1178.520	64.904	-681.736	1018	629	904	71.260	44.030	63.280	1765	31.895	
15352081	2140	131	-1591	1044.320	63.928	-776.408	1227	777	510	85.890	54.390	35.700	1765	31.895	
15362403	1858	114	-1779	906.704	55.632	-868.152	1443	934	134	101.010	65.380	9.380	1749	31.832	
15372725	1788	75	-2030	872.544	36.600	-990.640	1663	1105	-155	116.410	77.350	-10.850	1749	31.832	
15383048	1807	-45	-2324	881.816	-21.960	-1134.112	1883	1276	-307	131.810	89.320	-21.490	1748	31.828	
15393370	1830	-181	-2511	893.040	-88.328	-1225.368	2093	1441	-310	146.510	100.870	-21.700	1748	31.828	
15403692	1661	-312	-2699	810.568	-152.256	-1317.112	2291	1596	-178	160.370	111.720	-12.460	1758	31.867	
15414015	1491	-579	-2875	727.608	-282.552	-1403.000	2470	1751	17	172.900	122.570	1.190	1758	31.867	
15424337	1387	-794	-2980	676.856	-387.472	-1454.240	2621	1900	183	183.470	133.000	12.810	1751	31.840	
15434659	1372	-960	-2992	669.536	-468.480	-1460.096	2746	2037	248	192.220	142.590	17.360	1751	31.840	
15444982	1510	-1158	-2997	736.880	-565.104	-1462.536	2850	2155	185	199.500	150.850	12.950	1756	31.859	
15455304	1700	-1273	-3040	829.600	-621.224	-1483.520	2939	2249	4	205.730	157.430	0.280	1756	31.859	
15465626	1894	-1316	-3043	924.272	-642.208	-1484.984	3022	2324	-230	211.540	162.680	-16.100	1768	31.906	
15475948	1933	-1277	-3203	943.304	-623.176	-1563.064	3109	2385	-443	217.630	166.950	-31.010	1768	31.906	
15486270	1884	-1163	-3338	919.392	-567.544	-1628.944	3208	2451	-586	224.560	171.570	-41.020	1757	31.863	
15496593	1899	-1080	-3380	926.712	-527.040	-1649.440	3323	2524	-618	232.610	176.680	-43.260	1757	31.863	
15506915	1962	-1109	-3382	957.456	-541.192	-1650.416	3446	2595	-562	241.220	181.650	-39.340	1761	31.879	
15517237	2013	-1103	-3274	982.344	-538.264	-1597.712	3568	2654	-488	249.760	185.780	-34.160	1761	31.879	
15527560	1994	-1140	-3024	973.072	-556.320	-1475.712	3679	2697	-448	257.530	188.790	-31.360	1762	31.883	
15537882	1918	-1106	-2640	935.984	-539.728	-1288.320	3772	2726	-466	264.040	190.820	-32.620	1762	31.883	
15548204	1855	-1023	-2283	905.240	-499.224	-1114.104	3847	2743	-543	269.290	192.010	-38.010	1762	31.883	
15558527	1767	-962	-1954	862.296	-469.456	-953.552	3904	2751	-667	273.280	192.570	-46.690	1762	31.883	
15568849	1777	-998	-1640	867.176	-487.024	-800.320	3938	2752	-817	275.660	192.640	-57.190	1758	31.867	
15579171	1841	-1113	-1488	898.408	-543.144	-726.144	3946	2741	-972	276.220	191.870	-68.040	1758	31.867	
15589494	1919	-1218	-1210	936.472	-594.384	-590.480	3922	2717	-1100	274.540	190.190	-77.000	1744	31.813	
15599816	1992	-1352	-1018	972.096	-659.776	-496.784	3870	2677	-1161	270.900	187.390	-81.270	1744	31.813	
15610138	2066	-1314	-902	1008.208	-641.232	-440.176	3797	2619	-1166	265.790	183.330	-81.620	1757	31.863	
15620461	2019	-1250	-792	985.272	-610.000	-386.496	3724	2549	-1116	260.680	178.430	-78.120	1757	31.863	
15630783	1908	-1195	-726	931.104	-583.160	-354.288	3655	2475	-1043	255.850	173.250	-73.010	1746	31.820	
15641106	1782	-1169	-722	869.616	-570.472	-352.336	3591	2403	-980	251.370	168.210	-68.600	1746	31.820	
15651428	1660	-1141	-728	810.080	-556.808	-355.264	3533	2338	-920	247.310	163.660	-64.400	1761	31.879	
15661750	1656	-1155	-788	808.128	-563.640	-384.544	3478	2280	-853	243.460	159.600	-59.710	1761	31.879	
15672073	1717	-1182	-955	837.896	-576.816	-466.040	3428	2222	-783	239.960	155.540	-54.810	1752	31.844	
15682395	1701	-1169	-1056	830.088	-570.472	-515.328	3381	2162	-731	236.670	151.340	-51.170	1752	31.844	
15692717	1669	-1149	-1104	814.472	-560.712	-538.752	3340	2101	-700	233.800	147.070	-49.000	1761	31.879	
15703040	1621	-1171	-1131	791.048	-571.448	-551.928	3302	2045	-690	231.140	143.150	-48.300	1761	31.879	
15713362	1524	-1157	-1083	743.712	-564.616	-528.504	3260	1994	-700	228.200	139.580	-49.000	1758	31.867	
15723684	1465	-1147	-1024	714.920	-559.736	-499.712	3217	1949	-728	225.190	136.430	-50.960	1758	31.867	
15734007	1484	-1144	-951	724.192	-558.272	-464.088	3170	1906	-756	221.900	133.420	-52.920	1756	31.859	
15744329	1552	-1128	-902	757.376	-550.464	-440.176	3118	1858	-769	218.260	130.060	-53.830	1756	31.859	
15754651	1565	-1130	-858	763.720	-551.440	-418.704	3057	1802	-761	213.990	126.140	-53.270	1749	31.832	
15764974	1638	-1154	-693	799.344	-563.152	-338.184	2989	1737	-733	209.230	121.590	-51.310	1749	31.832	
15775296	1696	-1138	-587	827.648	-555.344	-286.456	2910	1659	-694	203.700	116.130	-48.580	1749	31.832	
15785619	1757	-1161	-483	857.416	-566.568	-235.704	2822	1570	-657	197.540	109.900	-45.990	1749	31.832	
15795941	1839	-1186	-356	897.432	-578.768	-173.728	2721	1468	-627	190.470	102.760	-43.890	1757	31.863	
15806263	1958	-1251	-302	955.504	-610.488	-147.376	2607	1354	-612	182.490	94.780	-42.840	1757	31.863	
15816586	2078	-1298	-309	1014.064	-633.424	-150.792	2479	1225	-630	173.530	85.750	-44.100	1760	31.875	
15826908	2140	-1329	-212	1044.320	-648.552	-103.456	2338	1085	-678	163.660	75.950	-47.460	1760	31.875	
15837230	2209	-1303	-124	1077.992	-635.864	-60.512	2189	939	-750	153.230	65.730	-52.500	1750	31.836	
15847553	2194	-1219	-87	1070.672	-594.872	-42.456	2037	790	-840	142.590	55.300	-58.800	1750	31.836	
15857875	2131	-1119	-35	1039.928	-546.072	-17.080	1889	646	-926	132.230	45.220	-64.820	1762	31.883	
15868197	2051	-1072	0	1000.888	-523.136	0.000	1747	512	-989	122.290	35.840	-69.230	1762	31.883	
15878520	1968	-969	81	960.384	-472.872	39.528	1608	389	-1011	112.560	27.230	-70.770	1750	31.836	
15888842	1939	-882	133	946.232	-430.416	64.904	1479	274	-979	103.530	19.180	-68.530	1750	31.836	
15899164	1917	-804	169	935.496	-392.352	82.472	1358	166	-897	95.060	11.620	-62.790	1754	31.852	
15909487	1913	-723	226	933.544	-352.824	110.288	1243	61	-781	87.010	4.270	-54.670	1754	31.852	
15919809	1936	-603	306	944.768	-294.264	149.328	1138	-42	-649	79.660	-2.940	-45.430	1757	31.863	
15930132	1926	-470	350	939.888	-229.360	170.800	1042	-144	-525	72.940	-10.080	-36.750	1757	31.863	
15940454	1859	-397	380	907.192	-193.736	185.440	956	-244	-438	66.920	-17.080	-30.660	1753	31.848	
15950776	1771	-304	446	864.248	-148.352	217.648	876	-333	-404	61.320	-23.310	-28.280	1753	31.848	
15961099	1713	-231	473	835.944	-112.728	230.824	805	-413	-411	56.350	-28.910	-28.770	1766	31.898	
15971421	1656	-158	494	808.128	-77.104	241.072	741	-484	-439	51.870	-33.880	-30.730	1766	31.898	
15981743	1614	-129	498	787.632	-62.952	243.024	686	-547	-469	48.020	-38.290	-32.830	1752	31.844	
15992066	1597	-79	520	779.336	-38.552	253.760	636	-603	-491	44.520	-42.210	-34.370	1752	31.844	
16002388	1585	-15	483	773.480	-7.320	235.704	598	-654	-507	41.860	-45.780	-35.490	1764	31.891	
16012710	1585	66	462	773.480	32.208	225.456	569	-701	-513	39.830	-49.070	-35.910	1764	31.891	
16023033	1620	179	474	790.560	87.352	231.312	553	-747	-505	38.710	-52.290	-35.350	1758	31.867	
16033355	2001	1029	807	976.488	502.152	393.816	533	-779	-527	37.310	-54.530	-36.890	1758	31.867	
16043677	1671	1095	731	815.448	534.360	356.728	501	-788	-912	35.070	-55.160	-63.840	1747	31.824	
16053999	1796	283	321	876.448	138.104	156.648	424	-783	-1538	29.680	-54.810	-107.660	1747	31.824	
16064321	1573	678	562	767.624	330.864	274.256	370	-795	-1744	25.900	-55.650	-122.080	1756	31.859	
16074644	1750	432	277	854.000	210.816	135.176	388	-801	-1588	27.160	-56.070	-111.160	1756	31.859	
16084966	1659	401	282	809.592	195.688	137.616	412	-808	-1243	28.840	-56.560	-87.010	1764	31.891	
16095288	1549	390	460	755.912	190.320	224.480	439	-808	-841	30.730	-56.560	-58.870	1764	31.891	
16105611	1579	324	461	770.552	158.112	224.968	459	-796	-492	32.130	-55.720	-34.440	1752	31.844	
16115933	1554	334	416	758.352	162.992	203.008	467	-783	-225	32.690	-54.810	-15.750	1752	31.844	
16126255	1482	347	425	723.216	169.336	207.400	476	-769	-37	33.320	-53.830	-2.590	1756	31.859	
16136578	1458	280	431	711.504	136.640	210.328	488	-755	62	34.160	-52.850	4.340	1756	31.859	
16146900	1469	209	434	716.872	101.992	211.792	502	-744	79	35.140	-52.080	5.530	1760	31.875	
16157222	1469	187	425	716.872	91.256	207.400	516	-737	33	36.120	-51.590	2.310	1760	31.875	
16167545	1506	129	458	734.928	62.952	223.504	526	-730	-53	36.820	-51.100	-3.710	1764	31.891	
16177867	1605	101	517	783.240	49.288	252.296	530	-725	-140	37.100	-50.750	-9.800	1764	31.891	
16188189	1688	115	534	823.744	56.120	260.592	525	-724	-181	36.750	-50.680	-12.670	1765	31.895	
16198512	1858	65	523	906.704	31.720	255.224	509	-732	-133	35.630	-51.240	-9.310	1765	31.895	
16208834	1896	23	476	925.248	11.224	232.288	477	-747	-12	33.390	-52.290	-0.840	1765	31.895	
16219157	1922	-11	513	937.936	-5.368	250.344	432	-757	145	30.240	-52.990	10.150	1765	31.895	
16229479	1998	-79	502	975.024	-38.552	244.976	377	-758	330	26.390	-53.060	23.100	1761	31.879	
16239801	2087	-93	454	1018.456	-45.384	221.552	314	-755	520	21.980	-52.850	36.400	1761	31.879	
16250124	2076	-85	433	1013.088	-41.480	211.304	248	-751	688	17.360	-52.570	48.160	1764	31.891	
16260446	2055	-145	382	1002.840	-70.760	186.416	182	-742	799	12.740	-51.940	55.930	1764	31.891	
16270768	2059	-190	352	1004.792	-92.720	171.776	112	-725	845	7.840	-50.750	59.150	1769	31.910	
16281091	2121	-204	339	1035.048	-99.552	165.432	43	-701	844	3.010	-49.070	59.080	1769	31.910	
16291413	2236	-226	344	1091.168	-110.288	167.872	-23	-674	817	-1.610	-47.180	57.190	1764	31.891	
16301735	2364	-228	353	1153.632	-111.264	172.264	-85	-648	774	-5.950	-45.360	54.180	1764	31.891	
16312058	2439	-221	364	1190.232	-107.848	177.632	-143	-625	724	-10.010	-43.750	50.680	1759	31.871	
16322380	2511	-192	405	1225.368	-93.696	197.640	-196	-599	668	-13.720	-41.930	46.760	1759	31.871	
16332702	2583	-192	460	1260.504	-93.696	224.480	-247	-570	611	-17.290	-39.900	42.770	1764	31.891	
16343025	2668	-179	534	1301.984	-87.352	260.592	-293	-543	550	-20.510	-38.010	38.500	1764	31.891	
16353347	2698	-138	603	1316.624	-67.344	294.264	-336	-519	478	-23.520	-36.330	33.460	1758	31.867	
16363669	2658	-107	659	1297.104	-52.216	321.592	-371	-497	390	-25.970	-34.790	27.300	1758	31.867	
16373991	2584	-118	713	1260.992	-57.584	347.944	-398	-470	281	-27.860	-32.900	19.670	1769	31.910	
16384313	2533	-149	749	1236.104	-72.712	365.512	-417	-437	156	-29.190	-30.590	10.920	1769	31.910	
16394636	2501	-115	800	1220.488	-56.120	390.400	-427	-403	34	-29.890	-28.210	2.380	1757	31.863	
16404958	2440	-119	847	1190.720	-58.072	413.336	-422	-366	-68	-29.540	-25.620	-4.760	1757	31.863	
16415280	2345	-97	900	1144.360	-47.336	439.200	-406	-324	-140	-28.420	-22.680	-9.800	1765	31.895	
16425603	2248	-61	953	1097.024	-29.768	465.064	-379	-270	-177	-26.530	-18.900	-12.390	1765	31.895	
16435925	2099	52	1079	1024.312	25.376	526.552	-343	-207	-181	-24.010	-14.490	-12.670	1755	31.855	
16446247	2009	68	1084	980.392	33.184	528.992	-297	-135	-186	-20.790	-9.450	-13.020	1755	31.855	
16456570	2005	-48	910	978.440	-23.424	444.080	-254	-63	-228	-17.780	-4.410	-15.960	1761	31.879	
16466892	1910	-29	883	932.080	-14.152	430.904	-218	6	-309	-15.260	0.420	-21.630	1761	31.879	
16477214	1789	43	919	873.032	20.984	448.472	-184	79	-387	-12.880	5.530	-27.090	1760	31.875	
16487537	1688	46	922	823.744	22.448	449.936	-151	153	-419	-10.570	10.710	-29.330	1760	31.875	
16497859	1653	42	931	806.664	20.496	454.328	-125	223	-392	-8.750	15.610	-27.440	1757	31.863	
16508181	1614	18	971	787.632	8.784	473.848	-109	282	-322	-7.630	19.740	-22.540	1757	31.863	
16518504	1635	-10	1027	797.880	-4.880	501.176	-102	330	-218	-7.140	23.100	-15.260	1766	31.898	
16528826	1755	-186	1203	856.440	-90.768	587.064	-101	363	-71	-7.070	25.410	-4.970	1766	31.898	
16539148	1854	-245	1428	904.752	-119.560	696.864	-112	378	143	-7.840	26.460	10.010	1760	31.875	
16549471	1837	-194	1497	896.456	-94.672	730.536	-123	380	412	-8.610	26.600	28.840	1760	31.875	
16559793	1795	-229	1474	875.960	-111.752	719.312	-128	379	683	-8.960	26.530	47.810	1756	31.859	
16570116	1703	-236	1501	831.064	-115.168	732.488	-134	375	900	-9.380	26.250	63.000	1756	31.859	
16580438	1664	-243	1531	812.032	-118.584	747.128	-142	372	1049	-9.940	26.040	73.430	1759	31.871	
16590760	1667	-263	1483	813.496	-128.344	723.704	-149	367	1142	-10.430	25.690	79.940	1759	31.871	
16601083	1680	-242	1456	819.840	-118.096	710.528	-153	363	1197	-10.710	25.410	83.790	1761	31.879	
16611405	1672	-265	1400	815.936	-129.320	683.200	-149	362	1225	-10.430	25.340	85.750	1761	31.879	
16621727	1749	-280	1428	853.512	-136.640	696.864	-140	364	1236	-9.800	25.480	86.520	1771	31.918	
16632050	1850	-280	1530	902.800	-136.640	746.640	-121	365	1253	-8.470	25.550	87.710	1771	31.918	
16642372	1943	-314	1668	948.184	-153.232	813.984	-87	369	1296	-6.090	25.830	90.720	1759	31.871	
16652694	2052	-373	1729	1001.376	-182.024	843.752	-35	381	1367	-2.450	26.670	95.690	1759	31.871	
16663017	2130	-358	1756	1039.440	-174.704	856.928	35	406	1455	2.450	28.420	101.850	1773	31.926	
16673339	2213	-284	1774	1079.944	-138.592	865.712	125	445	1546	8.750	31.150	108.220	1773	31.926	
16683661	2228	-169	1795	1087.264	-82.472	875.960	237	496	1605	16.590	34.720	112.350	1772	31.922	
16693984	2182	-152	1780	1064.816	-74.176	868.640	373	558	1586	26.110	39.060	111.020	1772	31.922	
16704306	2156	-153	1826	1052.128	-74.664	891.088	525	635	1475	36.750	44.450	103.250	1766	31.898	
16714628	2178	-153	1954	1062.864	-74.664	953.552	693	719	1300	48.510	50.330	91.000	1766	31.898	
16724951	2306	-223	1999	1125.328	-108.824	975.512	874	806	1083	61.180	56.420	75.810	1766	31.898	
16735273	2378	-245	2089	1160.464	-119.560	1019.432	1060	888	839	74.200	62.160	58.730	1766	31.898	
16745595	2423	-260	2185	1182.424	-126.880	1066.280	1252	970	600	87.640	67.900	42.000	1762	31.883	
16755918	2456	-286	2221	1198.528	-139.568	1083.848	1445	1051	375	101.150	73.570	26.250	1762	31.883	
16766240	2468	-274	2271	1204.384	-133.712	1108.248	1638	1131	183	114.660	79.170	12.810	1765	31.895	
16776563	2451	-308	2281	1196.088	-150.304	1113.128	1830	1206	49	128.100	84.420	3.430	1765	31.895	
16786885	2347	-319	2321	1145.336	-155.672	1132.648	2019	1277	-46	141.330	89.390	-3.220	1763	31.887	
16797207	2264	-371	2348	1104.832	-181.048	1145.824	2200	1347	-137	154.000	94.290	-9.590	1763	31.887	
16807530	2214	-423	2378	1080.432	-206.424	1160.464	2371	1416	-238	165.970	99.120	-16.660	1766	31.898	
16817852	2165	-491	2420	1056.520	-239.608	1180.960	2522	1479	-325	176.540	103.530	-22.750	1766	31.898	
16828174	2130	-570	2473	1039.440	-278.160	1206.824	2651	1537	-375	185.570	107.590	-26.250	1770	31.914	
16838497	2103	-606	2450	1026.264	-295.728	1195.600	2761	1586	-376	193.270	111.020	-26.320	1770	31.914	
16848819	1970	-679	2446	961.360	-331.352	1193.648	2858	1624	-345	200.060	113.680	-24.150	1769	31.910	
16859141	1881	-741	2425	917.928	-361.608	1183.400	2946	1655	-318	206.220	115.850	-22.260	1769	31.910	
16869464	1883	-730	2391	918.904	-356.240	1166.808	3032	1673	-287	212.240	117.110	-20.090	1771	31.918	
16879786	1850	-764	2269	902.800	-372.832	1107.272	3122	1675	-245	218.540	117.250	-17.150	1771	31.918	
16890108	1843	-808	2223	899.384	-394.304	1084.824	3215	1664	-199	225.050	116.480	-13.930	1764	31.891	
16900431	1826	-734	2200	891.088	-358.192	1073.600	3308	1641	-154	231.560	114.870	-10.780	1764	31.891	
16910753	1751	-666	2170	854.488	-325.008	1058.960	3401	1610	-160	238.070	112.700	-11.200	1769	31.910	
16921075	1766	-625	2159	861.808	-305.000	1053.592	3487	1580	-233	244.090	110.600	-16.310	1769	31.910	
16931398	1716	-561	2023	837.408	-273.768	987.224	3564	1547	-338	249.480	108.290	-23.660	1771	31.918	
16941720	1567	-496	1908	764.696	-242.048	931.104	3631	1517	-450	254.170	106.190	-31.500	1771	31.918	
16952042	1462	-458	1738	713.456	-223.504	848.144	3686	1497	-555	258.020	104.790	-38.850	1766	31.898	
16962365	1353	-402	1708	660.264	-196.176	833.504	3726	1482	-622	260.820	103.740	-43.540	1766	31.898	
16972687	1412	-451	1702	689.056	-220.088	830.576	3750	1464	-629	262.500	102.480	-44.030	1761	31.879	
16983009	1429	-448	1661	697.352	-218.624	810.568	3755	1432	-585	262.850	100.240	-40.950	1761	31.879	
16993332	1506	-365	1587	734.928	-178.120	774.456	3743	1385	-520	262.010	96.950	-36.400	1784	31.969	
17003654	1421	-290	1426	693.448	-141.520	695.888	3723	1324	-483	260.610	92.680	-33.810	1784	31.969	
17013976	1207	-214	1377	589.016	-104.432	671.976	3694	1264	-511	258.580	88.480	-35.770	1780	31.953	
17024299	1155	-125	1296	563.640	-61.000	632.448	3653	1215	-578	255.710	85.050	-40.460	1780	31.953	
17034621	1249	-41	1232	609.512	-20.008	601.216	3602	1165	-615	252.140	81.550	-43.050	1774	31.930	
17044943	1477	133	1141	720.776	64.904	556.808	3541	1103	-600	247.870	77.210	-42.000	1774	31.930	
17055266	1671	270	1013	815.448	131.760	494.344	3478	1016	-535	243.460	71.120	-37.450	1774	31.930	
17065588	1626	416	858	793.488	203.008	418.704	3411	911	-470	238.770	63.770	-32.900	1774	31.930	
17075910	1603	571	669	782.264	278.648	326.472	3342	803	-456	233.940	56.210	-31.920	1768	31.906	
17086233	1392	679	516	679.296	331.352	251.808	3270	699	-518	228.900	48.930	-36.260	1768	31.906	
17096555	1201	688	431	586.088	335.744	210.328	3191	616	-672	223.370	43.120	-47.040	1766	31.898	
17106878	1148	693	318	560.224	338.184	155.184	3101	553	-873	217.070	38.710	-61.110	1766	31.898	
17117200	1255	696	259	612.440	339.648	126.392	2997	500	-1020	209.790	35.000	-71.400	1781	31.957	
17127522	1389	653	161	677.832	318.664	78.568	2879	443	-1046	201.530	31.010	-73.220	1781	31.957	
17137845	1455	556	77	710.040	271.328	37.576	2745	372	-946	192.150	26.040	-66.220	1770	31.914	
17148167	1495	562	-102	729.560	274.256	-49.776	2591	287	-759	181.370	20.090	-53.130	1770	31.914	
17158489	1445	645	-330	705.160	314.760	-161.040	2426	190	-532	169.820	13.300	-37.240	1770	31.914	
17168812	1279	632	-542	624.152	308.416	-264.496	2254	89	-348	157.780	6.230	-24.360	1770	31.914	
17179134	1285	564	-826	627.080	275.232	-403.088	2071	-9	-251	144.970	-0.630	-17.570	1773	31.926	
17189456	1463	616	-1132	713.944	300.608	-552.416	1874	-116	-186	131.180	-8.120	-13.020	1773	31.926	
17199779	1563	633	-1420	762.744	308.904	-692.960	1670	-240	-89	116.900	-16.800	-6.230	1773	31.926	
17210101	1634	831	-1732	797.392	405.528	-845.216	1458	-379	68	102.060	-26.530	4.760	1773	31.926	
17220423	1854	952	-2175	904.752	464.576	-1061.400	1241	-534	298	86.870	-37.380	20.860	1768	31.906	
17230746	2103	1021	-2595	1026.264	498.248	-1266.360	1013	-718	545	70.910	-50.260	38.150	1768	31.906	
17241068	2145	836	-3083	1046.760	407.968	-1504.504	761	-930	724	53.270	-65.100	50.680	1775	31.934	
17251390	2251	458	-3462	1098.488	223.504	-1689.456	461	-1156	798	32.270	-80.920	55.860	1775	31.934	
17261713	2885	152	-4059	1407.880	74.176	-1980.792	100	-1401	856	7.000	-98.070	59.920	1772	31.922	
17272035	3579	-153	-4818	1746.552	-74.664	-2351.184	-324	-1685	1007	-22.680	-117.950	70.490	1772	31.922	
17282357	3934	-472	-5373	1919.792	-230.336	-2622.024	-821	-2005	1246	-57.470	-140.350	87.220	1782	31.961	
17292680	4000	-847	-6182	1952.000	-413.336	-3016.816	-1421	-2334	1476	-99.470	-163.380	103.320	1782	31.961	
17303002	4681	-669	-7065	2284.328	-326.472	-3447.720	-2131	-2669	1556	-149.170	-186.830	108.920	1768	31.906	
17313324	5337	-1558	-7641	2604.456	-760.304	-3728.808	-2955	-3075	1165	-206.850	-215.250	81.550	1768	31.906	
17323647	6268	-2658	-8084	3058.784	-1297.104	-3944.992	-3937	-3597	65	-275.590	-251.790	4.550	1773	31.926	
17333969	7150	-4139	-8113	3489.200	-2019.832	-3959.144	-5060	-4288	-1408	-354.200	-300.160	-98.560	1773	31.926	
