Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
2593097	443	-1587	1450	216.184	-774.456	707.600	-1225	-4657	-3300	-85.750	-325.990	-231.000	1566	31.117	
2603419	428	-1534	1438	208.864	-748.592	701.744	-1162	-4639	-3325	-81.340	-324.730	-232.750	1566	31.117	
2613741	305	-1480	1497	148.840	-722.240	730.536	-1108	-4601	-3222	-77.560	-322.070	-225.540	1562	31.102	
2624063	184	-1478	1600	89.792	-721.264	780.800	-1075	-4539	-3050	-75.250	-317.730	-213.500	1562	31.102	
2634385	228	-1518	1521	111.264	-740.784	742.248	-1074	-4464	-2910	-75.180	-312.480	-203.700	1557	31.082	
2644707	153	-1609	1629	74.664	-785.192	794.952	-1108	-4392	-2830	-77.560	-307.440	-198.100	1557	31.082	
2655029	-50	-1717	1898	-24.400	-837.896	926.224	-1177	-4315	-2731	-82.390	-302.050	-191.170	1560	31.094	
2665352	-173	-1661	2177	-84.424	-810.568	1062.376	-1274	-4227	-2554	-89.180	-295.890	-178.780	1560	31.094	
2675674	-176	-1606	2380	-85.888	-783.728	1161.440	-1391	-4139	-2334	-97.370	-289.730	-163.380	1566	31.117	
2685996	10	-1441	2508	4.880	-703.208	1223.904	-1521	-4064	-2109	-106.470	-284.480	-147.630	1566	31.117	
2696318	132	-1308	2632	64.416	-638.304	1284.416	-1657	-4013	-1882	-115.990	-280.910	-131.740	1567	31.121	
2706640	280	-1279	2738	136.640	-624.152	1336.144	-1798	-3979	-1629	-125.860	-278.530	-114.030	1567	31.121	
2716962	356	-1353	2980	173.728	-660.264	1454.240	-1951	-3955	-1326	-136.570	-276.850	-92.820	1558	31.086	
2727284	201	-1360	3114	98.088	-663.680	1519.632	-2120	-3920	-944	-148.400	-274.400	-66.080	1558	31.086	
2737607	74	-1259	3201	36.112	-614.392	1562.088	-2302	-3856	-508	-161.140	-269.920	-35.560	1568	31.125	
2747929	26	-1112	3381	12.688	-542.656	1649.928	-2485	-3764	-119	-173.950	-263.480	-8.330	1568	31.125	
2758251	66	-959	3464	32.208	-467.992	1690.432	-2655	-3655	138	-185.850	-255.850	9.660	1568	31.125	
2768573	62	-918	3570	30.256	-447.984	1742.160	-2807	-3536	267	-196.490	-247.520	18.690	1568	31.125	
2778895	65	-1037	3742	31.720	-506.056	1826.096	-2949	-3408	313	-206.430	-238.560	21.910	1576	31.156	
2789217	143	-1133	3764	69.784	-552.904	1836.832	-3087	-3274	279	-216.090	-229.180	19.530	1576	31.156	
2799539	165	-986	3514	80.520	-481.168	1714.832	-3212	-3139	175	-224.840	-219.730	12.250	1581	31.176	
2809862	96	-949	3492	46.848	-463.112	1704.096	-3303	-2996	70	-231.210	-209.720	4.900	1581	31.176	
2820184	281	-634	3542	137.128	-309.392	1728.496	-3360	-2845	5	-235.200	-199.150	0.350	1574	31.148	
2830506	459	-737	3710	223.992	-359.656	1810.480	-3373	-2703	22	-236.110	-189.210	1.540	1574	31.148	
2840828	397	-717	3603	193.736	-349.896	1758.264	-3379	-2573	101	-236.530	-180.110	7.070	1571	31.137	
2851150	516	-966	3597	251.808	-471.408	1755.336	-3382	-2449	169	-236.740	-171.430	11.830	1571	31.137	
2861472	486	-1158	3502	237.168	-565.104	1708.976	-3402	-2343	169	-238.140	-164.010	11.830	1562	31.102	
2871794	359	-1260	3390	175.192	-614.880	1654.320	-3433	-2246	116	-240.310	-157.220	8.120	1562	31.102	
2882117	181	-1282	3312	88.328	-625.616	1616.256	-3468	-2154	21	-242.760	-150.780	1.470	1577	31.160	
2892439	21	-1385	3187	10.248	-675.880	1555.256	-3500	-2070	-154	-245.000	-144.900	-10.780	1577	31.160	
2902761	-145	-1391	3065	-70.760	-678.808	1495.720	-3539	-2000	-424	-247.730	-140.000	-29.680	1576	31.156	
2913083	-293	-1478	2815	-142.984	-721.264	1373.720	-3577	-1946	-755	-250.390	-136.220	-52.850	1576	31.156	
2923405	-394	-1554	3008	-192.272	-758.352	1467.904	-3616	-1903	-1040	-253.120	-133.210	-72.800	1568	31.125	
2933727	-364	-1511	2923	-177.632	-737.368	1426.424	-3652	-1869	-1197	-255.640	-130.830	-83.790	1568	31.125	
2944049	-444	-1513	3033	-216.672	-738.344	1480.104	-3682	-1843	-1241	-257.740	-129.010	-86.870	1564	31.109	
2954372	-572	-1697	2872	-279.136	-828.136	1401.536	-3720	-1814	-1229	-260.400	-126.980	-86.030	1564	31.109	
2964694	-756	-1828	2897	-368.928	-892.064	1413.736	-3790	-1778	-1252	-265.300	-124.460	-87.640	1575	31.152	
2975016	-700	-1907	2656	-341.600	-930.616	1296.128	-3891	-1745	-1399	-272.370	-122.150	-97.930	1575	31.152	
2985338	-450	-2218	2624	-219.600	-1082.384	1280.512	-4016	-1743	-1685	-281.120	-122.010	-117.950	1582	31.180	
2995660	-219	-2488	2693	-106.872	-1214.144	1314.184	-4168	-1786	-2010	-291.760	-125.020	-140.700	1582	31.180	
3005982	-87	-2775	2717	-42.456	-1354.200	1325.896	-4336	-1868	-2256	-303.520	-130.760	-157.920	1564	31.109	
3016304	14	-3104	2585	6.832	-1514.752	1261.480	-4519	-1974	-2402	-316.330	-138.180	-168.140	1564	31.109	
3026626	81	-3300	2327	39.528	-1610.400	1135.576	-4725	-2098	-2517	-330.750	-146.860	-176.190	1565	31.113	
3036948	367	-3417	2078	179.096	-1667.496	1014.064	-4941	-2246	-2700	-345.870	-157.220	-189.000	1565	31.113	
3047270	926	-3537	1575	451.888	-1726.056	768.600	-5150	-2443	-2993	-360.500	-171.010	-209.510	1572	31.141	
3057592	1328	-3839	1083	648.064	-1873.432	528.504	-5337	-2698	-3252	-373.590	-188.860	-227.640	1572	31.141	
3067914	1702	-3983	830	830.576	-1943.704	405.040	-5500	-2980	-3281	-385.000	-208.600	-229.670	1572	31.141	
3078236	2120	-3902	277	1034.560	-1904.176	135.176	-5618	-3264	-3085	-393.260	-228.480	-215.950	1572	31.141	
3088558	2704	-3643	-172	1319.552	-1777.784	-83.936	-5675	-3546	-2800	-397.250	-248.220	-196.000	1567	31.121	
3098880	3171	-3114	-992	1547.448	-1519.632	-484.096	-5653	-3834	-2547	-395.710	-268.380	-178.290	1567	31.121	
3109202	3589	-2688	-2028	1751.432	-1311.744	-989.664	-5535	-4118	-2369	-387.450	-288.260	-165.830	1587	31.199	
3119525	4009	-1882	-3206	1956.392	-918.416	-1564.528	-5319	-4396	-2300	-372.330	-307.720	-161.000	1587	31.199	
3129847	4489	-1290	-4496	2190.632	-629.520	-2194.048	-4973	-4670	-2371	-348.110	-326.900	-165.970	1572	31.141	
3140169	5194	-584	-5385	2534.672	-284.992	-2627.880	-4497	-4948	-2541	-314.790	-346.360	-177.870	1572	31.141	
3150491	5556	592	-6060	2711.328	288.896	-2957.280	-3871	-5226	-2663	-270.970	-365.820	-186.410	1578	31.164	
3160813	6045	1574	-6816	2949.960	768.112	-3326.208	-3073	-5471	-2631	-215.110	-382.970	-184.170	1578	31.164	
3171135	6630	2763	-7232	3235.440	1348.344	-3529.216	-2134	-5688	-2518	-149.380	-398.160	-176.260	1581	31.176	
3181457	7282	3878	-7555	3553.616	1892.464	-3686.840	-1054	-5890	-2335	-73.780	-412.300	-163.450	1581	31.176	
3191780	7722	5245	-7763	3768.336	2559.560	-3788.344	151	-6074	-1948	10.570	-425.180	-136.360	1572	31.141	
3202102	7857	6301	-8227	3834.216	3074.888	-4014.776	1459	-6233	-1308	102.130	-436.310	-91.560	1572	31.141	
3212424	6972	6739	-8730	3402.336	3288.632	-4260.240	2811	-6350	-521	196.770	-444.500	-36.470	1572	31.141	
3222746	5185	6962	-9317	2530.280	3397.456	-4546.696	4144	-6373	286	290.080	-446.110	20.020	1572	31.141	
3233068	2785	8116	-9704	1359.080	3960.608	-4735.552	5460	-6263	932	382.200	-438.410	65.240	1570	31.133	
3243390	527	9191	-10525	257.176	4485.208	-5136.200	6828	-6004	1085	477.960	-420.280	75.950	1570	31.133	
3253712	-766	11526	-10679	-373.808	5624.688	-5211.352	8317	-5603	350	582.190	-392.210	24.500	1569	31.129	
3264034	-291	14021	-10590	-142.008	6842.248	-5167.920	10036	-5071	-1167	702.520	-354.970	-81.690	1569	31.129	
3274356	2266	18043	-8998	1105.808	8804.984	-4391.024	12016	-4466	-2623	841.120	-312.620	-183.610	1572	31.141	
3284679	5656	21484	-6729	2760.128	10484.192	-3283.752	14260	-3956	-3155	998.200	-276.920	-220.850	1572	31.141	
3295001	8540	25737	-4076	4167.520	12559.656	-1989.088	16751	-3801	-2627	1172.570	-266.070	-183.890	1574	31.148	
3305323	11369	29012	-1560	5548.072	14157.856	-761.280	19201	-4018	-1405	1344.070	-281.260	-98.350	1574	31.148	
3315645	14077	31670	972	6869.576	15454.960	474.336	21487	-4716	-249	1504.090	-330.120	-17.430	1572	31.141	
3325967	15880	30600	1953	7749.440	14932.800	953.064	23389	-5799	567	1637.230	-405.930	39.690	1572	31.141	
3336289	12942	26379	-70	6315.696	12872.952	-34.160	24565	-7011	1227	1719.550	-490.770	85.890	1572	31.141	
3346611	13239	5860	4108	6460.632	2859.680	2004.704	18164	-7926	11575	1271.480	-554.820	810.250	1572	31.141	
3356933	4413	6949	-3097	2153.544	3391.112	-1511.336	2894	-6679	27353	202.580	-467.530	1914.710	1571	31.137	
3367255	-3334	17124	-4611	-1626.992	8356.512	-2250.168	2648	-11771	8520	185.360	-823.970	596.400	1571	31.137	
3377578	866	19440	-11461	422.608	9486.720	-5592.968	5231	-14283	-11049	366.170	-999.810	-773.430	1568	31.125	
3387900	486	11388	-11934	237.168	5557.344	-5823.792	9789	-12362	-16050	685.230	-865.340	-1123.500	1568	31.125	
3398223	3272	8705	-13436	1596.736	4248.040	-6556.768	11632	-8965	-10828	814.240	-627.550	-757.960	1569	31.129	
3408545	6280	8228	-12542	3064.640	4015.264	-6120.496	11682	-6547	-3021	817.740	-458.290	-211.470	1569	31.129	
3418867	4858	9924	-11651	2370.704	4842.912	-5685.688	11009	-5506	1710	770.630	-385.420	119.700	1556	31.078	
3429189	3211	10549	-10326	1566.968	5147.912	-5039.088	10219	-4977	1609	715.330	-348.390	112.630	1556	31.078	
3439511	2917	10990	-8675	1423.496	5363.120	-4233.400	9653	-4301	-1281	675.710	-301.070	-89.670	1549	31.051	
3449833	4194	10438	-7859	2046.672	5093.744	-3835.192	9300	-3337	-3880	651.000	-233.590	-271.600	1549	31.051	
3460155	4540	9244	-7896	2215.520	4511.072	-3853.248	9020	-2255	-4671	631.400	-157.850	-326.970	1547	31.043	
3470478	4188	9459	-8125	2043.744	4615.992	-3965.000	8742	-1208	-3957	611.940	-84.560	-276.990	1547	31.043	
3480800	4394	10243	-8059	2144.272	4998.584	-3932.792	8563	-311	-3000	599.410	-21.770	-210.000	1554	31.070	
3491122	4879	11432	-7449	2380.952	5578.816	-3635.112	8560	402	-2550	599.200	28.140	-178.500	1554	31.070	
3501444	5305	12233	-6504	2588.840	5969.704	-3173.952	8743	985	-2277	612.010	68.950	-159.390	1532	30.984	
3511766	5572	12213	-5691	2719.136	5959.944	-2777.208	9038	1457	-1769	632.660	101.990	-123.830	1532	30.984	
3522088	5238	11729	-5188	2556.144	5723.752	-2531.744	9352	1803	-1125	654.640	126.210	-78.750	1524	30.953	
3532410	4432	11023	-4843	2162.816	5379.224	-2363.384	9621	2063	-568	673.470	144.410	-39.760	1524	30.953	
3542732	3717	9860	-4800	1813.896	4811.680	-2342.400	9799	2287	-284	685.930	160.090	-19.880	1525	30.957	
3553054	3490	8625	-4962	1703.120	4209.000	-2421.456	9841	2509	-416	688.870	175.630	-29.120	1525	30.957	
3563376	4096	7876	-4933	1998.848	3843.488	-2407.304	9733	2740	-829	681.310	191.800	-58.030	1514	30.914	
3573698	4670	7025	-4774	2278.960	3428.200	-2329.712	9503	2954	-1194	665.210	206.780	-83.580	1514	30.914	
3584020	4352	5953	-4547	2123.776	2905.064	-2218.936	9166	3151	-1251	641.620	220.570	-87.570	1524	30.953	
3594342	3520	4897	-4137	1717.760	2389.736	-2018.856	8743	3352	-990	612.010	234.640	-69.300	1524	30.953	
3604664	2614	4095	-3571	1275.632	1998.360	-1742.648	8267	3563	-604	578.690	249.410	-42.280	1521	30.941	
3614987	1724	3623	-3161	841.312	1768.024	-1542.568	7779	3773	-252	544.530	264.110	-17.640	1521	30.941	
3625309	1095	3367	-2741	534.360	1643.096	-1337.608	7299	3978	-227	510.930	278.460	-15.890	1524	30.953	
3635631	613	3040	-2370	299.144	1483.520	-1156.560	6808	4186	-783	476.560	293.020	-54.810	1524	30.953	
3645953	560	2665	-2022	273.280	1300.520	-986.736	6262	4424	-1804	438.340	309.680	-126.280	1536	31.000	
3656275	1066	2574	-1664	520.208	1256.112	-812.032	5644	4675	-3069	395.080	327.250	-214.830	1536	31.000	
3666598	1729	2618	-1253	843.752	1277.584	-611.464	4970	4893	-4304	347.900	342.510	-301.280	1538	31.008	
3676920	2415	2280	-782	1178.520	1112.640	-381.616	4267	5053	-5207	298.690	353.710	-364.490	1538	31.008	
3687242	2931	1954	-931	1430.328	953.552	-454.328	3539	5124	-5605	247.730	358.680	-392.350	1530	30.977	
3697564	2979	1667	-676	1453.752	813.496	-329.888	2830	5105	-5503	198.100	357.350	-385.210	1530	30.977	
3707886	3500	1401	-916	1708.000	683.688	-447.008	2163	5003	-5155	151.410	350.210	-360.850	1535	30.996	
3718208	3711	1329	-1017	1810.968	648.552	-496.296	1563	4795	-4684	109.410	335.650	-327.880	1535	30.996	
3728530	3466	1524	-892	1691.408	743.712	-435.296	1065	4520	-3982	74.550	316.400	-278.740	1537	31.004	
3738852	3484	1610	-871	1700.192	785.680	-425.048	688	4204	-3234	48.160	294.280	-226.380	1537	31.004	
3749174	3304	1653	-653	1612.352	806.664	-318.664	415	3840	-2650	29.050	268.800	-185.500	1541	31.020	
3759496	2853	1694	-542	1392.264	826.672	-264.496	224	3458	-2229	15.680	242.060	-156.030	1541	31.020	
3769818	2737	1550	-514	1335.656	756.400	-250.832	90	3085	-1994	6.300	215.950	-139.580	1531	30.980	
3780140	2666	1294	-415	1301.008	631.472	-202.520	-15	2707	-1885	-1.050	189.490	-131.950	1531	30.980	
3790462	2310	1310	-397	1127.280	639.280	-193.736	-94	2341	-1654	-6.580	163.870	-115.780	1530	30.977	
3800784	2098	1223	-368	1023.824	596.824	-179.584	-137	2005	-1279	-9.590	140.350	-89.530	1530	30.977	
3811106	1864	1206	-275	909.632	588.528	-134.200	-151	1688	-939	-10.570	118.160	-65.730	1537	31.004	
3821428	1502	1243	-194	732.976	606.584	-94.672	-144	1395	-734	-10.080	97.650	-51.380	1537	31.004	
3831750	1278	1247	-228	623.664	608.536	-111.264	-120	1131	-724	-8.400	79.170	-50.680	1537	31.004	
3842072	1252	1104	-91	610.976	538.752	-44.408	-89	891	-899	-6.230	62.370	-62.930	1537	31.004	
3852394	1113	1016	66	543.144	495.808	32.208	-58	668	-1094	-4.060	46.760	-76.580	1545	31.035	
3862716	950	934	115	463.600	455.792	56.120	-24	477	-1167	-1.680	33.390	-81.690	1545	31.035	
3873038	766	892	178	373.808	435.296	86.864	13	324	-1136	0.910	22.680	-79.520	1541	31.020	
3883360	724	845	209	353.312	412.360	101.992	52	204	-1104	3.640	14.280	-77.280	1541	31.020	
3893682	709	788	181	345.992	384.544	88.328	90	105	-1120	6.300	7.350	-78.400	1538	31.008	
3904004	580	753	182	283.040	367.464	88.816	128	29	-1158	8.960	2.030	-81.060	1538	31.008	
3914326	371	593	283	181.048	289.384	138.104	161	-16	-1200	11.270	-1.120	-84.000	1546	31.039	
3924648	319	476	349	155.672	232.288	170.312	186	-30	-1261	13.020	-2.100	-88.270	1546	31.039	
3934970	112	412	497	54.656	201.056	242.536	206	-18	-1349	14.420	-1.260	-94.430	1549	31.051	
3945292	-75	293	697	-36.600	142.984	340.136	225	26	-1487	15.750	1.820	-104.090	1549	31.051	
3955614	-108	332	850	-52.704	162.016	414.800	240	100	-1655	16.800	7.000	-115.850	1543	31.027	
3965936	-95	344	978	-46.360	167.872	477.264	273	196	-1793	19.110	13.720	-125.510	1543	31.027	
3976258	27	397	1119	13.176	193.736	546.072	296	304	-1865	20.720	21.280	-130.550	1550	31.055	
3986580	184	528	1202	89.792	257.664	586.576	327	413	-1882	22.890	28.910	-131.740	1550	31.055	
3996902	379	567	1297	184.952	276.696	632.936	375	518	-1884	26.250	36.260	-131.880	1550	31.055	
4007224	406	561	1616	198.128	273.768	788.608	421	614	-1892	29.470	42.980	-132.440	1550	31.055	
4017546	335	640	1858	163.480	312.320	906.704	456	716	-1861	31.920	50.120	-130.270	1541	31.020	
4027868	486	803	2002	237.168	391.864	976.976	493	826	-1811	34.510	57.820	-126.770	1541	31.020	
4038190	725	1071	2052	353.800	522.648	1001.376	534	921	-1784	37.380	64.470	-124.880	1547	31.043	
4048513	1107	1406	2075	540.216	686.128	1012.600	578	992	-1784	40.460	69.440	-124.880	1547	31.043	
4058835	1431	1656	2070	698.328	808.128	1010.160	633	1028	-1803	44.310	71.960	-126.210	1554	31.070	
4069157	1550	1799	2079	756.400	877.912	1014.552	693	1037	-1797	48.510	72.590	-125.790	1554	31.070	
4079479	1471	1749	2019	717.848	853.512	985.272	750	1035	-1723	52.500	72.450	-120.610	1560	31.094	
4089801	1389	1527	1995	677.832	745.176	973.560	786	1033	-1608	55.020	72.310	-112.560	1560	31.094	
4100124	1357	1404	1915	662.216	685.152	934.520	793	1026	-1503	55.510	71.820	-105.210	1553	31.066	
4110446	1218	1745	1812	594.384	851.560	884.256	767	1007	-1482	53.690	70.490	-103.740	1553	31.066	
4120768	1386	1826	1839	676.368	891.088	897.432	736	973	-1628	51.520	68.110	-113.960	1548	31.047	
4131090	1265	2257	1728	617.320	1101.416	843.264	711	935	-1716	49.770	65.450	-120.120	1548	31.047	
4141412	1039	2494	1698	507.032	1217.072	828.624	700	897	-1826	49.000	62.790	-127.820	1555	31.074	
4151734	963	2648	1810	469.944	1292.224	883.280	651	848	-1887	45.570	59.360	-132.090	1555	31.074	
4162056	1055	2278	1757	514.840	1111.664	857.416	546	782	-1716	38.220	54.740	-120.120	1562	31.102	
4172378	1242	2307	1447	606.096	1125.816	706.136	421	692	-1549	29.470	48.440	-108.430	1562	31.102	
4182700	1273	2344	1340	621.224	1143.872	653.920	350	589	-1533	24.500	41.230	-107.310	1559	31.090	
4193022	1296	2341	1298	632.448	1142.408	633.424	325	486	-1565	22.750	34.020	-109.550	1559	31.090	
4203344	1327	2367	1211	647.576	1155.096	590.968	323	385	-1590	22.610	26.950	-111.300	1557	31.082	
4213666	1303	2324	1169	635.864	1134.112	570.472	330	280	-1587	23.100	19.600	-111.090	1557	31.082	
4223989	1144	2249	1136	558.272	1097.512	554.368	332	172	-1548	23.240	12.040	-108.360	1564	31.109	
4234311	917	2123	1048	447.496	1036.024	511.424	326	62	-1471	22.820	4.340	-102.970	1564	31.109	
4244633	879	2108	986	428.952	1028.704	481.168	312	-50	-1385	21.840	-3.500	-96.950	1552	31.063	
4254955	849	1985	916	414.312	968.680	447.008	298	-162	-1265	20.860	-11.340	-88.550	1552	31.063	
4265277	609	1773	932	297.192	865.224	454.816	271	-260	-1065	18.970	-18.200	-74.550	1549	31.051	
4275599	561	1715	863	273.768	836.920	421.144	227	-341	-800	15.890	-23.870	-56.000	1549	31.051	
4285921	541	1632	827	264.008	796.416	403.576	177	-420	-501	12.390	-29.400	-35.070	1556	31.078	
4296243	467	1534	875	227.896	748.592	427.000	123	-495	-217	8.610	-34.650	-15.190	1556	31.078	
4306565	373	1411	859	182.024	688.568	419.192	64	-564	7	4.480	-39.480	0.490	1556	31.078	
4316887	303	1332	849	147.864	650.016	414.312	-1	-621	158	-0.070	-43.470	11.060	1556	31.078	
4327209	264	1252	821	128.832	610.976	400.648	-71	-674	224	-4.970	-47.180	15.680	1563	31.105	
4337531	151	1138	772	73.688	555.344	376.736	-151	-727	197	-10.570	-50.890	13.790	1563	31.105	
4347854	239	1215	851	116.632	592.920	415.288	-240	-782	73	-16.800	-54.740	5.110	1552	31.063	
4358176	193	1258	742	94.184	613.904	362.096	-325	-846	-131	-22.750	-59.220	-9.170	1552	31.063	
4368498	168	1114	715	81.984	543.632	348.920	-405	-908	-381	-28.350	-63.560	-26.670	1563	31.105	
4378820	310	1023	743	151.280	499.224	362.584	-488	-965	-650	-34.160	-67.550	-45.500	1563	31.105	
4389142	490	984	675	239.120	480.192	329.400	-570	-1025	-896	-39.900	-71.750	-62.720	1557	31.082	
4399464	587	914	633	286.456	446.032	308.904	-650	-1086	-1068	-45.500	-76.020	-74.760	1557	31.082	
4409786	543	835	820	264.984	407.480	400.160	-737	-1146	-1168	-51.590	-80.220	-81.760	1561	31.098	
4420109	435	966	847	212.280	471.408	413.336	-828	-1204	-1238	-57.960	-84.280	-86.660	1561	31.098	
4430431	465	988	932	226.920	482.144	454.816	-914	-1259	-1298	-63.980	-88.130	-90.860	1568	31.125	
4440753	421	1173	812	205.448	572.424	396.256	-995	-1314	-1335	-69.650	-91.980	-93.450	1568	31.125	
4451075	369	1560	837	180.072	761.280	408.456	-1062	-1361	-1338	-74.340	-95.270	-93.660	1569	31.129	
4461397	448	1598	919	218.624	779.824	448.472	-1105	-1401	-1335	-77.350	-98.070	-93.450	1569	31.129	
4471719	554	1911	844	270.352	932.568	411.872	-1139	-1433	-1336	-79.730	-100.310	-93.520	1567	31.121	
4482041	765	2350	833	373.320	1146.800	406.504	-1147	-1459	-1334	-80.290	-102.130	-93.380	1567	31.121	
4492363	1679	3078	698	819.352	1502.064	340.624	-1107	-1507	-1340	-77.490	-105.490	-93.800	1562	31.102	
4502685	527	3130	1013	257.176	1527.440	494.344	-996	-1600	-1359	-69.720	-112.000	-95.130	1562	31.102	
4513007	193	2883	1720	94.184	1406.904	839.360	-873	-1607	-1322	-61.110	-112.490	-92.540	1571	31.137	
4523329	686	3154	1424	334.768	1539.152	694.912	-744	-1577	-1211	-52.080	-110.390	-84.770	1571	31.137	
4533651	976	3365	1044	476.288	1642.120	509.472	-590	-1556	-1074	-41.300	-108.920	-75.180	1555	31.074	
4543974	1041	3035	957	508.008	1481.080	467.016	-428	-1554	-927	-29.960	-108.780	-64.890	1555	31.074	
4554296	696	2471	1118	339.648	1205.848	545.584	-309	-1564	-766	-21.630	-109.480	-53.620	1557	31.082	
4564618	562	2629	1093	274.256	1282.952	533.384	-236	-1562	-567	-16.520	-109.340	-39.690	1557	31.082	
4574940	489	2797	1142	238.632	1364.936	557.296	-152	-1558	-354	-10.640	-109.060	-24.780	1569	31.129	
4585262	371	3047	1166	181.048	1486.936	569.008	-43	-1555	-171	-3.010	-108.850	-11.970	1569	31.129	
4595584	312	2970	1103	152.256	1449.360	538.264	99	-1552	-14	6.930	-108.640	-0.980	1559	31.090	
4605906	194	2915	929	94.672	1422.520	453.352	251	-1554	123	17.570	-108.780	8.610	1559	31.090	
4616229	117	2674	733	57.096	1304.912	357.704	409	-1554	243	28.630	-108.780	17.010	1573	31.145	
4626551	51	2466	606	24.888	1203.408	295.728	560	-1553	358	39.200	-108.710	25.060	1573	31.145	
4636873	81	2069	410	39.528	1009.672	200.080	692	-1552	451	48.440	-108.640	31.570	1570	31.133	
4647195	80	1736	210	39.040	847.168	102.480	795	-1549	506	55.650	-108.430	35.420	1570	31.133	
4657517	17	1671	114	8.296	815.448	55.632	874	-1540	507	61.180	-107.800	35.490	1562	31.102	
4667839	9	1727	92	4.392	842.776	44.896	946	-1527	417	66.220	-106.890	29.190	1562	31.102	
4678161	116	1993	96	56.608	972.584	46.848	1030	-1529	209	72.100	-107.030	14.630	1575	31.152	
4688484	154	2137	141	75.152	1042.856	68.808	1144	-1555	-104	80.080	-108.850	-7.280	1575	31.152	
4698806	164	2031	174	80.032	991.128	84.912	1277	-1593	-420	89.390	-111.510	-29.400	1575	31.152	
4709128	286	1943	204	139.568	948.184	99.552	1410	-1626	-636	98.700	-113.820	-44.520	1575	31.152	
4719450	320	1837	219	156.160	896.456	106.872	1531	-1652	-695	107.170	-115.640	-48.650	1564	31.109	
4729772	345	1736	252	168.360	847.168	122.976	1633	-1668	-599	114.310	-116.760	-41.930	1564	31.109	
4740094	378	1624	269	184.464	792.512	131.272	1713	-1675	-387	119.910	-117.250	-27.090	1563	31.105	
4750416	388	1427	202	189.344	696.376	98.576	1763	-1684	-128	123.410	-117.880	-8.960	1563	31.105	
4760739	399	1210	129	194.712	590.480	62.952	1780	-1695	123	124.600	-118.650	8.610	1567	31.121	
4771061	397	992	103	193.736	484.096	50.264	1759	-1711	323	123.130	-119.770	22.610	1567	31.121	
