Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	
28243355	-10025	-2847	669	-1223.050	-347.334	81.618	
28263669	-10051	-3242	363	-1226.222	-395.524	44.286	
28283986	-9869	-3415	-35	-1204.018	-416.630	-4.270	
28304304	-9660	-3154	-390	-1178.520	-384.788	-47.580	
28324621	-9662	-2615	-472	-1178.764	-319.030	-57.584	
28344936	-9578	-1881	-166	-1168.516	-229.482	-20.252	
28365251	-9305	-1257	14	-1135.210	-153.354	1.708	
28385563	-9175	-934	-409	-1119.350	-113.948	-49.898	
28405877	-9089	-962	-935	-1108.858	-117.364	-114.070	
28426193	-8760	-1356	-1184	-1068.720	-165.432	-144.448	
28446510	-8349	-1859	-1311	-1018.578	-226.798	-159.942	
28466829	-8137	-2199	-1373	-992.714	-268.278	-167.506	
28487146	-8198	-2261	-1853	-1000.156	-275.842	-226.066	
28507462	-8333	-2133	-2120	-1016.626	-260.226	-258.640	
28527780	-8320	-1903	-1987	-1015.040	-232.166	-242.414	
28548098	-7961	-1675	-2010	-971.242	-204.350	-245.220	
28568414	-7801	-1281	-1863	-951.722	-156.282	-227.286	
28588730	-8231	-511	-1721	-1004.182	-62.342	-209.962	
28609050	-8164	193	-1123	-996.008	23.546	-137.006	
28629365	-6752	354	-325	-823.744	43.188	-39.650	
28649682	-5284	-158	501	-644.648	-19.276	61.122	
28669999	-4374	-1000	1330	-533.628	-122.000	162.260	
28690314	-3817	-1878	1776	-465.674	-229.116	216.672	
28710629	-3673	-2182	1708	-448.106	-266.204	208.376	
28730944	-4475	-2168	1528	-545.950	-264.496	186.416	
28751259	-6184	-2216	1298	-754.448	-270.352	158.356	
28771577	-7935	-2355	1354	-968.070	-287.310	165.188	
28791896	-9190	-2322	1789	-1121.180	-283.284	218.258	
28812215	-9726	-1960	2453	-1186.572	-239.120	299.266	
28832533	-9534	-1831	3467	-1163.148	-223.382	422.974	
28852851	-9550	-2014	3611	-1165.100	-245.708	440.542	
28873173	-10074	-2594	3129	-1229.028	-316.468	381.738	
28893493	-10573	-3392	2668	-1289.906	-413.824	325.496	
28913810	-10782	-4217	2500	-1315.404	-514.474	305.000	
28934129	-10568	-4593	3026	-1289.296	-560.346	369.172	
28954442	-10192	-4179	2738	-1243.424	-509.838	334.036	
28974745	-9743	-3572	2464	-1188.646	-435.784	300.608	
28995044	-9151	-3636	2429	-1116.422	-443.592	296.338	
29015343	-8360	-4526	2157	-1019.920	-552.172	263.154	
29035643	-7824	-5741	1509	-954.528	-700.402	184.098	
29055943	-7553	-7528	280	-921.466	-918.416	34.160	
29076242	-7722	-10021	-1550	-942.084	-1222.562	-189.100	
29096543	-8208	-10385	-2144	-1001.376	-1266.970	-261.568	
29116844	-8639	-6757	-1344	-1053.958	-824.354	-163.968	
29137145	-8264	-3410	-737	-1008.208	-416.020	-89.914	
29157442	-7796	-2430	-1371	-951.112	-296.460	-167.262	
29177742	-8803	-2873	-1543	-1073.966	-350.506	-188.246	
29198042	-9763	-2516	-928	-1191.086	-306.952	-113.216	
29218342	-9513	-3302	-1095	-1160.586	-402.844	-133.590	
29238640	-9926	-5721	-2658	-1210.972	-697.962	-324.276	
29258938	-10154	-6894	-4027	-1238.788	-841.068	-491.294	
29279239	-9443	-6165	-4272	-1152.046	-752.130	-521.184	
29299537	-9007	-5294	-4038	-1098.854	-645.868	-492.636	
29319840	-8909	-4973	-4361	-1086.898	-606.706	-532.042	
29340141	-8914	-4887	-4535	-1087.508	-596.214	-553.270	
29360441	-9029	-5293	-4206	-1101.538	-645.746	-513.132	
29380742	-9196	-6212	-3953	-1121.912	-757.864	-482.266	
29401043	-9099	-7317	-4695	-1110.078	-892.674	-572.790	
29421342	-9218	-8088	-5527	-1124.596	-986.736	-674.294	
29441642	-9516	-8017	-4905	-1160.952	-978.074	-598.410	
29461943	-9733	-7557	-4472	-1187.426	-921.954	-545.584	
29482244	-9862	-7583	-4578	-1203.164	-925.126	-558.516	
29502543	-9917	-6857	-4310	-1209.874	-836.554	-525.820	
29522842	-10425	-6301	-4492	-1271.850	-768.722	-548.024	
29543142	-10704	-5208	-4702	-1305.888	-635.376	-573.644	
29563442	-9999	-3491	-3927	-1219.878	-425.902	-479.094	
29583742	-8919	-2743	-3131	-1088.118	-334.646	-381.982	
29604040	-8199	-2142	-2424	-1000.278	-261.324	-295.728	
29624339	-7877	-1620	-1748	-960.994	-197.640	-213.256	
29644636	-7853	-1160	-1405	-958.066	-141.520	-171.410	
29664935	-7640	-704	-1126	-932.080	-85.888	-137.372	
29685231	-7312	-564	-885	-892.064	-68.808	-107.970	
29705528	-7051	-426	-766	-860.222	-51.972	-93.452	
29725823	-6834	-134	-435	-833.748	-16.348	-53.070	
29746122	-6908	25	-41	-842.776	3.050	-5.002	
29766420	-7266	-285	495	-886.452	-34.770	60.390	
29786717	-7749	-776	926	-945.378	-94.672	112.972	
29807014	-7930	-1096	1374	-967.460	-133.712	167.628	
29827309	-8041	-1149	1753	-981.002	-140.178	213.866	
29847606	-8141	-765	1903	-993.202	-93.330	232.166	
29867904	-8140	-460	1855	-993.080	-56.120	226.310	
29888201	-8345	-579	1785	-1018.090	-70.638	217.770	
29908499	-9001	-776	1879	-1098.122	-94.672	229.238	
29928798	-9863	-566	2234	-1203.286	-69.052	272.548	
29949098	-10699	149	2368	-1305.278	18.178	288.896	
29969397	-11456	480	2650	-1397.632	58.560	323.300	
29989698	-11625	-439	3075	-1418.250	-53.558	375.150	
30009997	-11194	-1429	3339	-1365.668	-174.338	407.358	
30030296	-10524	-1839	3314	-1283.928	-224.358	404.308	
30050593	-10030	-2254	3004	-1223.660	-274.988	366.488	
30070890	-9579	-2654	2673	-1168.638	-323.788	326.106	
30091191	-9224	-2636	2492	-1125.328	-321.592	304.024	
30111491	-8887	-2603	2576	-1084.214	-317.566	314.272	
30131786	-8387	-2304	2661	-1023.214	-281.088	324.642	
30152086	-7894	-1824	2634	-963.068	-222.528	321.348	
30172384	-7556	-1516	2721	-921.832	-184.952	331.962	
30192683	-7466	-1737	2796	-910.852	-211.914	341.112	
30212984	-7392	-2321	2735	-901.824	-283.162	333.670	
30233285	-7297	-2805	2672	-890.234	-342.210	325.984	
30253585	-7502	-3393	2535	-915.244	-413.946	309.270	
30273885	-8201	-4005	2285	-1000.522	-488.610	278.770	
30294187	-9326	-4265	1972	-1137.772	-520.330	240.584	
30314487	-11707	-4507	1662	-1428.254	-549.854	202.764	
30334786	-14664	-4684	1719	-1789.008	-571.448	209.718	
30355085	-14511	-4181	1790	-1770.342	-510.082	218.380	
30375384	-12376	-3224	1596	-1509.872	-393.328	194.712	
30395684	-10526	-2228	1315	-1284.172	-271.816	160.430	
30415986	-10734	-1719	956	-1309.548	-209.718	116.632	
30436288	-12369	-1416	709	-1509.018	-172.752	86.498	
30456586	-12997	-848	505	-1585.634	-103.456	61.610	
30476885	-13238	-586	315	-1615.036	-71.492	38.430	
30497183	-12514	-592	330	-1526.708	-72.224	40.260	
30517481	-10814	-695	352	-1319.308	-84.790	42.944	
30537779	-9690	-849	265	-1182.180	-103.578	32.330	
30558080	-9095	-935	152	-1109.590	-114.070	18.544	
30578378	-8736	-931	-81	-1065.792	-113.582	-9.882	
30598677	-8300	-1101	-294	-1012.600	-134.322	-35.868	
30618980	-7724	-1562	-231	-942.328	-190.564	-28.182	
30639279	-7209	-1913	-15	-879.498	-233.386	-1.830	
30659578	-6867	-2020	-170	-837.774	-246.440	-20.740	
30679878	-6611	-1683	-298	-806.542	-205.326	-36.356	
30700177	-6167	-1188	-156	-752.374	-144.936	-19.032	
30720476	-5487	-848	-13	-669.414	-103.456	-1.586	
30740774	-4823	-235	116	-588.406	-28.670	14.152	
30761075	-4480	170	264	-546.560	20.740	32.208	
30781375	-4383	-33	516	-534.726	-4.026	62.952	
30801673	-4504	-398	623	-549.488	-48.556	76.006	
30821973	-4797	-621	829	-585.234	-75.762	101.138	
30842273	-5802	-899	860	-707.844	-109.678	104.920	
30862572	-7523	-1215	824	-917.806	-148.230	100.528	
30882872	-8917	-1255	829	-1087.874	-153.110	101.138	
30903173	-9687	-1236	879	-1181.814	-150.792	107.238	
30923476	-9870	-1914	1360	-1204.140	-233.508	165.920	
30943774	-9086	-2909	2055	-1108.492	-354.898	250.710	
30964073	-8599	-3387	2852	-1049.078	-413.214	347.944	
30984376	-9211	-3009	3352	-1123.742	-367.098	408.944	
31004674	-10750	-2061	3017	-1311.500	-251.442	368.074	
31024973	-11694	-1876	2151	-1426.668	-228.872	262.422	
31045274	-11694	-1392	1338	-1426.668	-169.824	163.236	
31065573	-11185	-206	1420	-1364.570	-25.132	173.240	
31085870	-10406	486	2267	-1269.532	59.292	276.574	
31106170	-9898	366	2763	-1207.556	44.652	337.086	
31126471	-9564	-540	2560	-1166.808	-65.880	312.320	
31146771	-9294	-1484	2042	-1133.868	-181.048	249.124	
31167072	-9040	-2673	1533	-1102.880	-326.106	187.026	
31187372	-8521	-4297	1576	-1039.562	-524.234	192.272	
31207670	-7956	-5554	2119	-970.632	-677.588	258.518	
31227967	-7485	-6031	2799	-913.170	-735.782	341.478	
31248265	-7351	-5967	3365	-896.822	-727.974	410.530	
31268562	-7428	-5308	3811	-906.216	-647.576	464.942	
31288862	-7547	-4249	4140	-920.734	-518.378	505.080	
31309159	-8059	-3077	4213	-983.198	-375.394	513.986	
31329458	-8983	-2343	3909	-1095.926	-285.846	476.898	
31349756	-9890	-2314	3735	-1206.580	-282.308	455.670	
31370055	-10742	-2038	2912	-1310.524	-248.636	355.264	
31390352	-12412	-2082	1570	-1514.264	-254.004	191.540	
31410651	-14351	-2165	957	-1750.822	-264.130	116.754	
31430950	-14480	-2364	1064	-1766.560	-288.408	129.808	
31451251	-12624	-2432	1024	-1540.128	-296.704	124.928	
31471551	-9787	-2456	735	-1194.014	-299.632	89.670	
31491854	-7874	-2366	138	-960.628	-288.652	16.836	
31512152	-8472	-2411	-214	-1033.584	-294.142	-26.108	
31532454	-11249	-2090	-718	-1372.378	-254.980	-87.596	
31552754	-12778	-1678	-1440	-1558.916	-204.716	-175.680	
31573056	-11704	-1779	-2193	-1427.888	-217.038	-267.546	
31593357	-9914	-2656	-2230	-1209.508	-324.032	-272.060	
31613658	-9086	-3869	-2291	-1108.492	-472.018	-279.502	
31633959	-9192	-4682	-2616	-1121.424	-571.204	-319.152	
31654258	-9596	-4210	-2591	-1170.712	-513.620	-316.102	
31674560	-9787	-3324	-2329	-1194.014	-405.528	-284.138	
31694861	-9645	-3001	-2522	-1176.690	-366.122	-307.684	
31715160	-9381	-2687	-2753	-1144.482	-327.814	-335.866	
31735461	-9148	-2082	-2696	-1116.056	-254.004	-328.912	
31755764	-8855	-1789	-2533	-1080.310	-218.258	-309.026	
31776064	-8550	-1674	-2116	-1043.100	-204.228	-258.152	
31796362	-8296	-1543	-1676	-1012.112	-188.246	-204.472	
31816662	-7933	-1347	-1373	-967.826	-164.334	-167.506	
31836962	-7563	-1142	-933	-922.686	-139.324	-113.826	
31857259	-7314	-1068	-288	-892.308	-130.296	-35.136	
31877556	-6921	-907	196	-844.362	-110.654	23.912	
31897855	-6560	-510	626	-800.320	-62.220	76.372	
31918155	-6584	-151	894	-803.248	-18.422	109.068	
31938456	-6881	59	941	-839.482	7.198	114.802	
31958754	-7051	-149	870	-860.222	-18.178	106.140	
31979056	-6865	-660	719	-837.530	-80.520	87.718	
31999355	-6133	-1397	1371	-748.226	-170.434	167.262	
32019656	-5022	-1963	2332	-612.684	-239.486	284.504	
32039956	-4269	-2043	2468	-520.818	-249.246	301.096	
32060255	-4530	-2128	2195	-552.660	-259.616	267.790	
32080554	-5751	-2192	1959	-701.622	-267.424	238.998	
32100854	-7221	-1747	1864	-880.962	-213.134	227.408	
32121154	-8981	-1371	1753	-1095.682	-167.262	213.866	
32141453	-10395	-1050	1783	-1268.190	-128.100	217.526	
32161750	-10761	-863	1946	-1312.842	-105.286	237.412	
32182051	-10438	-1030	1986	-1273.436	-125.660	242.292	
32202349	-10247	-1507	2193	-1250.134	-183.854	267.546	
32222648	-10211	-1862	2857	-1245.742	-227.164	348.554	
32242947	-10244	-1757	2938	-1249.768	-214.354	358.436	
32263243	-10371	-1315	2229	-1265.262	-160.430	271.938	
32283543	-10417	-1220	2059	-1270.874	-148.840	251.198	
32303841	-10310	-1451	2511	-1257.820	-177.022	306.342	
32324140	-10071	-1599	2691	-1228.662	-195.078	328.302	
32344439	-9703	-1971	2599	-1183.766	-240.462	317.078	
32364737	-9318	-2814	2587	-1136.796	-343.308	315.614	
32385035	-9131	-3943	2533	-1113.982	-481.046	309.026	
32405334	-9155	-4941	2359	-1116.910	-602.802	287.798	
32425630	-8815	-5721	1484	-1075.430	-697.962	181.048	
32445927	-8790	-6260	437	-1072.380	-763.720	53.314	
32466224	-9770	-6039	-262	-1191.940	-736.758	-31.964	
32486521	-11014	-4999	-346	-1343.708	-609.878	-42.212	
32506818	-12409	-4004	-309	-1513.898	-488.488	-37.698	
32527116	-12731	-3161	128	-1553.182	-385.642	15.616	
32547416	-11779	-2961	557	-1437.038	-361.242	67.954	
32567715	-10170	-3433	617	-1240.740	-418.826	75.274	
32588014	-8303	-3523	410	-1012.966	-429.806	50.020	
32608313	-7676	-3634	186	-936.472	-443.348	22.692	
32628615	-9450	-3857	-229	-1152.900	-470.554	-27.938	
32648916	-10962	-3685	-557	-1337.364	-449.570	-67.954	
32669216	-11558	-3131	-761	-1410.076	-381.982	-92.842	
32689515	-11706	-2565	-867	-1428.132	-312.930	-105.774	
32709814	-10840	-2214	-918	-1322.480	-270.108	-111.996	
32730113	-9943	-1841	-888	-1213.046	-224.602	-108.336	
32750411	-9604	-1258	-707	-1171.688	-153.476	-86.254	
32770710	-9303	-619	-471	-1134.966	-75.518	-57.462	
32791010	-8973	-189	-315	-1094.706	-23.058	-38.430	
32811311	-8690	-72	-142	-1060.180	-8.784	-17.324	
32831612	-8345	-368	-163	-1018.090	-44.896	-19.886	
32851912	-8008	-613	-215	-976.976	-74.786	-26.230	
32872210	-7751	-856	-240	-945.622	-104.432	-29.280	
32892508	-7406	-1166	-215	-903.532	-142.252	-26.230	
32912809	-7173	-1378	-143	-875.106	-168.116	-17.446	
32933107	-7074	-1132	43	-863.028	-138.104	5.246	
32953407	-6896	-170	-60	-841.312	-20.740	-7.320	
32973708	-6246	1094	-14	-762.012	133.468	-1.708	
32994012	-5642	1288	246	-688.324	157.136	30.012	
33014312	-5985	76	240	-730.170	9.272	29.280	
33034613	-6951	-1282	382	-848.022	-156.404	46.604	
33054915	-7494	-1764	522	-914.268	-215.208	63.684	
33075214	-7543	-1632	441	-920.246	-199.104	53.802	
33095512	-7793	-1711	375	-950.746	-208.742	45.750	
33115813	-7618	-2054	514	-929.396	-250.588	62.708	
33136112	-7029	-2202	794	-857.538	-268.644	96.868	
33156411	-6863	-2085	1221	-837.286	-254.370	148.962	
33176711	-7655	-2060	1792	-933.910	-251.320	218.624	
33197009	-8818	-2256	1789	-1075.796	-275.232	218.258	
33217308	-9740	-2418	1471	-1188.280	-294.996	179.462	
33237605	-10493	-2233	1050	-1280.146	-272.426	128.100	
33257900	-10767	-1413	712	-1313.574	-172.386	86.864	
33278199	-10400	-546	733	-1268.800	-66.612	89.426	
33298498	-9872	-513	903	-1204.384	-62.586	110.166	
33318795	-9605	-1157	1048	-1171.810	-141.154	127.856	
33339095	-9243	-1735	1249	-1127.646	-211.670	152.378	
33359394	-9047	-2091	1287	-1103.734	-255.102	157.014	
33379689	-8995	-2398	1051	-1097.390	-292.556	128.222	
33399986	-8894	-3023	612	-1085.068	-368.806	74.664	
33420287	-8732	-3676	460	-1065.304	-448.472	56.120	
33440585	-8462	-3880	570	-1032.364	-473.360	69.540	
33460882	-8292	-3665	866	-1011.624	-447.130	105.652	
33481177	-8337	-3484	1170	-1017.114	-425.048	142.740	
33501475	-8492	-3530	1649	-1036.024	-430.660	201.178	
33521770	-8962	-3607	2017	-1093.364	-440.054	246.074	
33542067	-9310	-3567	2166	-1135.820	-435.174	264.252	
33562367	-9371	-3937	2296	-1143.262	-480.314	280.112	
33582663	-9745	-4239	2391	-1188.890	-517.158	291.702	
33602961	-11324	-4370	2455	-1381.528	-533.140	299.510	
33623261	-12374	-4275	2192	-1509.628	-521.550	267.424	
33643562	-12097	-3720	1883	-1475.834	-453.840	229.726	
33663859	-10605	-3269	1803	-1293.810	-398.818	219.966	
33684157	-8745	-2689	1858	-1066.890	-328.058	226.676	
33704455	-7919	-1864	1969	-966.118	-227.408	240.218	
33724753	-8937	-1535	2089	-1090.314	-187.270	254.858	
33745052	-10162	-1638	2084	-1239.764	-199.836	254.248	
33765351	-11280	-2042	1631	-1376.160	-249.124	198.982	
33785648	-12027	-1798	1118	-1467.294	-219.356	136.396	
33805947	-11538	-1239	712	-1407.636	-151.158	86.864	
33826244	-10519	-927	646	-1283.318	-113.094	78.812	
33846541	-10518	-961	619	-1283.196	-117.242	75.518	
33866838	-10336	-768	181	-1260.992	-93.696	22.082	
33887135	-9641	-336	-130	-1176.202	-40.992	-15.860	
33907432	-8944	-147	-318	-1091.168	-17.934	-38.796	
33927730	-8217	-612	-184	-1002.474	-74.664	-22.448	
33948025	-7997	-1300	-232	-975.634	-158.600	-28.304	
33968322	-7680	-1710	-355	-936.960	-208.620	-43.310	
33988620	-7129	-1808	-526	-869.738	-220.576	-64.172	
34008919	-6633	-1950	-581	-809.226	-237.900	-70.882	
34029218	-6378	-2100	-432	-778.116	-256.200	-52.704	
34049519	-6363	-1916	-230	-776.286	-233.752	-28.060	
34069821	-6225	-1498	-93	-759.450	-182.756	-11.346	
34090120	-5818	-1270	-43	-709.796	-154.940	-5.246	
34110421	-5485	-1173	29	-669.170	-143.106	3.538	
34130722	-5374	-1152	274	-655.628	-140.544	33.428	
34151019	-5635	-1360	496	-687.470	-165.920	60.512	
34171318	-6429	-1691	669	-784.338	-206.302	81.618	
34191617	-7308	-2161	820	-891.576	-263.642	100.040	
34211915	-8246	-3027	955	-1006.012	-369.294	116.510	
34232214	-9330	-4286	815	-1138.260	-522.892	99.430	
34252512	-9291	-5500	1294	-1133.502	-671.000	157.868	
34272811	-8728	-6297	2108	-1064.816	-768.234	257.176	
34293110	-8681	-5936	2684	-1059.082	-724.192	327.448	
34313411	-8908	-5219	2824	-1086.776	-636.718	344.528	
34333709	-8732	-5544	2663	-1065.304	-676.368	324.886	
34354006	-8593	-6527	2457	-1048.346	-796.294	299.754	
34374306	-8516	-6388	2139	-1038.952	-779.336	260.958	
34394606	-8208	-5301	1544	-1001.376	-646.722	188.368	
34414906	-7517	-5066	1284	-917.074	-618.052	156.648	
34435204	-6421	-5423	1316	-783.362	-661.606	160.552	
34455503	-5548	-5437	1630	-676.856	-663.314	198.860	
34475799	-5033	-5807	1762	-614.026	-708.454	214.964	
34496097	-4501	-5999	1364	-549.122	-731.878	166.408	
34516394	-4306	-5755	992	-525.332	-702.110	121.024	
34536695	-4176	-6028	886	-509.472	-735.416	108.092	
34556995	-3986	-6329	738	-486.292	-772.138	90.036	
34577297	-3767	-6186	822	-459.574	-754.692	100.284	
34597598	-3755	-6265	1221	-458.110	-764.330	148.962	
34617899	-3836	-6612	1474	-467.992	-806.664	179.828	
34638199	-4127	-7104	1672	-503.494	-866.688	203.984	
34658494	-4616	-7596	1742	-563.152	-926.712	212.524	
34678788	-5284	-8246	1948	-644.648	-1006.012	237.656	
34699084	-6202	-8866	2206	-756.644	-1081.652	269.132	
34719380	-7312	-9273	2256	-892.064	-1131.306	275.232	
34739674	-8244	-9513	2047	-1005.768	-1160.586	249.734	
34759971	-8541	-9242	1895	-1042.002	-1127.524	231.190	
34780268	-8052	-8605	2007	-982.344	-1049.810	244.854	
34800566	-6971	-7773	2331	-850.462	-948.306	284.382	
34820863	-5651	-6511	2461	-689.422	-794.342	300.242	
34841161	-4611	-5086	2289	-562.542	-620.492	279.258	
34861459	-4386	-4861	2152	-535.092	-593.042	262.544	
34881755	-4856	-5877	1882	-592.432	-716.994	229.604	
34902054	-5690	-6199	1474	-694.180	-756.278	179.828	
34922353	-6510	-5417	1097	-794.220	-660.874	133.834	
34942651	-6843	-4461	862	-834.846	-544.242	105.164	
34962950	-6906	-3891	891	-842.532	-474.702	108.702	
34983247	-6986	-3588	993	-852.292	-437.736	121.146	
35003546	-6902	-3041	1119	-842.044	-371.002	136.518	
35023844	-6614	-2176	1186	-806.908	-265.472	144.692	
35044143	-6285	-1577	1053	-766.770	-192.394	128.466	
35064442	-5963	-1607	722	-727.486	-196.054	88.084	
35084741	-5847	-1948	349	-713.334	-237.656	42.578	
35105038	-5900	-2225	200	-719.800	-271.450	24.400	
35125339	-5942	-2342	188	-724.924	-285.724	22.936	
35145640	-5925	-2390	218	-722.850	-291.580	26.596	
35165939	-6031	-2343	250	-735.782	-285.846	30.500	
35186240	-6223	-2206	289	-759.206	-269.132	35.258	
35206540	-6748	-1961	361	-823.256	-239.242	44.042	
35226839	-7356	-1717	380	-897.432	-209.474	46.360	
35247139	-8220	-1514	384	-1002.840	-184.708	46.848	
35267436	-9684	-1322	372	-1181.448	-161.284	45.384	
35287735	-11365	-1247	227	-1386.530	-152.134	27.694	
35308036	-12594	-1461	61	-1536.468	-178.242	7.442	
35328338	-12912	-1967	159	-1575.264	-239.974	19.398	
35348640	-11951	-2715	690	-1458.022	-331.230	84.180	
35368943	-10146	-3426	1200	-1237.812	-417.972	146.400	
35389243	-8573	-4098	1503	-1045.906	-499.956	183.366	
35409542	-8476	-3779	1453	-1034.072	-461.038	177.266	
35429842	-9536	-2352	1212	-1163.392	-286.944	147.864	
35450143	-10316	-1640	1020	-1258.552	-200.080	124.440	
35470443	-10257	-1656	931	-1251.354	-202.032	113.582	
35490741	-9351	-1166	1103	-1140.822	-142.252	134.566	
35511040	-8219	-527	1314	-1002.718	-64.294	160.308	
35531341	-7430	-687	1159	-906.460	-83.814	141.398	
35551642	-7044	-1238	834	-859.368	-151.036	101.748	
35571939	-6809	-1632	507	-830.698	-199.104	61.854	
35592238	-6674	-2104	132	-814.228	-256.688	16.104	
35612536	-6613	-2733	-66	-806.786	-333.426	-8.052	
35632834	-6625	-3163	-37	-808.250	-385.886	-4.514	
35653134	-6655	-3218	43	-811.910	-392.596	5.246	
35673434	-6717	-3004	312	-819.474	-366.488	38.064	
35693731	-6883	-2579	832	-839.726	-314.638	101.504	
35714029	-7327	-2216	806	-893.894	-270.352	98.332	
35734328	-7839	-2575	1310	-956.358	-314.150	159.820	
35754626	-8566	-3188	1851	-1045.052	-388.936	225.822	
35774926	-9183	-3798	2182	-1120.326	-463.356	266.204	
35795225	-10198	-4583	2455	-1244.156	-559.126	299.510	
35815525	-11867	-5170	2709	-1447.774	-630.740	330.498	
35835826	-12180	-5048	2701	-1485.960	-615.856	329.522	
35856127	-11586	-4130	2435	-1413.492	-503.860	297.070	
35876427	-10968	-3377	2372	-1338.096	-411.994	289.384	
35896723	-9295	-2681	2581	-1133.990	-327.082	314.882	
35917019	-7648	-2054	2704	-933.056	-250.588	329.888	
35937318	-6961	-1931	2433	-849.242	-235.582	296.826	
35957619	-8100	-2474	2162	-988.200	-301.828	263.764	
35977919	-9676	-2848	2161	-1180.472	-347.456	263.642	
35998219	-10870	-2729	2029	-1326.140	-332.938	247.538	
36018519	-11636	-2092	1757	-1419.592	-255.224	214.354	
36038818	-11384	-1368	1413	-1388.848	-166.896	172.386	
36059118	-10590	-854	1191	-1291.980	-104.188	145.302	
36079417	-10266	-459	977	-1252.452	-55.998	119.194	
36099717	-9827	-108	913	-1198.894	-13.176	111.386	
36120018	-9191	306	916	-1121.302	37.332	111.752	
36140319	-8557	346	777	-1043.954	42.212	94.794	
