Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	
53446871	1971	-6812	-3392	240.462	-831.064	-413.824	
53467178	1907	-7230	-3375	232.654	-882.060	-411.750	
53487484	1914	-7249	-3441	233.508	-884.378	-419.802	
53507789	1934	-7166	-3569	235.948	-874.252	-435.418	
53528096	1958	-7281	-3631	238.876	-888.282	-442.982	
53548405	1980	-7095	-3499	241.560	-865.590	-426.878	
53568715	2085	-7182	-3141	254.370	-876.204	-383.202	
53589026	2057	-7043	-3116	250.954	-859.246	-380.152	
53609335	1774	-7785	-3464	216.428	-949.770	-422.608	
53629645	2134	-7470	-3542	260.348	-911.340	-432.124	
53649955	2217	-6874	-3257	270.474	-838.628	-397.354	
53670263	2019	-7034	-3110	246.318	-858.148	-379.420	
53690571	2038	-7585	-3304	248.636	-925.370	-403.088	
53710879	1959	-7640	-3442	238.998	-932.080	-419.924	
53731187	1959	-7479	-3512	238.998	-912.438	-428.464	
53751495	2061	-7306	-3528	251.442	-891.332	-430.416	
53771804	2060	-7248	-3421	251.320	-884.256	-417.362	
53792113	2007	-7515	-3270	244.854	-916.830	-398.940	
53812423	2014	-7548	-3196	245.708	-920.856	-389.912	
53832733	2059	-7377	-3169	251.198	-899.994	-386.618	
53853041	2054	-7240	-3236	250.588	-883.280	-394.792	
53873345	1966	-7186	-3085	239.852	-876.692	-376.370	
53893652	1935	-7318	-3092	236.070	-892.796	-377.224	
53913959	1845	-7721	-3165	225.090	-941.962	-386.130	
53934267	1896	-7352	-3087	231.312	-896.944	-376.614	
53954577	2040	-6670	-3128	248.880	-813.740	-381.616	
53974887	2006	-7195	-3252	244.732	-877.790	-396.744	
53995197	1949	-8130	-3330	237.778	-991.860	-406.260	
54015506	1935	-7897	-3225	236.070	-963.434	-393.450	
54035818	1989	-7076	-3152	242.658	-863.272	-384.544	
54056129	2047	-7246	-3206	249.734	-884.012	-391.132	
54076439	2017	-7822	-3405	246.074	-954.284	-415.410	
54096752	1997	-7619	-3302	243.634	-929.518	-402.844	
54117062	1993	-7207	-2991	243.146	-879.254	-364.902	
54137372	2050	-7309	-3002	250.100	-891.698	-366.244	
54157682	2014	-7127	-3288	245.708	-869.494	-401.136	
54177989	1957	-7106	-3208	238.754	-866.932	-391.376	
54198298	1958	-7403	-3004	238.876	-903.166	-366.488	
54218608	1988	-7490	-3047	242.536	-913.780	-371.734	
54238915	1950	-7518	-3067	237.900	-917.196	-374.174	
54259222	2035	-7258	-3119	248.270	-885.476	-380.518	
54279531	2008	-7112	-3383	244.976	-867.664	-412.726	
54299836	1946	-7469	-3317	237.412	-911.218	-404.674	
54320140	2009	-7388	-3164	245.098	-901.336	-386.008	
54340452	1985	-7228	-3196	242.170	-881.816	-389.912	
54360762	2034	-7409	-3124	248.148	-903.898	-381.128	
54381074	2013	-7252	-3164	245.586	-884.744	-386.008	
54401385	1969	-7214	-3234	240.218	-880.108	-394.548	
54421695	1976	-7316	-3239	241.072	-892.552	-395.158	
54442004	1995	-7451	-3209	243.390	-909.022	-391.498	
54462315	1975	-7478	-3278	240.950	-912.316	-399.916	
54482627	1932	-7377	-3499	235.704	-899.994	-426.878	
54502938	1971	-7339	-3632	240.462	-895.358	-443.104	
54523250	1958	-7395	-3593	238.876	-902.190	-438.346	
54543559	1967	-7420	-3474	239.974	-905.240	-423.828	
54563870	1983	-7256	-3471	241.926	-885.232	-423.462	
54584182	2002	-7210	-3469	244.244	-879.620	-423.218	
54604491	1982	-7177	-3555	241.804	-875.594	-433.710	
54624800	1913	-7260	-3588	233.386	-885.720	-437.736	
54645110	1929	-7324	-3482	235.338	-893.528	-424.804	
54665420	1928	-7266	-3473	235.216	-886.452	-423.706	
54685732	1950	-7209	-3515	237.900	-879.498	-428.830	
54706041	1899	-7319	-3606	231.678	-892.918	-439.932	
54726352	1857	-7572	-3543	226.554	-923.784	-432.246	
54746665	1904	-7838	-3584	232.288	-956.236	-437.248	
54766975	1921	-7627	-3615	234.362	-930.494	-441.030	
54787283	1948	-7541	-3545	237.656	-920.002	-432.490	
54807591	1967	-7560	-3244	239.974	-922.320	-395.768	
54827904	1985	-7397	-3142	242.170	-902.434	-383.324	
54848217	1951	-7447	-3357	238.022	-908.534	-409.554	
54868528	1922	-7749	-3184	234.484	-945.378	-388.448	
54888839	1989	-7921	-2686	242.658	-966.362	-327.692	
54909150	2050	-7757	-2497	250.100	-946.354	-304.634	
54929461	2043	-7547	-2555	249.246	-920.734	-311.710	
54949775	2083	-7453	-2284	254.126	-909.266	-278.648	
54970085	2099	-7492	-1960	256.078	-914.024	-239.120	
54990396	2102	-7560	-1866	256.444	-922.320	-227.652	
55010707	2097	-7770	-1869	255.834	-947.940	-228.018	
55031016	2060	-7999	-1997	251.320	-975.878	-243.634	
55051328	2007	-7845	-1998	244.854	-957.090	-243.756	
55071638	2110	-7567	-1570	257.420	-923.174	-191.540	
55091948	2066	-7506	-1387	252.052	-915.732	-169.214	
55112261	2109	-7654	-1435	257.298	-933.788	-175.070	
55132570	2037	-8180	-1554	248.514	-997.960	-189.588	
55152882	1892	-8170	-1744	230.824	-996.740	-212.768	
55173192	1958	-8031	-1290	238.876	-979.782	-157.380	
55193503	2116	-7751	-642	258.152	-945.622	-78.324	
55213815	2124	-7408	-335	259.128	-903.776	-40.870	
55234125	2032	-7861	-641	247.904	-959.042	-78.202	
55254435	1887	-8736	-1230	230.214	-1065.792	-150.060	
55274746	1952	-8644	-1262	238.144	-1054.568	-153.964	
55295055	2040	-8035	-757	248.880	-980.270	-92.354	
55315366	2060	-7855	-260	251.320	-958.310	-31.720	
55335678	2096	-7849	-269	255.712	-957.578	-32.818	
55355987	1898	-7963	-692	231.556	-971.486	-84.424	
55376299	1916	-8856	-700	233.752	-1080.432	-85.400	
55396609	2143	-8373	-245	261.446	-1021.506	-29.890	
55416917	2142	-7492	197	261.324	-914.024	24.034	
55437227	2110	-7473	595	257.420	-911.706	72.590	
55457540	2163	-7830	673	263.886	-955.260	82.106	
55477850	2109	-7848	504	257.298	-957.456	61.488	
55498160	2012	-8257	152	245.464	-1007.354	18.544	
55518466	2193	-8351	482	267.546	-1018.822	58.804	
55538776	2289	-7692	1160	279.258	-938.424	141.520	
55559087	2216	-7689	1315	270.352	-938.058	160.430	
55579400	2199	-7640	1388	268.278	-932.080	169.336	
55599712	2211	-8033	1046	269.742	-980.026	127.612	
55620022	2191	-8644	798	267.302	-1054.568	97.356	
55640333	2088	-8810	871	254.736	-1074.820	106.262	
55660644	2140	-8100	1561	261.080	-988.200	190.442	
55680955	2310	-6669	2991	281.820	-813.618	364.902	
55701264	2388	-6018	3818	291.336	-734.196	465.796	
55721575	2441	-7313	3344	297.802	-892.186	407.968	
55741885	2491	-8115	2916	303.902	-990.030	355.752	
55762195	2601	-6621	3803	317.322	-807.762	463.966	
55782506	2671	-4978	4989	325.862	-607.316	608.658	
55802813	2716	-5011	5226	331.352	-611.342	637.572	
55823122	2664	-6803	4353	325.008	-829.966	531.066	
55843433	2713	-6644	4598	330.986	-810.568	560.956	
55863743	2745	-5509	5408	334.890	-672.098	659.776	
55884056	2764	-4955	5834	337.208	-604.510	711.748	
55904368	2745	-5809	5341	334.890	-708.698	651.602	
55924679	2730	-6068	5082	333.060	-740.296	620.004	
55944988	2784	-5640	5454	339.648	-688.080	665.388	
55965297	2853	-4883	6079	348.066	-595.726	741.638	
55985606	2903	-4905	6041	354.166	-598.410	737.002	
56005912	2893	-5088	5784	352.946	-620.736	705.648	
56026219	2932	-4941	5779	357.704	-602.802	705.038	
56046527	2884	-4744	5973	351.848	-578.768	728.706	
56066834	2812	-4598	6140	343.064	-560.956	749.080	
56087142	2857	-4472	6160	348.554	-545.584	751.520	
56107451	2931	-4579	5909	357.582	-558.638	720.898	
56127763	2920	-4822	5842	356.240	-588.284	712.724	
56148073	2924	-4565	6040	356.728	-556.930	736.880	
56168383	2923	-4765	5973	356.606	-581.330	728.706	
56188691	2913	-4724	6053	355.386	-576.328	738.466	
56208999	2973	-4436	6088	362.706	-541.192	742.736	
56229309	2964	-4381	6041	361.608	-534.482	737.002	
56249619	2968	-4330	6201	362.096	-528.260	756.522	
56269928	2967	-4292	6281	361.974	-523.624	766.282	
56290237	2996	-4403	6128	365.512	-537.166	747.616	
56310547	3005	-4326	6133	366.610	-527.772	748.226	
56330857	2994	-4263	6201	365.268	-520.086	756.522	
56351167	2999	-4332	6254	365.878	-528.504	762.988	
56371476	2957	-4578	6153	360.754	-558.516	750.666	
56391782	2936	-4632	6116	358.192	-565.104	746.152	
56412093	2924	-4554	6078	356.728	-555.588	741.516	
56432402	2877	-4387	6158	350.994	-535.214	751.276	
56452710	2831	-4252	6231	345.382	-518.744	760.182	
56473018	2792	-4548	6093	340.624	-554.856	743.346	
56493329	2869	-4868	5981	350.018	-593.896	729.682	
56513639	2976	-4931	6003	363.072	-601.582	732.366	
56533950	2974	-4973	6015	362.828	-606.706	733.830	
56554260	2980	-5276	5883	363.560	-643.672	717.726	
56574569	3092	-5201	5744	377.224	-634.522	700.768	
56594880	3100	-4991	5543	378.200	-608.902	676.246	
56615190	2984	-5380	5278	364.048	-656.360	643.916	
56635501	2961	-5749	5317	361.242	-701.378	648.674	
56655810	2986	-5252	5573	364.292	-640.744	679.906	
56676119	2976	-4991	5695	363.072	-608.902	694.790	
56696427	2995	-5204	5657	365.390	-634.888	690.154	
56716738	3030	-5089	5669	369.660	-620.858	691.618	
56737050	3040	-4964	5883	370.880	-605.608	717.726	
56757362	3098	-4823	5880	377.956	-588.406	717.360	
56777673	3043	-5049	5815	371.246	-615.978	709.430	
56797986	3084	-5289	5699	376.248	-645.258	695.278	
56818296	3043	-5456	5617	371.246	-665.632	685.274	
56838608	3057	-5361	5566	372.954	-654.042	679.052	
56858916	3097	-5432	5684	377.834	-662.704	693.448	
56879225	3038	-5383	5750	370.636	-656.726	701.500	
56899537	3029	-5310	5524	369.538	-647.820	673.928	
56919849	3033	-5265	5177	370.026	-642.330	631.594	
56940159	3002	-5474	5104	366.244	-667.828	622.688	
56960470	3043	-5524	5217	371.246	-673.928	636.474	
56980779	3013	-5144	5446	367.586	-627.568	664.412	
57001091	2973	-4824	5599	362.706	-588.528	683.078	
57021402	2962	-5264	5450	361.364	-642.208	664.900	
57041713	3212	-5307	5284	391.864	-647.454	644.648	
57062024	2998	-4933	5298	365.756	-601.826	646.356	
57082336	2950	-5257	5664	359.900	-641.354	691.008	
57102649	3058	-5562	5766	373.076	-678.564	703.452	
57122959	3141	-4913	5884	383.202	-599.386	717.848	
57143270	3031	-4614	5693	369.782	-562.908	694.546	
57163580	3000	-4762	5423	366.000	-580.964	661.606	
57183890	2991	-5239	5302	364.902	-639.158	646.844	
57204201	2916	-5885	5396	355.752	-717.970	658.312	
57224510	2999	-5745	5482	365.878	-700.890	668.804	
57244818	2897	-5174	5225	353.434	-631.228	637.450	
57265126	2820	-5157	4575	344.040	-629.154	558.150	
57285435	2700	-6436	4005	329.400	-785.192	488.610	
57305744	2724	-7527	3756	332.328	-918.294	458.232	
57326056	2701	-7645	3458	329.522	-932.690	421.876	
57346365	2773	-7296	3320	338.306	-890.112	405.040	
57366679	2745	-6732	3142	334.890	-821.304	383.324	
57386991	2767	-7060	2957	337.574	-861.320	360.754	
57407301	2959	-7410	2611	360.998	-904.020	318.542	
57427612	2783	-7292	2235	339.526	-889.624	272.670	
57447922	2600	-7378	1910	317.200	-900.116	233.020	
57468231	2661	-7529	1598	324.642	-918.538	194.956	
57488539	2724	-7469	907	332.328	-911.218	110.654	
57508848	2754	-8050	591	335.988	-982.100	72.102	
57529156	2696	-8056	503	328.912	-982.832	61.366	
57549467	2444	-7703	-247	298.168	-939.766	-30.134	
57569777	2445	-7907	-847	298.290	-964.654	-103.334	
57590087	2498	-8239	-1283	304.756	-1005.158	-156.526	
57610398	2535	-8367	-1366	309.270	-1020.774	-166.652	
57630710	2551	-8038	-1493	311.222	-980.636	-182.146	
57651019	2442	-7677	-1964	297.924	-936.594	-239.608	
57671327	2435	-7904	-2475	297.070	-964.288	-301.950	
57691636	2555	-8363	-2651	311.710	-1020.286	-323.422	
57711945	2577	-8317	-2611	314.394	-1014.674	-318.542	
57732250	2658	-8232	-2489	324.276	-1004.304	-303.658	
57752558	2712	-8048	-2305	330.864	-981.856	-281.210	
57772866	2723	-7740	-2277	332.206	-944.280	-277.794	
57793172	2767	-7729	-2148	337.574	-942.938	-262.056	
57813479	2796	-7840	-1945	341.112	-956.480	-237.290	
57833786	2813	-7824	-1606	343.186	-954.528	-195.932	
57854095	2887	-7744	-1289	352.214	-944.768	-157.258	
57874400	2947	-7747	-1019	359.534	-945.134	-124.318	
57894710	2905	-7787	-758	354.410	-950.014	-92.476	
57915020	2838	-7958	-513	346.236	-970.876	-62.586	
57935329	2799	-8023	-54	341.478	-978.806	-6.588	
57955635	2966	-7953	552	361.852	-970.266	67.344	
57975943	3021	-7625	1010	368.562	-930.250	123.220	
57996251	3046	-7332	1294	371.612	-894.504	157.868	
58016561	3099	-7204	1638	378.078	-878.888	199.836	
58036872	3084	-7492	1822	376.248	-914.024	222.284	
58057182	3173	-7564	2129	387.106	-922.808	259.738	
58077493	3173	-7360	2367	387.106	-897.920	288.774	
58097804	3171	-7158	2730	386.862	-873.276	333.060	
58118114	3286	-6600	3086	400.892	-805.200	376.492	
58138424	3276	-6161	3387	399.672	-751.642	413.214	
58158732	3436	-5962	3749	419.192	-727.364	457.378	
58179043	3565	-5596	4162	434.930	-682.712	507.764	
58199351	3578	-5223	4449	436.516	-637.206	542.778	
58219657	3553	-4813	4663	433.466	-587.186	568.886	
58239965	3497	-4410	5119	426.634	-538.020	624.518	
58260271	3569	-4156	5550	435.418	-507.032	677.100	
58280579	3576	-4300	5660	436.272	-524.600	690.520	
58300887	3449	-4617	5768	420.778	-563.274	703.696	
58321196	3351	-4374	5846	408.822	-533.628	713.212	
58341502	3305	-4332	5782	403.210	-528.504	705.404	
58361810	3192	-4566	5751	389.424	-557.052	701.622	
58382120	3295	-4382	6186	401.990	-534.604	754.692	
58402429	3416	-3942	6448	416.752	-480.924	786.656	
58422734	3327	-3708	6428	405.894	-452.376	784.216	
58443040	3244	-3493	6331	395.768	-426.146	772.382	
58463347	3248	-3387	6473	396.256	-413.214	789.706	
58483652	3259	-3380	6765	397.598	-412.360	825.330	
58503960	3207	-3035	6817	391.254	-370.270	831.674	
58524266	3275	-3099	6966	399.550	-378.078	849.852	
58544575	3091	-2911	7009	377.102	-355.142	855.098	
58564887	3149	-2444	7000	384.178	-298.168	854.000	
58585195	3052	-3024	7062	372.344	-368.928	861.564	
58605502	2872	-3077	7414	350.384	-375.394	904.508	
58625809	2891	-2863	7700	352.702	-349.286	939.400	
58646117	2954	-2575	7897	360.388	-314.150	963.434	
58666424	2991	-2328	7953	364.902	-284.016	970.266	
58686731	3118	-2075	8052	380.396	-253.150	982.344	
58707041	3165	-2200	7954	386.130	-268.400	970.388	
58727353	3294	-2519	7892	401.868	-307.318	962.824	
58747664	3440	-1989	8015	419.680	-242.658	977.830	
58767975	3350	-1956	8263	408.700	-238.632	1008.086	
58788282	3211	-1951	8202	391.742	-238.022	1000.644	
58808590	3302	-1235	7797	402.844	-150.670	951.234	
58828898	3275	-1014	7255	399.550	-123.708	885.110	
58849205	3290	-1040	7232	401.380	-126.880	882.304	
58869515	3040	-1575	7783	370.880	-192.150	949.526	
58889822	2614	-2409	7761	318.908	-293.898	946.842	
58910128	2971	-2360	7671	362.462	-287.920	935.862	
58930437	3224	-1937	6775	393.328	-236.314	826.550	
58950747	3111	-1730	6402	379.542	-211.060	781.044	
58971054	2810	-2427	6625	342.820	-296.094	808.250	
58991360	2687	-2726	6925	327.814	-332.572	844.850	
59011668	2852	-1705	7368	347.944	-208.010	898.896	
59031977	2561	-2126	7114	312.442	-259.372	867.908	
59052290	2322	-3148	6769	283.284	-384.056	825.818	
59072595	2569	-3363	6682	313.418	-410.286	815.204	
59092902	2476	-3118	6647	302.072	-380.396	810.934	
59113213	2310	-2613	6943	281.820	-318.786	847.046	
59133523	2380	-2457	7095	290.360	-299.754	865.590	
59153834	2314	-2953	6974	282.308	-360.266	850.828	
59174146	2217	-3564	6871	270.474	-434.808	838.262	
59194456	2375	-3081	6981	289.750	-375.882	851.682	
59214766	1982	-2923	6808	241.804	-356.606	830.576	
59235076	2011	-3332	6689	245.342	-406.504	816.058	
59255384	2462	-3301	6726	300.364	-402.722	820.572	
59275694	2398	-2744	6705	292.556	-334.768	818.010	
59296004	2051	-3216	6577	250.222	-392.352	802.394	
59316314	1950	-4196	6545	237.900	-511.912	798.490	
59336623	1879	-4211	6920	229.238	-513.742	844.240	
59356933	1795	-3754	7199	218.990	-457.988	878.278	
59377242	1703	-3864	7030	207.766	-471.408	857.660	
59397552	1510	-4494	6702	184.220	-548.268	817.644	
59417863	1581	-4311	6775	192.882	-525.942	826.550	
59438173	1432	-3704	6867	174.704	-451.888	837.774	
59458483	1197	-4083	6658	146.034	-498.126	812.276	
59478792	1267	-5116	6362	154.574	-624.152	776.164	
59499099	1243	-5624	6590	151.646	-686.128	803.980	
59519407	921	-4790	6843	112.362	-584.380	834.846	
59539719	352	-4801	6596	42.944	-585.722	804.712	
59560030	177	-5450	6408	21.594	-664.900	781.776	
59580340	274	-5580	6453	33.428	-680.760	787.266	
59600650	115	-5102	6272	14.030	-622.444	765.184	
59620959	-226	-4868	5962	-27.572	-593.896	727.364	
59641269	-506	-5563	5856	-61.732	-678.686	714.432	
59661578	-382	-5833	5990	-46.604	-711.626	730.780	
59681886	-355	-5170	6245	-43.310	-630.740	761.890	
59702192	-378	-4338	6292	-46.116	-529.236	767.624	
59722501	-450	-4171	6146	-54.900	-508.862	749.812	
59742810	-515	-4293	5789	-62.830	-523.746	706.258	
59763120	-712	-4595	5485	-86.864	-560.590	669.170	
59783427	-932	-5391	5542	-113.704	-657.702	676.124	
59803733	-852	-5994	5961	-103.944	-731.268	727.242	
59824039	-742	-6092	6138	-90.524	-743.224	748.836	
59844348	-744	-6070	6100	-90.768	-740.540	744.200	
59864657	-524	-5897	6183	-63.928	-719.434	754.326	
59884967	-444	-5848	6170	-54.168	-713.456	752.740	
59905275	-563	-6219	6025	-68.686	-758.718	735.050	
59925585	-629	-6428	5982	-76.738	-784.216	729.804	
59945896	-609	-6057	6088	-74.298	-738.954	742.736	
59966208	-563	-5616	6114	-68.686	-685.152	745.908	
59986516	-581	-5955	6161	-70.882	-726.510	751.642	
60006824	-680	-6475	5923	-82.960	-789.950	722.606	
60027133	-756	-6139	5648	-92.232	-748.958	689.056	
60047441	-872	-5998	5320	-106.384	-731.756	649.040	
60067747	-922	-6363	5305	-112.484	-776.286	647.210	
60088054	-903	-6165	5576	-110.166	-752.130	680.272	
60108361	-822	-5721	5782	-100.284	-697.962	705.404	
60128671	-984	-5664	5543	-120.048	-691.008	676.246	
60148980	-1134	-5904	5385	-138.348	-720.288	656.970	
60169291	-1146	-6099	5444	-139.812	-744.078	664.168	
60189598	-1146	-6051	5687	-139.812	-738.222	693.814	
60209904	-1439	-5561	6110	-175.558	-678.442	745.420	
60230213	-1417	-6219	6463	-172.874	-758.718	788.486	
60250520	-1035	-6483	5840	-126.270	-790.926	712.480	
60270830	-1322	-5646	5665	-161.284	-688.812	691.130	
60291136	-1227	-5949	5559	-149.694	-725.778	678.198	
60311447	-1033	-6095	5581	-126.026	-743.590	680.882	
60331755	-1087	-5801	5706	-132.614	-707.722	696.132	
60352062	-1261	-5556	6076	-153.842	-677.832	741.272	
60372371	-1363	-5756	6219	-166.286	-702.232	758.718	
60392679	-1287	-5895	6005	-157.014	-719.190	732.610	
60412984	-1104	-5727	5812	-134.688	-698.694	709.064	
60433289	-1127	-5633	5735	-137.494	-687.226	699.670	
60453598	-1140	-5643	5840	-139.080	-688.446	712.480	
60473907	-1134	-5705	5837	-138.348	-696.010	712.114	
60494216	-982	-5704	5414	-119.804	-695.888	660.508	
60514523	-1005	-5680	5188	-122.610	-692.960	632.936	
60534832	-1143	-5764	5293	-139.446	-703.208	645.746	
60555142	-1217	-5687	5458	-148.474	-693.814	665.876	
60575453	-1319	-5657	5434	-160.918	-690.154	662.948	
60595764	-1311	-5588	5731	-159.942	-681.736	699.182	
60616076	-1227	-5416	6151	-149.694	-660.752	750.422	
60636389	-1406	-5624	6058	-171.532	-686.128	739.076	
60656698	-1304	-5439	6176	-159.088	-663.558	753.472	
60677008	-1221	-5029	6339	-148.962	-613.538	773.358	
60697321	-1307	-5004	6329	-159.454	-610.488	772.138	
60717632	-1253	-5245	6256	-152.866	-639.890	763.232	
60737945	-1236	-5209	6275	-150.792	-635.498	765.550	
60758259	-1366	-5175	6278	-166.652	-631.350	765.916	
60778573	-1406	-5204	6288	-171.532	-634.888	767.136	
60798883	-1451	-5174	6164	-177.022	-631.228	752.008	
60819196	-1538	-5372	5955	-187.636	-655.384	726.510	
60839509	-1506	-5463	5976	-183.732	-666.486	729.072	
60859822	-1419	-5200	5976	-173.118	-634.400	729.072	
60880134	-1284	-5162	5903	-156.648	-629.764	720.166	
60900444	-1369	-5171	5869	-167.018	-630.862	716.018	
60920755	-1453	-5276	6007	-177.266	-643.672	732.854	
60941065	-1401	-5238	6091	-170.922	-639.036	743.102	
60961375	-1502	-5413	6089	-183.244	-660.386	742.858	
60981686	-1715	-5533	6154	-209.230	-675.026	750.788	
61001996	-1830	-5690	6196	-223.260	-694.180	755.912	
61022303	-1662	-5726	6151	-202.764	-698.572	750.422	
61042614	-1849	-5805	6197	-225.578	-708.210	756.034	
61062926	-2394	-6150	6224	-292.068	-750.300	759.328	
61083238	-2717	-6366	6017	-331.474	-776.652	734.074	
61103553	-2765	-6667	5410	-337.330	-813.374	660.020	
61123864	-2746	-6760	4936	-335.012	-824.720	602.192	
61144175	-2374	-6311	4725	-289.628	-769.942	576.450	
61164489	-1139	-6059	4657	-138.958	-739.198	568.154	
61184804	-1192	-6300	4449	-145.424	-768.600	542.778	
61205119	-1943	-6609	4015	-237.046	-806.298	489.830	
61225434	-1249	-6420	3869	-152.378	-783.240	472.018	
61245746	-381	-5483	4348	-46.482	-668.926	530.456	
61266057	-444	-4642	5311	-54.168	-566.324	647.942	
61286370	-276	-3638	6238	-33.672	-443.836	761.036	
61306682	635	-3235	6383	77.470	-394.670	778.726	
61326992	1271	-2940	6870	155.062	-358.680	838.140	
61347301	1550	-2142	7596	189.100	-261.324	926.712	
61367612	1884	-2160	7513	229.848	-263.520	916.586	
61387920	1889	-1762	7598	230.458	-214.964	926.956	
61408230	2124	-1117	7573	259.128	-136.274	923.906	
61428540	2309	-1292	7353	281.698	-157.624	897.066	
61448849	2185	-1203	7516	266.570	-146.766	916.952	
61469158	1998	-743	8347	243.756	-90.646	1018.334	
61489467	1998	-849	8776	243.756	-103.578	1070.672	
61509774	2064	-594	8886	251.808	-72.468	1084.092	
61530082	1968	-676	8669	240.096	-82.472	1057.618	
61550392	1940	-913	8601	236.680	-111.386	1049.322	
61570702	1858	-1337	8672	226.676	-163.114	1057.984	
61591011	1783	-1311	8643	217.526	-159.942	1054.446	
61611321	1543	-1322	8585	188.246	-161.284	1047.370	
61631633	1210	-1840	8496	147.620	-224.480	1036.512	
61651943	960	-2222	8383	117.120	-271.084	1022.726	
61672254	743	-2230	8432	90.646	-272.060	1028.704	
61692566	834	-2023	8335	101.748	-246.806	1016.870	
61712875	980	-1767	8106	119.560	-215.574	988.932	
61733184	848	-2084	7780	103.456	-254.248	949.160	
61753494	633	-2454	7700	77.226	-299.388	939.400	
61773807	727	-2238	7972	88.694	-273.036	972.584	
61794119	789	-2399	8372	96.258	-292.678	1021.384	
61814430	829	-2648	8399	101.138	-323.056	1024.678	
61834742	949	-2433	8458	115.778	-296.826	1031.876	
61855054	994	-1904	8663	121.268	-232.288	1056.886	
61875361	1009	-1530	8280	123.098	-186.660	1010.160	
61895670	1054	-1651	7614	128.588	-201.422	928.908	
61915980	1002	-1848	7320	122.244	-225.456	893.040	
61936289	1031	-2522	7282	125.782	-307.684	888.404	
61956599	1094	-2319	7511	133.468	-282.918	916.342	
61976909	1070	-1802	7722	130.540	-219.844	942.084	
61997218	912	-1577	7549	111.264	-192.394	920.978	
62017530	492	-2041	7550	60.024	-249.002	921.100	
62037841	355	-3243	7616	43.310	-395.646	929.152	
62058153	302	-3425	7910	36.844	-417.850	965.020	
62078463	598	-2744	8343	72.956	-334.768	1017.846	
62098772	768	-1983	8194	93.696	-241.926	999.668	
62119081	820	-1850	7854	100.040	-225.700	958.188	
62139391	980	-1729	7593	119.560	-210.938	926.346	
62159699	1042	-1939	7393	127.124	-236.558	901.946	
62180008	1087	-2619	7359	132.614	-319.518	897.798	
62200317	1216	-2208	7301	148.352	-269.376	890.722	
62220625	1106	-2089	7478	134.932	-254.858	912.316	
62240934	870	-2495	7660	106.140	-304.390	934.520	
62261242	880	-2196	7876	107.360	-267.912	960.872	
62281549	781	-2190	7771	95.282	-267.180	948.062	
62301855	512	-2549	7851	62.464	-310.978	957.822	
62322164	479	-2237	7962	58.438	-272.914	971.364	
62342473	852	-2190	8028	103.944	-267.180	979.416	
62362784	1046	-2163	7916	127.612	-263.886	965.752	
62383093	938	-2328	7756	114.436	-284.016	946.232	
62403399	816	-2136	7735	99.552	-260.592	943.670	
62423709	929	-2014	7750	113.338	-245.708	945.500	
62444017	891	-1957	7579	108.702	-238.754	924.638	
62464326	913	-2131	7593	111.386	-259.982	926.346	
62484636	848	-2299	7676	103.456	-280.478	936.472	
62504950	894	-2053	7807	109.068	-250.466	952.454	
62525261	951	-1975	7713	116.022	-240.950	940.986	
62545572	979	-2181	7591	119.438	-266.082	926.102	
62565883	950	-2443	7685	115.900	-298.046	937.570	
62586194	891	-2442	7839	108.702	-297.924	956.358	
62606508	886	-2170	7906	108.092	-264.740	964.532	
62626821	905	-1881	7810	110.410	-229.482	952.820	
62647131	976	-2211	7625	119.072	-269.742	930.250	
62667440	1030	-2460	7775	125.660	-300.120	948.550	
62687750	996	-2484	7987	121.512	-303.048	974.414	
62708061	986	-2424	8009	120.292	-295.728	977.098	
62728372	960	-2424	8227	117.120	-295.728	1003.694	
62748681	918	-2455	8226	111.996	-299.510	1003.572	
62768994	822	-2093	8111	100.284	-255.346	989.542	
62789305	960	-2216	7893	117.120	-270.352	962.946	
62809615	866	-2246	7882	105.652	-274.012	961.604	
62829929	938	-2446	7638	114.436	-298.412	931.836	
62850238	869	-2389	7415	106.018	-291.458	904.630	
62870550	862	-2281	7564	105.164	-278.282	922.808	
62890860	1068	-2164	7591	130.296	-264.008	926.102	
62911172	961	-1846	7523	117.242	-225.212	917.806	
62931481	896	-2095	7421	109.312	-255.590	905.362	
62951792	902	-2242	7469	110.044	-273.524	911.218	
62972104	813	-2335	7583	99.186	-284.870	925.126	
62992414	737	-2433	7670	89.914	-296.826	935.740	
63012725	800	-2401	7685	97.600	-292.922	937.570	
63033035	888	-2231	7717	108.336	-272.182	941.474	
63053342	840	-2363	8050	102.480	-288.286	982.100	
63073648	952	-2210	8323	116.144	-269.620	1015.406	
63093956	995	-2255	8028	121.390	-275.110	979.416	
63114264	778	-2659	8128	94.916	-324.398	991.616	
63134573	713	-2391	8015	86.986	-291.702	977.830	
63154884	896	-1967	7861	109.312	-239.974	959.042	
63175194	1024	-2026	7650	124.928	-247.172	933.300	
63195504	1017	-2171	7413	124.074	-264.862	904.386	
63215813	898	-2349	7316	109.556	-286.578	892.552	
63236121	961	-2371	7541	117.242	-289.262	920.002	
63256429	1002	-2396	7496	122.244	-292.312	914.512	
63276734	803	-2301	7724	97.966	-280.722	942.328	
63297040	778	-2347	8216	94.916	-286.334	1002.352	
