A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
176.168 	 820.328 	 -304.512 	-40.32 	 -42.91 	 29.19 	
224.48 	 814.472 	 -283.528 	-28.42 	 -13.44 	 14.35 	
192.272 	 867.664 	 -261.568 	-16.87 	 20.58 	 -5.67 	
261.568 	 906.216 	 -321.104 	-10.71 	 62.44 	 -17.57 	
175.68 	 881.816 	 -399.184 	-2.24 	 110.25 	 -23.87 	
46.36 	 928.664 	 -435.784 	4.06 	 144.41 	 -19.18 	
-57.096 	 984.296 	 -417.728 	0.63 	 151.34 	 -7.42 	
-136.152 	 1021.38 	 -314.272 	-10.36 	 131.67 	 0.91 	
-78.568 	 1185.84 	 -266.936 	-23.87 	 89.46 	 4.55 	
-184.952 	 811.056 	 -149.816 	-42.07 	 56.77 	 6.51 	
122 	 1090.68 	 -68.808 	-53.62 	 21.21 	 2.52 	
65.392 	 1024.31 	 -3.904 	-53.34 	 -1.47 	 3.36 	
0 	 880.352 	 53.68 	-46.41 	 -12.11 	 3.64 	
-174.216 	 968.192 	 91.256 	-41.3 	 -31.71 	 5.04 	
-184.952 	 990.152 	 95.648 	-48.23 	 -70.21 	 9.59 	
136.152 	 839.36 	 73.2 	-53.34 	 -93.8 	 16.45 	
674.416 	 770.552 	 76.616 	-36.19 	 -53.97 	 20.3 	
709.064 	 773.968 	 -9.76 	5.53 	 56.98 	 0.28 	
77.104 	 917.44 	 0 	36.89 	 138.81 	 -32.27 	
-634.4 	 1257.58 	 104.432 	39.83 	 127.96 	 -42.7 	
-881.816 	 1345.9 	 227.408 	-10.78 	 5.32 	 -8.19 	
-60.512 	 931.104 	 84.912 	-44.59 	 -95.27 	 15.89 	
589.016 	 791.536 	 70.76 	-39.9 	 -92.12 	 24.64 	
1064.33 	 604.632 	 -86.864 	3.43 	 19.88 	 15.19 	
385.032 	 952.576 	 -96.136 	42 	 157.92 	 -11.34 	
-430.904 	 1194.62 	 57.096 	39.2 	 180.46 	 -30.59 	
-827.648 	 1284.9 	 327.448 	-7.14 	 61.39 	 -9.59 	
-82.472 	 903.776 	 244 	-29.12 	 -50.05 	 3.99 	
577.304 	 725.656 	 170.312 	-15.4 	 -70 	 15.33 	
774.456 	 739.808 	 30.744 	27.02 	 21.42 	 1.75 	
315.736 	 918.416 	 -34.648 	52.29 	 111.37 	 -18.06 	
-172.752 	 1107.27 	 3.416 	46.76 	 133.49 	 -32.27 	
-763.232 	 1340.54 	 236.192 	9.52 	 61.6 	 -17.36 	
-81.984 	 904.752 	 195.688 	-18.9 	 -46.69 	 4.62 	
672.952 	 692.96 	 131.272 	1.19 	 -44.1 	 18.69 	
619.76 	 734.928 	 -18.056 	49 	 59.99 	 10.08 	
371.856 	 1301.5 	 -129.808 	72.03 	 134.26 	 2.52 	
80.52 	 1310.28 	 -189.832 	61.39 	 161.56 	 -5.11 	
-277.672 	 1078.48 	 -97.112 	31.22 	 138.39 	 -22.82 	
-199.104 	 1065.3 	 -72.224 	10.64 	 76.37 	 -30.73 	
-58.072 	 967.704 	 -97.112 	-7 	 42.35 	 -20.51 	
-76.128 	 859.368 	 -117.12 	-12.67 	 30.31 	 -17.08 	
-38.552 	 873.032 	 -145.424 	-7.14 	 23.17 	 -23.73 	
-29.768 	 1001.38 	 -196.664 	-3.85 	 24.57 	 -28.42 	
-112.728 	 1028.7 	 -240.584 	-5.39 	 24.22 	 -35.14 	
-20.496 	 1002.35 	 -230.824 	-7.35 	 26.81 	 -38.08 	
-106.384 	 996.008 	 -170.8 	-8.12 	 40.88 	 -33.95 	
-246.928 	 927.688 	 -79.056 	-6.72 	 40.18 	 -26.18 	
-196.176 	 962.336 	 -25.864 	-3.78 	 25.48 	 -14.98 	
-267.424 	 931.104 	 -0.488 	1.82 	 1.89 	 -7.77 	
-186.416 	 952.576 	 -33.184 	5.88 	 -29.68 	 -6.37 	
-296.704 	 1009.67 	 -62.464 	6.3 	 -63.42 	 -7.07 	
-96.136 	 1228.78 	 -114.192 	-5.39 	 -101.01 	 -7.49 	
228.384 	 971.12 	 -168.848 	-19.11 	 -91.35 	 -5.46 	
386.008 	 718.336 	 -180.56 	-11.34 	 -17.08 	 -0.98 	
96.624 	 884.256 	 -111.752 	11.76 	 54.81 	 -10.78 	
-196.176 	 974.048 	 -119.072 	22.33 	 81.34 	 -21.98 	
-594.872 	 1126.79 	 -48.312 	16.59 	 52.08 	 -30.1 	
-852.048 	 1276.12 	 32.208 	-13.51 	 -39.97 	 -24.5 	
-290.36 	 1037.98 	 -34.648 	-46.62 	 -132.65 	 -9.45 	
566.08 	 681.736 	 -61.488 	-36.26 	 -112 	 13.65 	
432.856 	 815.936 	 -94.184 	12.39 	 20.16 	 10.22 	
-465.064 	 1262.46 	 -0.488 	18.83 	 70 	 -7.42 	
-833.504 	 1191.21 	 104.432 	-27.37 	 -9.59 	 -14.21 	
140.544 	 960.384 	 104.432 	-42.7 	 -87.01 	 -2.31 	
929.64 	 536.8 	 -111.264 	16.52 	 -2.66 	 9.73 	
-416.264 	 1232.2 	 -46.848 	53.48 	 125.02 	 -7.91 	
-1248.79 	 1452.78 	 102.968 	6.72 	 55.72 	 -20.37 	
-543.632 	 855.464 	 90.28 	-45.5 	 -96.32 	 -4.13 	
565.592 	 440.176 	 10.736 	-13.3 	 -79.45 	 17.08 	
-252.296 	 897.92 	 79.544 	36.61 	 15.4 	 12.6 	
-650.992 	 1163.88 	 88.328 	26.67 	 5.81 	 4.06 	
-439.2 	 915.488 	 117.12 	1.82 	 -62.58 	 3.57 	
115.656 	 818.864 	 61.976 	15.05 	 -54.53 	 7.84 	
-147.864 	 1030.66 	 -13.664 	46.48 	 11.62 	 6.86 	
-650.016 	 1274.17 	 31.72 	33.11 	 5.53 	 8.82 	
-404.064 	 936.472 	 49.288 	2.17 	 -55.79 	 23.24 	
51.24 	 740.296 	 54.168 	10.64 	 -65.1 	 30.03 	
-115.168 	 880.352 	 43.432 	26.25 	 -37.87 	 27.65 	
-155.184 	 1009.18 	 19.032 	28.49 	 -31.36 	 23.73 	
-124.928 	 1025.78 	 -4.88 	22.19 	 -31.36 	 27.02 	
-144.448 	 1013.58 	 7.32 	17.43 	 -27.51 	 31.99 	
-66.368 	 1024.31 	 16.592 	16.17 	 -24.5 	 43.82 	
20.008 	 993.08 	 28.304 	17.92 	 -19.88 	 62.51 	
46.848 	 1039.93 	 8.784 	22.61 	 -16.8 	 74.76 	
68.808 	 971.608 	 -15.128 	25.41 	 -15.33 	 81.69 	
209.352 	 1043.83 	 -67.832 	25.48 	 -13.86 	 79.03 	
161.528 	 1060.91 	 -123.464 	25.9 	 -12.04 	 72.8 	
94.672 	 1170.22 	 -204.96 	16.87 	 -25.13 	 65.03 	
-134.688 	 1233.18 	 -215.208 	-14 	 -74.06 	 61.95 	
202.52 	 949.16 	 -290.36 	-46.34 	 -129.5 	 56.07 	
792.512 	 679.296 	 -334.768 	-43.54 	 -112.28 	 51.03 	
778.848 	 493.368 	 -383.568 	-2.87 	 -19.67 	 33.25 	
610.488 	 722.24 	 -386.008 	35.77 	 57.96 	 12.25 	
498.736 	 851.072 	 -431.88 	48.02 	 105.14 	 -6.02 	
457.744 	 780.8 	 -468.968 	47.53 	 126.98 	 -16.31 	
162.016 	 922.808 	 -353.312 	38.29 	 122.85 	 -22.75 	
-35.136 	 1045.3 	 -248.88 	17.5 	 83.93 	 -21.63 	
-231.8 	 1191.7 	 -128.832 	-23.03 	 8.89 	 -9.59 	
-39.528 	 889.624 	 -183.488 	-64.47 	 -83.86 	 12.74 	
39.528 	 847.168 	 -240.584 	-83.37 	 -152.95 	 29.68 	
256.688 	 840.336 	 -295.728 	-85.96 	 -197.96 	 33.46 	
815.448 	 680.76 	 -339.16 	-70.56 	 -194.32 	 39.83 	
782.264 	 595.848 	 -317.2 	-35.77 	 -123.13 	 36.26 	
920.368 	 714.92 	 -325.008 	-4.41 	 -36.05 	 25.76 	
794.464 	 722.728 	 -329.888 	18.27 	 47.67 	 10.64 	
682.712 	 788.608 	 -321.104 	32.62 	 103.25 	 -6.02 	
440.176 	 804.712 	 -335.744 	38.71 	 137.62 	 -23.1 	
87.352 	 927.688 	 -225.944 	33.88 	 128.03 	 -31.71 	
-113.216 	 1208.29 	 -124.928 	7.28 	 68.25 	 -27.37 	
-174.216 	 1387.38 	 -88.328 	-45.43 	 -30.66 	 0.56 	
177.144 	 1240.98 	 -200.08 	-90.72 	 -125.86 	 37.94 	
518.256 	 928.176 	 -187.392 	-112.63 	 -157.92 	 58.45 	
831.064 	 611.952 	 -104.432 	-96.67 	 -141.33 	 59.64 	
982.344 	 467.992 	 13.664 	-54.46 	 -74.69 	 44.1 	
870.592 	 428.464 	 38.064 	1.05 	 11.34 	 14.98 	
585.112 	 561.2 	 3.416 	45.78 	 76.02 	 -15.26 	
425.536 	 752.496 	 -41.48 	66.78 	 102.41 	 -31.64 	
55.632 	 1178.52 	 40.992 	58.52 	 85.4 	 -33.32 	
-261.568 	 1387.87 	 123.464 	13.44 	 3.29 	 -27.51 	
36.6 	 1161.44 	 38.552 	-34.65 	 -98.91 	 -9.73 	
266.448 	 988.2 	 -55.632 	-52.43 	 -152.04 	 7.14 	
520.208 	 697.352 	 -91.256 	-50.82 	 -165.27 	 14.21 	
848.144 	 546.56 	 -117.608 	-16.03 	 -123.9 	 14.35 	
589.016 	 755.912 	 -96.136 	16.94 	 -60.83 	 -3.92 	
568.032 	 932.568 	 -154.696 	23.66 	 -26.25 	 -15.33 	
341.112 	 1064.82 	 -109.312 	8.54 	 -14.49 	 -13.02 	
371.856 	 1020.41 	 -101.504 	-14 	 -27.37 	 -6.72 	
396.256 	 898.408 	 -69.296 	-28.77 	 -38.01 	 2.66 	
490.928 	 841.312 	 -58.072 	-28.56 	 -44.66 	 10.57 	
478.728 	 867.176 	 -38.064 	-23.03 	 -43.75 	 12.6 	
482.632 	 808.616 	 -57.584 	-18.55 	 -43.33 	 9.52 	
457.256 	 803.248 	 -49.776 	-13.58 	 -42 	 3.43 	
589.504 	 786.168 	 -47.824 	-4.9 	 -38.01 	 -0.35 	
770.064 	 658.312 	 -96.136 	14.49 	 -8.89 	 -12.6 	
682.712 	 604.144 	 -122.976 	50.12 	 42.35 	 -32.62 	
724.192 	 760.792 	 -244 	86.8 	 93.59 	 -42.63 	
672.952 	 700.28 	 -329.888 	115.78 	 142.24 	 -54.46 	
227.408 	 1011.14 	 -422.12 	142.17 	 160.86 	 -54.18 	
-238.632 	 1409.83 	 -244 	106.4 	 96.74 	 -17.22 	
-332.816 	 1131.18 	 -295.728 	40.04 	 -18.55 	 22.68 	
8.784 	 830.088 	 -437.248 	-12.74 	 -117.81 	 44.38 	
61 	 799.344 	 -525.088 	-46.69 	 -168.98 	 47.67 	
243.512 	 889.136 	 -665.632 	-63.63 	 -191.45 	 48.79 	
726.144 	 874.008 	 -685.152 	-66.92 	 -166.6 	 42.7 	
938.912 	 625.128 	 -599.752 	-37.52 	 -54.95 	 15.26 	
702.72 	 701.744 	 -503.616 	3.01 	 61.81 	 -17.15 	
407.968 	 761.768 	 -454.328 	30.52 	 129.57 	 -31.71 	
-34.16 	 672.952 	 -382.104 	48.72 	 137.34 	 -35.42 	
-204.472 	 1127.77 	 -284.992 	43.61 	 83.23 	 -29.61 	
-685.64 	 1238.06 	 -238.632 	-11.41 	 -37.87 	 4.34 	
-9.76 	 969.656 	 -497.76 	-59.57 	 -162.26 	 31.99 	
537.776 	 801.784 	 -639.768 	-72.52 	 -186.06 	 42.77 	
597.8 	 814.472 	 -568.032 	-63.56 	 -142.03 	 42.07 	
787.144 	 610.488 	 -476.776 	-39.48 	 -71.19 	 38.36 	
843.752 	 593.408 	 -441.152 	-4.2 	 22.4 	 21.14 	
545.096 	 690.032 	 -478.728 	27.58 	 103.25 	 -5.32 	
132.248 	 799.344 	 -489.464 	41.3 	 130.97 	 -28.56 	
-347.944 	 1230.74 	 -335.256 	21.35 	 75.53 	 -24.29 	
-245.952 	 1112.15 	 -345.016 	-30.94 	 -27.72 	 2.94 	
45.872 	 951.6 	 -409.92 	-70.56 	 -112.35 	 27.72 	
456.768 	 851.56 	 -479.704 	-75.6 	 -137.34 	 40.39 	
745.176 	 791.048 	 -455.304 	-56.63 	 -103.11 	 40.25 	
825.208 	 864.248 	 -352.336 	-28.77 	 -34.93 	 31.85 	
622.688 	 780.8 	 -245.464 	-9.59 	 29.19 	 22.68 	
455.792 	 742.248 	 -192.272 	5.46 	 64.47 	 11.27 	
417.24 	 756.4 	 -204.96 	19.46 	 79.66 	 -1.26 	
387.96 	 814.472 	 -222.04 	28.14 	 87.85 	 -8.96 	
295.728 	 893.04 	 -164.944 	24.99 	 87.78 	 -16.17 	
295.24 	 941.352 	 -148.84 	10.64 	 80.15 	 -22.19 	
202.032 	 1014.55 	 -76.616 	-5.25 	 65.17 	 -23.24 	
235.704 	 1003.33 	 -12.688 	-17.85 	 41.16 	 -22.33 	
217.648 	 924.76 	 29.28 	-16.45 	 21.63 	 -17.57 	
286.456 	 897.432 	 29.28 	-3.15 	 13.02 	 -10.22 	
397.232 	 918.416 	 -10.736 	9.8 	 14.84 	 -4.2 	
602.192 	 777.872 	 -57.096 	24.08 	 39.27 	 0.84 	
806.664 	 748.104 	 -134.2 	46.34 	 95.2 	 -2.59 	
768.112 	 701.256 	 -342.088 	79.1 	 181.09 	 -17.5 	
139.568 	 980.88 	 -302.56 	92.05 	 224.14 	 -37.03 	
-440.176 	 1370.3 	 -13.664 	58.03 	 161.49 	 -36.12 	
-108.824 	 1295.64 	 91.256 	1.54 	 35 	 -14.35 	
254.736 	 984.784 	 5.856 	-25.34 	 -37.8 	 -0.7 	
505.568 	 879.864 	 -17.08 	-25.2 	 -63.91 	 11.34 	
818.376 	 726.632 	 -61 	-7.14 	 -23.52 	 10.43 	
971.12 	 582.184 	 -166.408 	34.79 	 69.02 	 -6.58 	
714.92 	 815.448 	 -265.472 	76.23 	 168.35 	 -20.58 	
369.904 	 894.016 	 -282.064 	89.11 	 223.16 	 -29.26 	
-29.768 	 1088.73 	 -94.672 	79.8 	 207.13 	 -31.92 	
-339.16 	 1282.95 	 89.304 	36.26 	 133.21 	 -18.13 	
-114.192 	 1034.07 	 161.04 	-15.61 	 13.72 	 1.89 	
636.352 	 753.96 	 104.432 	-25.06 	 -41.51 	 22.96 	
904.264 	 593.896 	 4.392 	10.15 	 5.6 	 18.34 	
831.552 	 754.936 	 -126.88 	50.26 	 91.07 	 -5.39 	
732 	 948.672 	 -199.592 	72.03 	 158.9 	 -20.23 	
458.232 	 925.736 	 -230.336 	74.62 	 195.51 	 -31.57 	
-136.152 	 1044.81 	 -79.544 	68.25 	 169.47 	 -33.53 	
-277.672 	 1030.17 	 77.592 	29.96 	 64.61 	 -15.61 	
175.192 	 777.872 	 15.128 	3.15 	 -27.65 	 -5.25 	
767.136 	 609.512 	 -126.392 	12.32 	 -41.23 	 1.68 	
863.76 	 630.008 	 -313.784 	51.17 	 33.88 	 -9.38 	
720.288 	 899.872 	 -437.248 	86.03 	 110.18 	 -26.46 	
506.544 	 929.64 	 -469.456 	87.99 	 161.28 	 -38.08 	
106.872 	 1015.53 	 -347.944 	70.28 	 164.92 	 -37.31 	
23.912 	 1143.38 	 -270.84 	49.91 	 110.25 	 -32.9 	
99.064 	 1066.28 	 -206.424 	21.14 	 52.92 	 -27.23 	
323.056 	 812.52 	 -189.832 	-0.7 	 26.67 	 -14.28 	
360.632 	 734.44 	 -223.016 	7.07 	 31.08 	 -2.87 	
342.576 	 835.944 	 -254.248 	23.94 	 40.67 	 -3.15 	
308.416 	 902.312 	 -302.56 	30.38 	 44.31 	 -7.63 	
324.52 	 986.248 	 -326.472 	27.37 	 42.77 	 -8.33 	
343.552 	 980.392 	 -308.904 	17.22 	 41.02 	 -3.08 	
378.688 	 921.832 	 -257.664 	7.91 	 42.42 	 4.9 	
364.048 	 848.144 	 -211.304 	5.6 	 43.47 	 11.41 	
355.264 	 832.04 	 -202.032 	7.56 	 38.57 	 13.51 	
274.256 	 879.864 	 -236.68 	9.52 	 26.11 	 12.46 	
137.128 	 997.96 	 -213.256 	-0.91 	 -10.99 	 14.77 	
358.192 	 952.576 	 -249.856 	-21.14 	 -44.59 	 16.8 	
736.392 	 788.608 	 -240.584 	-27.65 	 -41.3 	 19.95 	
968.192 	 698.328 	 -292.312 	-2.87 	 34.16 	 6.58 	
673.928 	 817.888 	 -264.496 	25.48 	 125.3 	 -16.8 	
407.968 	 809.592 	 -243.024 	37.17 	 174.37 	 -32.34 	
5.856 	 987.712 	 -54.168 	38.29 	 169.19 	 -33.81 	
-487.024 	 1243.91 	 159.576 	15.19 	 90.37 	 -21.49 	
-150.792 	 1113.13 	 144.448 	-26.88 	 -43.61 	 1.47 	
480.192 	 798.856 	 74.176 	-37.87 	 -106.05 	 19.95 	
1016.02 	 688.568 	 -35.136 	-11.76 	 -58.87 	 20.37 	
991.128 	 653.432 	 -124.44 	34.93 	 57.33 	 -0.91 	
684.664 	 783.728 	 -230.336 	72.59 	 162.96 	 -24.29 	
308.416 	 955.504 	 -202.52 	81.27 	 208.95 	 -34.86 	
-473.36 	 1231.71 	 38.064 	66.99 	 168.7 	 -35.49 	
-420.168 	 1235.13 	 167.872 	11.76 	 31.29 	 -15.68 	
224.48 	 954.04 	 81.984 	-26.04 	 -67.34 	 0.21 	
767.136 	 714.92 	 7.808 	-22.19 	 -72.31 	 13.37 	
980.392 	 663.192 	 -120.048 	16.66 	 10.36 	 6.51 	
670.512 	 820.816 	 -147.864 	53.48 	 99.19 	 -12.32 	
381.128 	 890.6 	 -143.472 	67.27 	 142.59 	 -27.3 	
-5.368 	 1024.8 	 -55.144 	62.72 	 125.79 	 -28.14 	
-263.032 	 1244.89 	 62.952 	28.77 	 47.39 	 -16.45 	
147.376 	 1001.86 	 38.552 	-13.65 	 -40.04 	 3.36 	
648.064 	 749.08 	 -10.736 	-22.89 	 -59.5 	 23.45 	
774.944 	 704.184 	 -55.632 	3.78 	 -7.21 	 13.37 	
643.184 	 826.672 	 -101.504 	31.99 	 55.23 	 -14.42 	
419.192 	 980.88 	 -101.992 	42.49 	 90.51 	 -37.24 	
301.096 	 990.152 	 -87.352 	33.88 	 96.67 	 -51.8 	
320.128 	 1071.65 	 -106.872 	24.36 	 85.4 	 -50.47 	
268.888 	 1017.48 	 -112.24 	17.08 	 79.24 	 -41.51 	
277.184 	 972.096 	 -140.056 	15.33 	 76.16 	 -37.59 	
233.264 	 955.504 	 -148.84 	15.4 	 78.61 	 -38.85 	
216.184 	 907.192 	 -181.536 	14.49 	 83.16 	 -41.44 	
151.28 	 854 	 -202.52 	14.21 	 87.43 	 -40.67 	
106.872 	 867.176 	 -206.912 	15.96 	 88.83 	 -36.19 	
61 	 935.496 	 -208.864 	14.49 	 85.19 	 -35.28 	
18.544 	 954.528 	 -221.552 	14.14 	 72.45 	 -44.03 	
-2.44 	 1001.38 	 -228.872 	11.48 	 54.53 	 -54.39 	
75.152 	 970.632 	 -224.48 	1.89 	 45.92 	 -63.56 	
137.616 	 893.04 	 -195.688 	-1.12 	 56.14 	 -69.44 	
-36.112 	 928.664 	 -149.816 	-2.8 	 72.17 	 -72.73 	
-352.824 	 1056.03 	 -106.384 	-5.32 	 62.09 	 -63.14 	
-781.776 	 1203.9 	 13.176 	-22.89 	 -9.87 	 -34.16 	
-505.568 	 1146.31 	 -73.688 	-47.6 	 -108.15 	 -17.5 	
93.696 	 1012.6 	 -131.76 	-58.38 	 -162.47 	 5.32 	
783.728 	 658.312 	 -130.784 	-26.67 	 -90.16 	 20.86 	
338.672 	 809.104 	 -114.192 	25.2 	 48.37 	 0.21 	
-93.696 	 989.664 	 -136.152 	44.38 	 108.15 	 -21.28 	
-483.608 	 1176.57 	 -105.408 	29.47 	 92.54 	 -20.37 	
-837.408 	 1238.54 	 13.664 	-13.79 	 -3.85 	 2.66 	
-204.472 	 1016.5 	 -81.496 	-45.78 	 -97.58 	 11.9 	
443.104 	 777.384 	 -108.336 	-35.35 	 -98.14 	 24.22 	
610.488 	 781.776 	 -144.448 	8.05 	 5.18 	 18.97 	
97.6 	 1022.85 	 -169.336 	34.58 	 93.45 	 2.8 	
-396.744 	 1290.76 	 -77.104 	27.86 	 95.62 	 -3.85 	
-555.344 	 1227.81 	 11.712 	-7 	 16.03 	 1.68 	
-282.552 	 1058.96 	 39.528 	-32.2 	 -58.1 	 6.44 	
250.832 	 867.176 	 -6.344 	-29.47 	 -75.25 	 19.39 	
455.792 	 764.208 	 -71.248 	3.85 	 2.24 	 21.91 	
-101.016 	 942.328 	 -58.56 	28.28 	 72.17 	 7.91 	
-485.56 	 1097.51 	 79.056 	18.41 	 61.95 	 -1.19 	
-566.08 	 1138.5 	 140.544 	-12.39 	 -3.78 	 -0.7 	
-226.432 	 965.752 	 124.44 	-31.15 	 -64.47 	 -2.31 	
212.768 	 799.832 	 71.736 	-15.33 	 -59.15 	 -2.73 	
22.448 	 868.64 	 69.296 	18.62 	 -1.33 	 -8.54 	
-249.368 	 1064.82 	 44.896 	37.94 	 24.08 	 -3.85 	
-206.424 	 1089.7 	 30.256 	27.37 	 9.24 	 7.63 	
-142.008 	 1015.53 	 15.616 	10.15 	 -7.98 	 13.65 	
-5.856 	 987.712 	 30.256 	3.15 	 -15.89 	 16.17 	
-13.664 	 954.04 	 33.672 	3.5 	 -13.09 	 16.1 	
-50.264 	 955.992 	 29.768 	7.14 	 -16.52 	 13.02 	
-75.64 	 999.912 	 60.512 	7.56 	 -29.12 	 11.62 	
-164.944 	 965.264 	 78.568 	7.14 	 -44.59 	 15.68 	
-114.192 	 1024.8 	 55.632 	3.36 	 -69.93 	 24.64 	
-57.584 	 1019.43 	 31.72 	1.19 	 -92.4 	 36.82 	
13.664 	 1004.79 	 -5.368 	-1.89 	 -113.47 	 46.13 	
39.04 	 993.568 	 -38.064 	-6.79 	 -132.79 	 51.17 	
230.824 	 1030.17 	 -102.968 	-8.4 	 -143.85 	 47.04 	
480.68 	 979.416 	 -155.672 	-5.39 	 -128.1 	 37.1 	
688.568 	 966.728 	 -182.024 	2.52 	 -67.83 	 21.49 	
710.04 	 889.624 	 -203.984 	22.05 	 22.33 	 -2.1 	
489.464 	 899.872 	 -308.904 	49.63 	 118.37 	 -25.97 	
-288.896 	 937.448 	 -272.792 	64.89 	 155.82 	 -26.18 	
-667.584 	 1312.72 	 -115.168 	32.41 	 79.31 	 3.57 	
-323.056 	 1061.89 	 -137.616 	-13.72 	 -26.67 	 25.27 	
47.336 	 938.424 	 -193.248 	-31.64 	 -80.99 	 25.97 	
186.416 	 977.952 	 -164.944 	-31.43 	 -87.57 	 21.28 	
549.488 	 844.728 	 -153.232 	-23.8 	 -52.99 	 15.26 	
474.824 	 665.632 	 -194.224 	11.27 	 28.28 	 0.28 	
182.024 	 866.2 	 -220.088 	41.79 	 82.39 	 -14.7 	
-111.264 	 1179.5 	 -197.64 	39.06 	 78.54 	 -13.58 	
-475.312 	 1190.23 	 -115.656 	-1.12 	 6.3 	 3.78 	
-97.6 	 1006.26 	 -170.8 	-39.41 	 -83.86 	 16.1 	
226.432 	 883.28 	 -217.648 	-51.8 	 -119.49 	 15.96 	
365.024 	 816.424 	 -234.728 	-42.14 	 -107.24 	 15.33 	
506.056 	 813.984 	 -219.112 	-24.08 	 -66.85 	 12.11 	
544.12 	 788.608 	 -212.768 	-2.8 	 -6.65 	 0.98 	
446.52 	 860.832 	 -239.608 	18.27 	 52.29 	 -13.79 	
96.136 	 894.992 	 -283.528 	34.86 	 88.13 	 -25.9 	
-483.12 	 1459.61 	 -93.208 	15.68 	 44.94 	 -3.01 	
-266.936 	 1246.84 	 -93.696 	-35.21 	 -51.94 	 22.68 	
233.264 	 888.648 	 -154.208 	-59.85 	 -113.96 	 35.42 	
693.936 	 979.904 	 -148.84 	-36.19 	 -106.89 	 40.95 	
876.936 	 736.88 	 -187.88 	4.62 	 -19.25 	 30.17 	
507.032 	 944.28 	 -129.32 	31.29 	 65.1 	 13.72 	
72.712 	 947.696 	 -8.784 	36.61 	 91.14 	 0.14 	
-227.896 	 1042.86 	 107.848 	14.14 	 41.3 	 6.09 	
58.072 	 1014.06 	 96.136 	-7.35 	 -26.88 	 12.6 	
325.008 	 971.12 	 17.08 	-17.85 	 -62.09 	 7.91 	
441.64 	 892.064 	 -31.72 	-12.32 	 -48.16 	 -7.7 	
311.832 	 897.92 	 -31.72 	0.28 	 -18.62 	 -17.99 	
207.888 	 900.848 	 -44.896 	10.85 	 -1.33 	 -12.53 	
244 	 910.12 	 -63.44 	15.82 	 3.64 	 -1.05 	
219.112 	 917.44 	 -76.128 	15.26 	 1.4 	 9.66 	
270.84 	 913.536 	 -94.184 	12.95 	 -7.56 	 18.9 	
329.888 	 897.432 	 -108.336 	12.74 	 -11.06 	 20.79 	
195.688 	 940.864 	 -102.968 	12.95 	 -17.64 	 21.91 	
78.08 	 1013.09 	 -124.44 	1.68 	 -39.55 	 31.57 	
94.672 	 1031.14 	 -122 	-21.98 	 -84.7 	 49.77 	
577.304 	 724.68 	 -198.128 	-28.84 	 -107.66 	 54.88 	
1133.62 	 667.096 	 -251.808 	-4.97 	 -53.27 	 32.41 	
856.928 	 648.552 	 -300.12 	42.49 	 57.47 	 -12.39 	
797.88 	 857.904 	 -440.664 	76.79 	 139.93 	 -37.52 	
329.888 	 1050.66 	 -388.448 	85.33 	 175.35 	 -29.82 	
-7.808 	 1196.09 	 -368.44 	69.93 	 158.97 	 -20.02 	
-387.472 	 1571.85 	 -127.368 	4.83 	 54.6 	 10.15 	
55.144 	 934.032 	 -126.392 	-48.16 	 -61.74 	 25.9 	
865.712 	 341.112 	 -215.208 	-33.74 	 -88.41 	 26.11 	
1111.66 	 360.144 	 -418.216 	40.32 	 19.46 	 -8.89 	
576.816 	 890.6 	 -516.792 	94.92 	 128.94 	 -44.38 	
192.76 	 1252.21 	 -519.72 	72.59 	 167.72 	 -48.79 	
-360.632 	 1218.54 	 -285.48 	15.75 	 119.07 	 -33.11 	
-279.624 	 1095.07 	 -103.456 	-46.06 	 10.22 	 -10.36 	
238.632 	 662.704 	 -144.448 	-68.32 	 -72.45 	 9.8 	
804.224 	 493.856 	 -226.92 	-34.79 	 -64.4 	 12.95 	
740.296 	 596.336 	 -303.536 	19.18 	 17.85 	 -15.75 	
553.392 	 790.072 	 -385.032 	51.73 	 89.11 	 -36.61 	
414.312 	 805.2 	 -468.48 	57.61 	 133.77 	 -44.59 	
-163.968 	 1003.33 	 -377.224 	52.36 	 134.26 	 -32.76 	
-234.24 	 1371.28 	 -226.92 	2.73 	 49.84 	 -7.91 	
78.08 	 1127.77 	 -237.656 	-49.42 	 -35.56 	 11.83 	
681.736 	 806.176 	 -235.704 	-61.04 	 -64.96 	 25.69 	
965.264 	 612.44 	 -195.688 	-18.27 	 2.24 	 15.47 	
640.744 	 1006.26 	 -147.864 	29.61 	 75.32 	 -4.9 	
584.136 	 927.688 	 -143.96 	50.47 	 112.07 	 -19.74 	
107.848 	 1053.1 	 -71.248 	56.91 	 115.64 	 -16.1 	
-351.848 	 1264.9 	 102.968 	16.1 	 43.68 	 0.42 	
108.336 	 986.736 	 79.056 	-32.62 	 -51.52 	 10.78 	
625.616 	 643.672 	 16.592 	-34.16 	 -72.45 	 22.26 	
672.952 	 715.896 	 -13.176 	4.76 	 -17.92 	 3.29 	
465.064 	 905.24 	 -80.52 	32.06 	 36.26 	 -24.29 	
238.632 	 973.072 	 -55.144 	34.65 	 60.62 	 -33.25 	
186.904 	 934.032 	 -18.056 	27.37 	 56.07 	 -27.02 	
191.296 	 936.472 	 -15.616 	23.24 	 47.6 	 -16.73 	
